Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sci/Tech,Business,health care technology is a promise unfinanced while the bush,"Health Care Technology Is a Promise Unfinanced While the Bush administration's words of support for a high-technology future for health care have been plentiful, the dollars, it seems, are scarce"
Business,Sci/Tech,microsoft eu official in procedure meeting microsoft quote chart and,"Microsoft, EU Officials in Procedure Meeting Microsoft (Quote, Chart) and representatives of the European Union #39;s Competition Commission will sit down at the table together on Thursday, but it won #39;t be to eat"
Sci/Tech,Business,number of kid on antidepressant drop dramatically new york ap,"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study"
Sci/Tech,Sports,ibm put grid to work at u.s open ibm will,IBM puts grids to work at U
Sci/Tech,Business,sun trim fourth-quarter earnings by 12 million sun microsystems inc,Sun trims fourth-quarter earnings by \$12 million Sun Microsystems Inc
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project"
World,Sports,davenport advance at u.s open new york lindsay davenport s,Davenport Advances at U
Business,World,chavez reject cd a opposition venezuela 39 s president hugo,Chavez rejects CD as opposition Venezuela #39;s President Hugo Chavez has announced that he will no longer recognize the Democratic Coordination or CD as the opposition coalition
Sci/Tech,Sports,the bahamas the real medal winner of the athens olympics,The Bahamas - the real medal winner of the Athens Olympics A different way of calculating the medal standings brings some interesting results
World,Sports,"homeless family total 100,000 the figure for homeless family in","Homeless families total 100,000 The figure for homeless families in England has topped 100,000 for the first time"
Business,Sci/Tech,software revenue push up oracle 39 s q2 earnings oracle,Software revenue pushes up Oracle #39;s Q2 earnings Oracle Corp
World,Sci/Tech,mar water top science honour the discovery that salty acidic,"Mars water tops science honours The discovery that salty, acidic water once flowed across the surface of Mars has topped a list of the 10 key scientific advances of 2004"
Sports,World,a greek tragedy for fab three paris greece 39 s,A Greek tragedy for Fab Three PARIS: Greece #39;s shock Euro 2004 triumph in July has had unexpected consequences with three European Players of the Year calling time on their national sides
World,Sci/Tech,kerry to reverse stem cell policy u presidential candidate john,"Kerry to reverse stem cell policy US presidential candidate John Kerry says he will make stem cell research a priority, dropping George Bush's policy"
World,Sports,rivalry blamed in philippine communist leader 39 s death a,"Rivalry Blamed in Philippine Communist Leader #39;s Death A leader of a Philippine communist breakaway group has been killed, in what may be rivalry among former comrades"
Business,Sci/Tech,discovery channel test power of licensing by rushing more than,"Discovery Channel Tests Power of Licensing By rushing more than 700 products under the American Chopper brand as part of a new in-house licensing program, the cable channel is relying more heavily on licensing to market shows"
Sports,Business,america 39 s curse there is an all but unanswerable,"America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either"
Sci/Tech,World,kenyan laureate urge rich nation to ratify kyoto reuters reuters,"Kenyan Laureate Urges Rich Nations to Ratify Kyoto (Reuters) Reuters - Kenya's Nobel Peace Prize winner,\Wangari Maathai, on Monday urged wealthy nations to ratify the\Kyoto protocol on climate change to ease the burden of\pollution on poor countries"
World,Sports,men set for sizzling duel in 100 meter athens greece,"Men Set for Sizzling Duel in 100 Meters ATHENS, Greece - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games"
Business,World,labor situation deserves honest talk for a moment last week,"Labor situation deserves honest talk For a moment last week, President Bush escaped the White House spin chamber and was the plainspoken man much of the nation came to like four years ago"
World,Sci/Tech,storm batter cornish coastline flooding cause chaos for homeowner all,Storms batter Cornish coastline \Flooding causes chaos for homeowners all along Cornwall's south coast as 80mph winds hit land
Sci/Tech,World,clarke take charge of blunkett s fear agenda analysis horizontal,Clarke takes charge of Blunkett's Fear Agenda &lt;strong&gt;Analysis&lt;/strong&gt; Horizontal drinkers rejoice
Sci/Tech,Sports,spawn of x prize on horizon innovator take note the,Spawn of X Prize on Horizon Innovators take note: The folks behind the X Prize vow there will soon be more competitions in several disciplines
Business,World,summer box office hit a high despite low in a,"Summer Box Office Hits a High, Despite Lows In a summer when many of the studios' biggest bets failed to pay off, it was familiarity in the form of sequels and low-budget comedies that resonated with movie audiences"
Sci/Tech,Business,travelocity say speed is the ticket for growth sam gilliand,"Travelocity Says Speed Is the Ticket For Growth Sam Gilliand, the chief executive of Travelocity, talks about the online travel industry, the Cendant-Orbitz merger and the woes of the airline industry"
World,Sports,u football patriot historic win new england win a record-tying,US football: Patriots' historic win New England win a record-tying 18th straight game - plus an NFL round-up
World,Sci/Tech,finnish watchdog rap tv game operator reuters reuters finland s,Finnish Watchdog Raps TV Game Operators (Reuters) Reuters - Finland's consumer watchdog said on\Monday it had reprimanded broadcasters for causing children to\run up huge mobile phone bills with interactive television game\and chat programs
Business,Sci/Tech,yahoo debut mobile search san francisco yahoo quote chart expanded,"Yahoo Debuts Mobile Search SAN FRANCISCO -- Yahoo (Quote, Chart) expanded its search empire to the mobile arena with the launch of some additional services"
Sports,Sci/Tech,after the lord mayor 39 s show it is just,"After the Lord Mayor #39;s show It is just six days since the  #39;mulligatawny madness #39; at Old Trafford, but the shock waves are still reverberating around the Arsenal dressing room"
Business,Sci/Tech,u bell do video on path blazed by small telco,US Bells Do Video on Path Blazed by Small Telcos The three largest US local telephone corporations made a splash this summer with plans to sell video services on their voice and data lines in a few years
World,Sports,ljubicic down hanescu at open de moselle top-seeded ivan ljubicic,"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle"
Sports,Business,inside info man utd share drop man united 39 s,INSIDE INFO: Man Utd shares drop MAN UNITED #39;S share price has fallen by just over 2
Business,Sci/Tech,microsoft launch new medium center pc microsoft corp msft.o on,Microsoft Launches New Media Center PC Microsoft Corp
Business,Sci/Tech,aol s viral marketing america online will now provide gratis,AOL's Viral Marketing America Online will now provide gratis antivirus protection to its subscribers
World,Sci/Tech,stability control system can save life ap ap stability control,"Stability Control Systems Can Save Lives (AP) AP - Stability control systems could save up to 7,000 lives each year if they were standard equipment on all vehicles, according to a study by the insurance industry"
Sci/Tech,World,baby for ovary transplant woman a belgian cancer patient made,Baby for ovary transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment
Sci/Tech,Business,dreamworks animation ipo set at 29m share underwriter for dreamworks,DreamWorks Animation IPO Set at 29M Shares Underwriters for DreamWorks Animation SKG Inc
World,Sports,greek weightlifter awaits verdict greek weightlifter leonidas sampanis will find,Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal
World,Sports,rain threatens triangular final afp afp organiser were left banking,Rain threatens triangular final (AFP) AFP - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England
Business,World,israel to close erez industrial zone before march israel would,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday"
Business,World,stock dip on consumer income report news ap ap an,Stocks Dip on Consumer Income Report News (AP) AP - An unsettling report on consumer incomes set off a spate of profit-taking on Wall Street Monday as investors worried that a tepid economy would erode companies' third-quarter earnings
World,Business,india myanmar sign three accord india and myanmar today signed,"India, Myanmar sign three accords India and Myanmar today signed three accords and agreed to step up cooperation in trade, economic and other key areas"
World,Sci/Tech,bush video awarded turner prize artist jeremy deller win this,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town
World,Sci/Tech,hynix s 3q profit more than triple ap ap south,Hynix's 3Q Profit More Than Triples (AP) AP - South Korea's Hynix Semiconductor Inc
Business,World,nigerian senate approves 1.5 bln claim on shell lagos nigeria,Nigerian Senate approves \$1
World,Sci/Tech,senate panel give nasa extra money ap ap nasa would,Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16
World,Business,hurricane watch issued for gaston off s.c columbia s.c a,Hurricane Watch Issued for Gaston Off S
Sci/Tech,World,un must ignore cloning ban call the uk s royal,UN 'must ignore cloning ban call' The UK's Royal Society urges the UN to ignore a call by President Bush to ban all forms of human cloning
Business,Sci/Tech,lawyer in the limelight by all appearance steven woghin wa,"Lawyers In the Limelight By all appearances, Steven Woghin was a lawyer at the top of his game"
Sci/Tech,Sports,study posture found able to communicate fear a fight break,"Study: Posture found able to communicate fear A fight breaks out, and even though people at the far side of the crowd can #39;t see what #39;s going on, they are immediately on edge"
Sports,Sci/Tech,ramirez should be taking it to heart when it come,"Ramirez should be taking it to heart When it comes down to this, when it's worse than you could have possibly imagined, if you are any kind of ballplayer at all, you look within and ask yourself what you can do to make it better"
World,Sci/Tech,howard stern say he plan to jump to satellite radio,Howard Stern Says He Plans to Jump to Satellite Radio After heavy F
Sci/Tech,Business,the kid stay in his home dressed in pj s,"The Kid Stays in His Home, Dressed in PJ's, With a Live Mike Robert Evans, the fabled Hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home"
Business,Sci/Tech,realnetworks end download 49-cent promo seattle reuters realnetworks inc rnwk.o,RealNetworks Ends Download 49-Cent Promo  SEATTLE (Reuters) - RealNetworks Inc
Sci/Tech,Business,plus cendant reported to buy ebookers san francisco cbs.mw not,Plus: Cendant reported to buy Ebookers SAN FRANCISCO (CBS
Business,World,israel to close erez industrial zone before march israel would,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday"
Sci/Tech,World,court ruling ha fat cat purring the future of horseracing,Court ruling has fat cats purring THE future of horseracing in Britain was thrown into confusion this week as a result of a judgment by the European Court of Justice
Sports,Business,robby gordon planning to proceed with caution robby gordon plan,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday"
World,Business,embattled mortgage giant agrees to meet new standard fannie mae,"Embattled Mortgage Giant Agrees to Meet New Standards Fannie Mae agreed to keep more cash on hand while it corrects accounting problems, a U"
Sports,World,calvin murphy removed a rocket broadcaster murphy will go to,Calvin Murphy removed as Rockets broadcaster Murphy will go to trial Nov
Sci/Tech,Business,cisco invests 12 million in japan r amp d center,"Cisco invests \$12 million in Japan R amp;D center On Thursday, the company announced it will invest \$12 million over the next five years in a new research and development center in Tokyo"
World,Sports,"homeless family total 100,000 the figure for homeless family in","Homeless families total 100,000 The figure for homeless families in England has topped 100,000 for the first time"
Sci/Tech,Business,report consumer tuning in to plasma tv first-quarter shipment of,"Report: Consumers tuning in to plasma TVs First-quarter shipments of plasma televisions in the United States more than doubled from the previous year, according to research firm iSuppli"
Business,World,donor seek clarity on pa finance donor to the palestinian,Donors seek clarity on PA finances Donors to the Palestinians are asking  whether the change of leadership can let more light into Palestinian finances
Business,Sci/Tech,intel to delay product aimed for high-definition tv san francisco,"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp"
World,Sci/Tech,blunkett get tougher on drug new police power to prosecute,"Blunkett gets tougher on drugs New police powers to prosecute offenders for possession if they test positive for drugs when they are arrested, even if the only drugs they have are in their bloodstream, are to be announced this week"
Business,World,eu increase pressure for right in myanmar eu foreign minister,EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct
Business,Sci/Tech,34 tech firm sued for alleged lcd patent theft honeywell,"34 tech firms sued for alleged LCD patent theft Honeywell has issued lawsuits against 34 companies, including Dell, Apple, Sony and Toshiba alleging LCD panels used in their products infringe a 1992 patent the company holds"
Business,Sci/Tech,vodafone target japan with 3g offensive vodafone ha unveiled plan,Vodafone targets Japan with 3G offensive Vodafone has unveiled plans for 10 new third-generation handsets for Christmas to help shore up its struggling Japanese unit
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying,Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc
World,Sports,u edge out brazil for gold the united state beat,US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament
Business,Sci/Tech,peoplesoft customer reassured oracle corp president charles phillips on monday,PeopleSoft customers reassured Oracle Corp
Business,Sci/Tech,ibm claim it bluegene supercomputer is the fastest ibm corp,IBM Claims Its BlueGene Supercomputer Is the Fastest IBM Corp
Business,Sci/Tech,hp to tempt holiday shopper with sight and sound the,"HP to tempt holiday shoppers with sights and sounds The computer-hardware giant, best known for products such as PCs and printers, on Friday laid out its plan to become a brand-name in consumer electronics products such as flat-screen TVs, music players and the devices that move content between them"
World,Sci/Tech,paris tourist search for key to da vinci code reuters,Paris Tourists Search for Key to 'Da Vinci Code' (Reuters) Reuters - A funny thing happened on the way to the\Mona Lisa
World,Sports,davenport advance at u.s open new york lindsay davenport s,Davenport Advances at U
World,Sci/Tech,atomic power station halted in russia no radiation moscow reuters,"Atomic Power Station Halted in Russia, No Radiation  MOSCOW (Reuters) - One reactor at a Russian nuclear power  station was closed down after a malfunction, but there was no  leak of radiation at the site near the city of Saratov on the  Volga river, Russian news agencies reported on Friday"
Sci/Tech,Business,it 39 s time for tech firm to bet on,It #39;s Time for Tech Firms to Bet on Growth Industry leaders have been offering too few innovations and too many marginal upgradesat not-so-marginal prices
World,Sci/Tech,hynix s 3q profit more than triple ap ap south,Hynix's 3Q Profit More Than Triples (AP) AP - South Korea's Hynix Semiconductor Inc
Sci/Tech,Sports,hall of shame hall of fame we spotlight people and,Hall of Shame   Hall of Fame We spotlight people and products that pester us
Business,Sports,boxer begs bush to back bum bill member of california,Boxer Begs Bush to Back Bum Bill Members of California's congressional team make one last effort to look good for the tech industry back home
World,Business,remark on homosexuality delay seating of european panel the european,Remark on Homosexuality Delays Seating of European Panel The European Union #39;s normally yawn-inducing institutions raised eyebrows on Wednesday when a spat over comments about homosexuality made by an Italian bureaucrat led to the
Sci/Tech,Business,u supreme court to decide grokster case the u supreme,"US Supreme Court to Decide Grokster Case The US Supreme Court on Friday agreed to consider whether Internet file-trading networks should be held responsible when their users copy music, movies and other protected works without permission"
World,Sci/Tech,a better solution for israel the hysterical tone of daniel,"A Better Solution for Israel The hysterical tone of Daniel Seidemann #39;s plea to the next US administration to save Israel from itself serves no useful purpose op-ed, Aug"
World,Sci/Tech,ex-bush official on cybersecurity return ap ap howard schmidt a,"Ex-Bush Official on Cybersecurity Returns (AP) AP - Howard Schmidt, a highly regarded technology executive who was former special adviser to President Bush for cybersecurity, is returning to work with the Homeland Security Department on efforts to protect the nation's computer networks"
World,Sports,jones advance in long jump johnson out athens greece marion,"Jones Advances in Long Jump; Johnson Out ATHENS, Greece - Marion Jones made her Athens debut in virtual anonymity, quietly advancing to the long jump final"
Business,Sci/Tech,corporate krueger haunt peoplesoft a few week ago the then-ceo,"Corporate Krueger haunts PeopleSoft A few weeks ago the then-CEO of PeopleSoft, Craig Conway, posed the following question to attendees at a technology conference:  quot;Have you ever had a bad dream that never ended?"
Sci/Tech,Business,strong server pc sale boost microsoft revenue the company s,"Strong Server, PC Sales Boost Microsoft Revenue The company's earnings beat Wall Street expectations"
Sci/Tech,Business,source sprint nextel closing in on 36b deal sprint corp,"Sources: Sprint, Nextel closing in on \$36B deal Sprint Corp"
Business,Sci/Tech,intel in new chip breakthrough intel creates a more powerful,"Intel in new chip breakthrough Intel creates a more powerful memory chip without increasing its size, confounding the firm's critics"
World,Sci/Tech,skorea s samsung to invest 24 billion dollar in new,SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) AFP - South Korea's Samsung Electronics Co
Sci/Tech,Business,report intel log big gain in flash market intel 39,Report: Intel Logs Big Gains In Flash Market Intel #39;s share of the booming flash market jumped 40
Business,Sci/Tech,time warner in 600m setttlement time warner is to announce,"Time warner in \$600m setttlement Time Warner is to announce today that it will pay between \$500 and \$600 million to settle federal investigations into irregularities at America Online, according to reports in the American press"
World,Business,senate resolve corporate tax bill delay washington the senate late,"Senate Resolves Corporate Tax Bill Delay WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail"
Sports,World,calvin murphy removed a rocket broadcaster murphy will go to,Calvin Murphy removed as Rockets broadcaster Murphy will go to trial Nov
Sci/Tech,World,md board meeting worry democrat republican-dominated election board met behind,Md
Sci/Tech,Business,google show it 39 s only human share of google,"Google Shows It #39;s Only Human Shares of Google slipped after the search engine warned, for the second time in a week, that its fourth-quarter revenue growth rate is likely to slow from previous quarters"
Business,Sci/Tech,netflix tivo sign vod alliance netflix the online dvd rental,"Netflix, TiVo sign VoD alliance Netflix, the online DVD rental company, and TiVo yesterday said they will work together to deliver movies digitally down the wires, presumably specifically to the latter #39;s PVR equipment"
Sci/Tech,World,hurricane ivan slam u.s gulf coast hurricane ivan roared into,Hurricane Ivan Slams U
World,Business,stock close higher on brokerage earnings new york stock dashed,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve"
Sci/Tech,Business,jamaican government to provide free internet access in poor jamaica,Jamaican Government to Provide Free Internet Access in Poor &lt;b&gt;
Business,World,transport strike hit netherlands public transport grind to a halt,Transport strike hits Netherlands Public transport grinds to a halt in the Netherlands as workers strike against the government's planned welfare cuts
Sci/Tech,World,jfk killing fade in intensity washington the 41st anniversary of,JFK killing fades in intensity WASHINGTON: The 41st anniversary of President John F Kennedy #39;s assassination passed on November 22 - a lot more quietly than earlier ones
Sci/Tech,Business,christmas clash over gift choice child would like expensive hi-tech,"Christmas clash over gift choices Children would like expensive hi-tech gifts for Christmas, but few parents are happy to buy these, research suggests"
Business,Sci/Tech,sbc and yahoo extend pact to offer internet service san,"SBC and Yahoo! extend pact to offer Internet service SAN ANTONIO SBC Communications and Yahoo are expanding their high-speed Internet service partnership to link video, wireless phone, Internet and other services"
Business,Sci/Tech,rumor suggest photo ability to be added to ipod quot,Rumors Suggest Photo Ability To Be Added to iPod  quot;Apple has invested heavily in technology to edit pictures
Sci/Tech,Business,va biotech look to md for inspiration business and education,Va
World,Business,court hears interstate wine sale case ap ap the supreme,"Court Hears Interstate Wine Sales Case (AP) AP - The Supreme Court considered Tuesday whether state alcoholic beverage regulations put in place 70 years ago, after Prohibition was lifted, should remain the law of the land in the Internet age"
Business,Sci/Tech,ca partner move on a kumar face charge concern over,"CA, Partners Move On As Kumar Faces Charges Concern over the fate of former Computer Associates International chairman and CEO Sanjay Kumar accompanied the collective sigh of relief felt by CA partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the"
World,Business,fcc proposes 1.2m indecency fine for fox washington federal regulator,FCC Proposes \$1
Sci/Tech,Business,will your phone become your credit card motorola is working,"Will your phone become your credit card? Motorola is working with MasterCard to introduce a ""lifestyle changing"" credit card phone by year's end"
Business,Sci/Tech,wi-fi successor is called high-speed hype for now san francisco,"Wi-Fi successor is called high-speed hype -- for now SAN FRANCISCO -- At virtually every turn, Intel Corp"
Sci/Tech,Business,report intel log big gain in flash market intel 39,Report: Intel Logs Big Gains In Flash Market Intel #39;s share of the booming flash market jumped 40
Business,Sci/Tech,trading blow when a can of worm is opened all,"Trading blows When a can of worms is opened, all manner of slimy things crawl out"
Business,Sci/Tech,august chip sale up global semiconductor sale rose 1.1 percent,August chip sales up Global semiconductor sales rose 1
World,Sci/Tech,a better solution for israel the hysterical tone of daniel,"A Better Solution for Israel The hysterical tone of Daniel Seidemann #39;s plea to the next US administration to save Israel from itself serves no useful purpose op-ed, Aug"
Sci/Tech,Business,"card fraud unit net 36,000 card in it first two","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m"
Sci/Tech,Business,microstrategy turnover draw analyst scrutiny microstrategy inc said yesterday that,MicroStrategy Turnover Draws Analyst Scrutiny MicroStrategy Inc
Sci/Tech,Sports,dinosaur may have been stealth hunter ap ap the strike,"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch"
World,Sports,argentina beat u.s men s basketball team argentina defeated the,Argentina Beats U
World,Sci/Tech,swede beam poetry into outer space reuters reuters swedish poet,Swedes beam poetry into outer space (Reuters) Reuters - Swedish poets have broadcast their work into outer space by radio to give alien life forms -- if they exist -- a taste\of earthling literature
World,Sports,warne take six but india establish handy lead reuters reuters,Warne takes six but India establish handy lead (Reuters) Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday
Business,Sci/Tech,court bar mci from making payment a federal court wednesday,Court bars MCI from making payments A federal court Wednesday barred No
World,Business,calif ok world s toughest smog rule los angeles california,Calif
Sci/Tech,Sports,press start for nostalgia like led zeppelin 39 s 39,"PRESS START FOR NOSTALGIA Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era"
Sci/Tech,Business,ibm post broad q3 revenue growth new york ibm corp,IBM posts broad Q3 revenue growth NEW YORK - IBM Corp
Sci/Tech,Sports,atlantis evidence found in spain ireland in 360 b.c the,"Atlantis ""Evidence"" Found in Spain, Ireland In 360 B"
Business,Sci/Tech,suspect animal tested for mad cow disease washington reuters government,"Suspect Animal Tested for Mad Cow Disease  WASHINGTON (Reuters) - Government scientists are chasing a  possible new case of mad cow disease in the United States, with  final results on a suspicious slaughtered animal expected in  coming days, officials said on Thursday"
Business,Sci/Tech,pen can pick some bike u-locks that u-shaped bike lock,Pen can pick some bike U-locks That U-shaped bike lock that you thought was so secure may be easy pickings for thieves who have nothing more sophisticated than a Bic pen
Business,Sports,brewer buyer expected to step out of the shadow monday,Brewers buyer expected to step out of the shadows Monday MILWAUKEE - Paul Attanasio says the story of his brother buying a baseball team is like a script straight out of Hollywood
Sci/Tech,Business,counting the hop forbes.com forbes.com like network appliance many top,Counting the Hops (Forbes
Business,Sports,apology refund from cruise line in a move almost unheard,"Apology, refund from cruise line In a move almost unheard of in its industry, Norwegian Cruise Line has apologized for service problems during the Pride of Aloha #39;s first two months of sailing around Hawaii, and is refunding a portion of the service charge to everyone who has cruised on"
World,Sports,ken caminiti 1996 nl mvp dy at age 41 new,"Ken Caminiti, 1996 NL MVP, Dies at Age 41 NEW YORK - Ken Caminiti, the 1996 National League MVP who later admitted using steroids during his major league career, died Sunday"
Business,Sci/Tech,ca aquires computer security firm computer associate international inc a,CA aquires computer security firm Computer Associates International Inc
Sci/Tech,Business,peoplesoft revise third-quarter profit oracle target add 2.6 million to,PeopleSoft revises third-quarter profit Oracle target adds \$2
Business,World,heathrow refuellers to push ahead with strike plan aircraft refuellers,"Heathrow refuellers to push ahead with strike plans Aircraft refuellers at Heathrow Airport have vowed to push ahead with strike plans this weekend, potentially disrupting flights, after last-ditch pay talks collapsed, their union says"
Sci/Tech,Sports,the next giant leap rendezvous quot for the docking technique,The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics
Sci/Tech,World,russia may ratify kyoto protocol in oct minister reuters reuters,Russia May Ratify Kyoto Protocol in Oct
Sports,Business,icing call out of money out of patience out of,"Icing call Out of money, out of patience, out of time, and for the foreseeable future, out of business"
Business,World,woman s death probed public health official are investigating why,Woman's death probed Public health officials are investigating why a 38-year-old woman died two weeks after undergoing gastric bypass surgery at Saint Anne's Hospital in Fall River
Sci/Tech,Business,gas price up 5 cent after hurricane ivan camarillo calif,"Gas prices up 5 cents after Hurricane Ivan CAMARILLO, Calif"
Sci/Tech,Sports,blame player not game it wa like nothing youd ever,"Blame player, not game It was like nothing youd ever exercised your thumbs to before"
World,Sci/Tech,easygroup close to launching low-cost mobile phone service afp afp,"EasyGroup close to launching low-cost mobile phone service (AFP) AFP - EasyGroup, the holding company of no-frills British airline easyJet, is close to striking a deal to launch a low-cost mobile telephone service in Britain, the Financial Times reported"
Sci/Tech,World,china s lenovo in talk with major it firm for,"China's Lenovo in talks with 'major IT firm' for acquisition (AFP) AFP - China's largest manufacturer of personal computers Lenovo Group said it is in negotiations with a major information technology company, believed to be US-based IBM"
Sci/Tech,Business,approval expected for big cellphone deal federal regulator will formally,"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless #39;s \$41 billion purchase of AT amp;T Wireless today, company officials briefed on the matter said over the weekend"
Sci/Tech,Business,salesforce.com 2q profit up sharply software developer salesforce.com inc posted,Salesforce
Business,Sci/Tech,aol s viral marketing america online will now provide gratis,AOL's Viral Marketing America Online will now provide gratis antivirus protection to its subscribers
World,Sports,rugby kiwi earn draw new zealand hold australia 16-16 in,Rugby: Kiwis earn draw New Zealand hold Australia 16-16 in the first game of the 2004 Tri-Nations series
Sci/Tech,Business,blockbuster cut online price challenge netflix reuters reuters video chain,"Blockbuster Cuts Online Price, Challenges Netflix (Reuters) Reuters - Video chain Blockbuster Inc on\Friday said it would lower the price of its online DVD rentals\to undercut a similar move by Netflix Inc"
Business,Sci/Tech,alaska 39 s summer tourism pegged at 1.4 million visitor,Alaska #39;s summer tourism pegged at 1
Sci/Tech,World,flying car reportedly still decade away ap ap it s,"Flying Cars Reportedly Still Decades Away (AP) AP - It's a frustrated commuter's escapist fantasy: literally lifting your car out of a clogged highway and soaring through the skies, landing just in time to motor into your driveway"
Sci/Tech,World,southern africa face food water crisis study reuters reuters southern,"Southern Africa Faces Food, Water Crises - Study (Reuters) Reuters - Southern Africa faces major\challenges to feed its swelling populations and to keep its\wells from running dry, a study showed Wednesday"
World,Sci/Tech,storm batter cornish coastline flooding cause chaos for homeowner all,Storms batter Cornish coastline \Flooding causes chaos for homeowners all along Cornwall's south coast as 80mph winds hit land
World,Business,dow jones agrees to buy marketwatch in 519 million deal,"Dow Jones Agrees to Buy MarketWatch in \$519 Million Deal Dow Jones   Company, the publisher of The Wall Street Journal, has agreed to buy MarketWatch, the parent company of the financial news Web site CBS MarketWatch, for approximately \$519 million, the companies said today"
World,Business,stern to join sirius satellite radio new york howard stern,"Stern to Join Sirius Satellite Radio NEW YORK - Howard Stern has long had two words for the Federal Communications Commission - and in 15 months, he can finally utter them on the air"
World,Sci/Tech,telescope snap distant planet the first direct image of a,Telescope snaps distant 'planet' The first direct image of a planet circling another star may have been obtained by a US-European team of astronomers
Sci/Tech,World,china s lenovo in talk with major it firm for,"China's Lenovo in talks with 'major IT firm' for acquisition (AFP) AFP - China's largest manufacturer of personal computers Lenovo Group said it is in negotiations with a major information technology company, believed to be US-based IBM"
Sci/Tech,Business,apple 39 s ipod in short supply apple computer inc,Apple #39;s iPod in short supply Apple Computer Inc
Business,World,four hurricane hurting florida economy ap ap normally at this,"Four Hurricanes Hurting Florida Economy (AP) AP - Normally at this time of the year, labor contractor Jose Luis Avalos would be assembling a crew of workers who could each earn  #36;1,500 to  #36;2,000 a week in the area's abundant citrus groves"
Business,Sci/Tech,court bar mci from making payment a federal court wednesday,Court bars MCI from making payments A federal court Wednesday barred No
Business,Sci/Tech,selling houston wart and all especially wart description of urban,"Selling Houston Warts and All, Especially Warts Descriptions of urban afflictions and images of giant mosquitoes and cockroaches to convey a sense of how Houston is nevertheless beloved by many residents"
Business,Sports,sign off then sign in g michael caggiano jr lie,"Sign off, then sign in  G"
