Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Sci/Tech,toshiba claim hollywood backing in war for next dvd standard,"Toshiba claims Hollywood backing in war for next DVD standard (AFP) AFP - Toshiba said four major Hollywood studios had thrown their crucial weight behind High Definition DVD (HD-DVD), one of two disc formats contending to be the standard in next-generation DVDs"
Business,Sports,barrick acquires stake in celtic resource canada 39 s barrick,Barrick Acquires Stake in Celtic Resources Canada #39;s Barrick Gold Corp
Sci/Tech,Business,u.s to allow some telemarketing robo call washington reuters telemarketers,U
World,Business,german investor confidence slumped in september berlin german investor confidence,"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy"
Business,World,saudi arabia qatar kuwait still risky investment study afp afp,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said"
Sci/Tech,Business,florida start to recover in the wake of hurricane france,Florida Starts To Recover in the Wake of Hurricane Frances President Bush will travel to Florida Wednesday to survey damage from Hurricane Frances
Sci/Tech,World,kenyan laureate urge rich nation to ratify kyoto reuters reuters,"Kenyan Laureate Urges Rich Nations to Ratify Kyoto (Reuters) Reuters - Kenya's Nobel Peace Prize winner,\Wangari Maathai, on Monday urged wealthy nations to ratify the\Kyoto protocol on climate change to ease the burden of\pollution on poor countries"
Sci/Tech,Business,u supreme court to hear file-sharing case washington the u,US Supreme Court To Hear File-Sharing Case WASHINGTON -- The US Supreme Court will take up one of the key arguments about the use of file-sharing services
Business,World,restoring an original at charles schwab executive plan a return,"Restoring an Original At Charles Schwab, executives plan a return to the firm's original mission of serving mom-and-pop, buy-and-hold investors"
Sci/Tech,Business,former dot-com commerce one eye closure commerce one inc an,Former Dot-Com Commerce One Eyes Closure Commerce One Inc
Sci/Tech,Business,greenspan debt home price not dangerous the record level of,"Greenspan: Debt, home prices not dangerous The record level of debt carried by American households and soaring home prices do not appear to represent serious threats to the US economy, Federal Reserve Chairman Alan Greenspan said Tuesday"
World,Sports,39 somebody please save my dad 39 nick du toit,#39;Somebody please save my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him
Business,Sci/Tech,vodafone begin 3g service vodafone launch it third-generation service for,"Vodafone begins 3G service Vodafone launches its third-generation services for mobile phones, offering video calls, music downloads and games"
Sci/Tech,Business,before-the-bell gencorp fall 5.6 pct reuters reuters share of gencorp,Before-the-Bell: GenCorp Falls 5
Business,Sci/Tech,report find handheld device market in continued decline the worldwide,"Report finds handheld device market in continued decline The worldwide market for handheld devices saw its third successive quarter of year-over-year decline in the third quarter of 2004, according to a new report released by IDC"
World,Sports,conn man 70 oldest to swim channel london a retired,Conn
Sci/Tech,World,strong hurricane roar over bahamas toward florida reuters reuters hurricane,Strong Hurricane Roars Over Bahamas Toward Florida (Reuters) Reuters - Hurricane Frances battered the\southeastern Bahamas islands with 140 mph winds on Wednesday as\it roared toward the United States and put millions of people\on alert along Florida's heavily populated east coast
Business,World,four hurricane hurting florida economy ap ap normally at this,"Four Hurricanes Hurting Florida Economy (AP) AP - Normally at this time of the year, labor contractor Jose Luis Avalos would be assembling a crew of workers who could each earn  #36;1,500 to  #36;2,000 a week in the area's abundant citrus groves"
World,Sports,davenport advance at u.s open new york lindsay davenport s,Davenport Advances at U
World,Business,pricey drug trial turn up few new blockbuster the 500,"Pricey Drug Trials Turn Up Few New Blockbusters The \$500 billion drug industry is stumbling badly in its core business of finding new medicines, while aggressively marketing existing drugs"
World,Sports,argentina basketball coach magnano quits ruben magnano who coached argentina,"Argentina Basketball Coach Magnano Quits Ruben Magnano, who coached Argentina to the Olympic basketball gold medal in Athens, resigned Thursday to accept a coaching job in Italy"
Business,World,florida alabama pick up the piece after ivan people in,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks"
Sci/Tech,Business,google acquires satellite mapping firm keyhole google acquires satellite mapping,"Google Acquires Satellite Mapping Firm Keyhole Google Acquires Satellite Mapping Firm Keyhole\\After a tip from Andy Beal, I checked out Keyhole Satellite Image mapping and local search tool and absolutely loved it"
World,Business,stock price climb ahead of google ipo new york investor,"Stock Prices Climb Ahead of Google IPO NEW YORK - Investors shrugged off rising crude futures Wednesday to capture well-priced shares, sending the Nasdaq composite index up 1"
Business,World,world brief london a man wielding a machete and a,"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said"
Business,Sci/Tech,august chip sale up global semiconductor sale rose 1.1 percent,August chip sales up Global semiconductor sales rose 1
World,Sports,rivalry blamed in philippine communist leader 39 s death a,"Rivalry Blamed in Philippine Communist Leader #39;s Death A leader of a Philippine communist breakaway group has been killed, in what may be rivalry among former comrades"
Business,Sci/Tech,lexmark loss good for consumer lexmark s loss in court,"Lexmark Loss Good for Consumers Lexmark's loss in court on Tuesday may mean that consumer electronics companies won't try to use the Digital Millenium Copyright Act as an all-purpose competition shield anymore, consumer advocates say"
Sci/Tech,World,mom hug miracle baby after ovarian transplant reuters reuters ouarda,"Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters) Reuters - Ouarda Touirat, her day-old baby\daughter nestling in her arms, said Friday she had never lost\hope that she could conceive after cancer treatment left her\infertile"
Business,Sci/Tech,i.b.m sought a china partnership not just a sale inside,I
Business,Sci/Tech,nintendo to unveil handheld upgrade facing it biggest threat ever,Nintendo to Unveil Handheld Upgrade Facing its biggest threat ever from the arrival of Sony Corp
Business,Sci/Tech,bass moving headquarters to florida the bass angler sportsman society,BASS moving headquarters to Florida The Bass Anglers Sportsman Society is moving its headquarters to Central Florida
World,Sci/Tech,nursery rhyme more violent than tv reuters reuters child s,Nursery rhymes more violent than TV (Reuters) Reuters - Children's nursery rhymes contain 10 times more violence than television shows broadcast before the\9 p
Sci/Tech,Business,fujitsu siemens profit grows 60 percent fujitsu siemens computer holding,"Fujitsu Siemens profit grows 60 percent Fujitsu Siemens Computers (Holding) BV, Europe #39;s largest remaining computer manufacturer, posted a 60 percent leap in profit for the first half of its fiscal year on higher sales of laptops and servers to business customers, the company said Wednesday"
World,Sports,legendary all-rounder miller dy keith miller arguably australia s greatest,"Legendary all-rounder Miller dies Keith Miller, arguably Australia's greatest  all-rounder in Test cricket, has died in Melbourne aged 84"
Business,Sci/Tech,software service aim to outfox caller id a new computerized,Software Service Aims to Outfox Caller ID A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities
Sports,Business,gregg i will help to close deal everton chairman bill,Gregg: I will help to close deal EVERTON chairman Bill Kenwright #39;s plans for a Russian revolution at Goodison Park may have thawed the cold war with director Paul Gregg
World,Business,stock sink on coke s gloomy forecast new york stock,Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co
Business,Sci/Tech,spyware opponent win another battle the federal trade commission won,"Spyware opponents win another battle The Federal Trade Commission won an important victory last week in its fight to protect consumers from spyware, the software that tracks unsuspecting Web surfers, bombards them with advertisements and sometimes even steal login information and passwords"
Sci/Tech,World,locust encroach on west african rice-growing area reuters reuters west,"Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plague for 15\years has encroached on one of the region's largest\rice-growing areas, authorities in Mali said on Friday"
Business,World,bush pledge strong-dollar policy president bush meet with italian prime,"Bush Pledges Strong-Dollar Policy President Bush meets with Italian Prime Minister Silvio Berlusconi in the Oval Office of the White House, Wednesday, Dec"
Sports,Business,city series-ly wounded with the yank out of the world,"City Series-ly wounded With the Yanks out of the World Series, the city #39;s economy loses out on at least \$40 million, according to studies by the controller #39;s office and other city agencies"
World,Business,india s tata make powerful debut share in indian software,"India's Tata makes powerful debut Shares  in Indian software services giant Tata Consultancy close 16 higher on their market debut, raising \$1"
World,Business,silence the loose cannon the u presidential election is finally,Silence the loose cannons The US presidential election is finally over! Now the hard part begins
Sci/Tech,Business,opm delving deeper into employee 39 background which set hiring,OPM Delving Deeper Into Employees #39; Backgrounds which sets hiring and employment standards for the government -- is reviewing its employees to ensure that they are suitable for jobs involving the  quot;public trust
World,Sports,men set for sizzling duel in 100 meter athens greece,"Men Set for Sizzling Duel in 100 Meters ATHENS, Greece - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games"
World,Sci/Tech,skorea s samsung to invest 24 billion dollar in new,SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) AFP - South Korea's Samsung Electronics Co
Business,Sci/Tech,"opel to cut payroll by 9,500 opel get by without","Opel to cut payroll by 9,500 Opel gets by without layoffs"
Sci/Tech,Sports,toughest athlete is female and unknown you probably have n't,Toughest athlete is female and unknown You probably haven't heard about one of the toughest endurance sports around: the deca-ironman
World,Business,producer price surge fuel inflation fear producer price surged 1.7,Producer Price Surge Fuels Inflation Fears Producer prices surged 1
Sci/Tech,Business,"cingular to cut about 7,000 job reuters reuters cingular wireless","Cingular to Cut About 7,000 Jobs (Reuters) Reuters - Cingular Wireless will cut about 7,000\jobs, or 10 percent of its work force, to cut costs as it\integrates recently purchased AT T Wireless, the company said\on Tuesday"
Sci/Tech,Business,the kid stay in his home dressed in pj s,"The Kid Stays in His Home, Dressed in PJ's, With a Live Mike Robert Evans, the fabled Hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home"
World,Sports,legendary all-rounder miller dy keith miller arguably australia s greatest,"Legendary all-rounder Miller dies Keith Miller, arguably Australia's greatest  all-rounder in Test cricket, has died in Melbourne aged 84"
Sci/Tech,Business,ibm blue gene supercomputer for sale fresh after taking the,"IBM: Blue Gene Supercomputer For Sale Fresh after taking the performance crown and capping a five-year, \$100 million R amp;D effort, IBM today announced that Blue Gene is officially going on sale with a starting price of \$1"
World,Sci/Tech,breast scan fail in some woman some woman with breast,"Breast scans 'fail' in some women Some women with breast cancer are less likely to have their tumours picked up by scans, say experts"
Business,Sci/Tech,update 2 google say revenue growth is slowing share of,Update 2: Google Says Revenue Growth Is Slowing Shares of Google Inc
World,Business,a bit of wall st on the tigris the 150,A Bit of Wall St
World,Sci/Tech,will there be peace in great lake region to coordinate,"Will there be peace in Great Lakes region? To coordinate and cooperate or not to, that is where the rub is, and that is the key issue when it comes to answering the question whether there will be peace in the Great Lakes region"
World,Sports,unknown nesterenko make world headline reuters reuters belarus yuliya nesterenko,"Unknown Nesterenko Makes World Headlines (Reuters) Reuters - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters"
Sci/Tech,Business,verizon brings top-speed dsl to 16 more area dsl at,Verizon brings top-speed DSL to 16 more areas DSL at 3mbps debuts in areas within company's existing footprint
Business,Sci/Tech,movie in a snap netflix and tivo discus downloads bee,Movies in a snap: Netflix and TiVo discuss downloads Bee Staff Writer
World,Sci/Tech,skorea s samsung to invest 24 billion dollar in new,SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) AFP - South Korea's Samsung Electronics Co
Sci/Tech,Business,global sale of mobile phone hit record level paris global,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday"
Business,Sci/Tech,prized fossil just a rock with positive and negative result,"Prized Fossil Just a Rock? With positive and negative results, it remains to be seen what type of Fossil this company really is"
Sci/Tech,Business,korean and japanese phone maker win survey amsterdam reuters south,"Korean and Japanese Phone Makers Win -Survey  AMSTERDAM (Reuters) - South Korean mobile phone makers  continued a rapid move up the global market rankings during the  third quarter, while growth in the wider mobile phone market  slowed, a survey found on Wednesday"
Sci/Tech,Business,i.b.m agrees to settle part of giant pension case i.b.m,I
Business,Sci/Tech,classmate agrees to 100m buyout united online inc a california-based,Classmates agrees to \$100M buyout United Online Inc
Business,Sci/Tech,on tv from the internet san mateo calif the promise,"On TV -- from the Internet  SAN MATEO, Calif"
Business,Sci/Tech,t-online return to deutsche telekom mothership german incumbent telco deutsche,"T-Online returns to Deutsche Telekom mothership German incumbent telco Deutsche Telekom announced over the weekend it is to begin taking its internet division, T-Online, back entirely within the mother corporation"
Business,World,china at g-7 meeting for first time china made it,"China at G-7 Meeting for First Time China made its debut last night in the club of the world's leading economic powers, asinternational pressure mounts to change a decade-old currency peg that critics accuse of giving Chinese products an unfair competitive edge"
Business,World,start of ebbers trial delayed new york a federal judge,Start of Ebbers Trial Delayed NEW YORK -- A federal judge has delayed the trial of former WorldCom chief Bernard Ebbers until January 17th
Sci/Tech,Business,caterpillar snap up another remanufacturer of engine peoria caterpillar inc,Caterpillar snaps up another remanufacturer of engines PEORIA - Caterpillar Inc
Sci/Tech,Business,regulator approve artificial heart the food and drug administration approved,Regulators Approve Artificial Heart The Food and Drug Administration approved the use of an artificial heart made by SynCardia Systems as a temporary device for people awaiting transplants
Business,World,"general motor europe ax 12,000 job general motor europe gm.n","General Motors Europe Axes 12,000 Jobs General Motors Europe (GM"
Business,World,cao executive hand over passport executive at the collapsed china,"CAO executives hand over passports Executives at the collapsed China Aviation Oil Singapore have voluntarily handed over their passports to Singapore #39;s police, a spokesman said Tuesday"
Business,Sci/Tech,thanks for the pageviews ivan bad weather ha been very,"Thanks for the Pageviews, Ivan Bad weather has been very good for business at Weather"
World,Business,halliburton leading contender in construction of british aircraft carrier report,"Halliburton leading contender in construction of British aircraft carriers: report (AFP) AFP - Halliburton, the oil services giant once run by US Vice President Dick Cheney, has emerged as a leading contender to manage the construction of two British aircraft carriers, The Sunday Telegraph said"
World,Sci/Tech,bush video awarded turner prize artist jeremy deller win this,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town
Sci/Tech,Business,former dot-com commerce one eye closure commerce one inc an,Former Dot-Com Commerce One Eyes Closure Commerce One Inc
World,Business,calif ok world s toughest smog rule los angeles california,Calif
Sci/Tech,Business,shock jock group boost satellite radio profile when radio shock,"Shock Jock Group Boosts Satellite Radio Profile When radio shock jocks Opie and Anthony considered their next career move after two firings in four years, the twisted twosome was ready to feign rehabilitation"
Business,Sci/Tech,amtrak infrastructure on brink dot warns the national passenger rail,"Amtrak Infrastructure On Brink, DOT Warns The national passenger rail service risks a ""major point of failure"" if infrastructure needs remain unaddressed, the U"
Business,Sci/Tech,northrop grumman get 408 million pact defense contractor northrop grumman,Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp
World,Business,world population to rise to 8.9 billion although world family,World Population to Rise to 8
World,Sci/Tech,bangkok animal trade talk open the rule controlling the trade,Bangkok animal trade talks open The rules controlling the trade in many at-risk wildlife species may change at a Bangkok meeting starting on Saturday
Sports,Business,study athletic success doesn 39 t pay off in donation,"Study: Athletic success doesn #39;t pay off in donations Success in big-time sports has little, if any, effect on a college #39;s alumni donations or the academic quality of its applicants, according to a study made under the direction of the Knight Commission on Intercollegiate Athletics"
Sports,Business,boston archbishop reveals anguish of closing boston boston 39 s,Boston archbishop reveals anguish of closings BOSTON Boston #39;s Archbishop is telling catholics that the church #39;s financial footing is  quot;much worse than people realize
Sci/Tech,World,philippine mourns dead in russian school siege the philippine saturday,"Philippines mourns dead in Russian school siege The Philippines Saturday expressed quot;deepest sympathy quot; to the families of the dead in the Russian school siege on Friday, in which 322 people were killed when Russian troops stormed"
Sci/Tech,Business,cable and wireless to cut 600 job shut london headquarters,"Cable and Wireless to cut 600 jobs, shut London headquarters (AFP) AFP - Cable and Wireless, the struggling British telecoms group, said it would cut 600 jobs across Europe, part company with a top executive and shut its London headquarters"
World,Sports,rugby kiwi earn draw new zealand hold australia 16-16 in,Rugby: Kiwis earn draw New Zealand hold Australia 16-16 in the first game of the 2004 Tri-Nations series
World,Sci/Tech,week s delay for delta launcher boeing s new heavy-lift,Week's delay for Delta launcher Boeing's new heavy-lift Delta 4 rocket must wait a further week before making its maiden flight
Sci/Tech,Business,make hotel just like home hotel operator take note today,"Make hotels just like home HOTEL operators, take note: Todays hotel guests are making a nonsense of room-pricing strategies with their aggressive, Internet-aided discount-hunting"
World,Sports,schrder adopts russian orphan three-year-old victoria from st petersburg ha,"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks"
Sports,Business,city series-ly wounded with the yank out of the world,"City Series-ly wounded With the Yanks out of the World Series, the city #39;s economy loses out on at least \$40 million, according to studies by the controller #39;s office and other city agencies"
World,Sci/Tech,plant a tree at easter urge nobel laureate world to,Plant a tree at Easter urges Nobel laureate world to plant trees at Easter as a symbol of renewal and to protect the planet
Business,World,four hurricane hurting florida economy ap ap normally at this,"Four Hurricanes Hurting Florida Economy (AP) AP - Normally at this time of the year, labor contractor Jose Luis Avalos would be assembling a crew of workers who could each earn  #36;1,500 to  #36;2,000 a week in the area's abundant citrus groves"
Business,Sci/Tech,retailer looking to move plasma tv s ap ap hanging,Retailers Looking to Move Plasma TV's (AP) AP - Hanging stockings by the chimney with care? Retailers hope that St
Sci/Tech,Business,caterpillar snap up another remanufacturer of engine peoria caterpillar inc,Caterpillar snaps up another remanufacturer of engines PEORIA - Caterpillar Inc
World,Sci/Tech,amazon burning make brazil a leading polluter by axel bugge,"Amazon Burning Makes Brazil a Leading Polluter &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Axel Bugge&lt;/p&gt;&lt;p&gt; BRASILIA, Brazil (Reuters) - Burning of the Amazon andother forests accounts for three quarters of Brazil'sgreenhouse gas emissions and has made the country one of theworld's leading polluters, a long-delayed government reportshowed on Wednesday"
World,Business,turkey eye 15 billion investment year ankara turkey is hoping,Turkey eyes \$15 billion investment years ANKARA: Turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into
Sci/Tech,Business,it 39 s time for tech firm to bet on,It #39;s Time for Tech Firms to Bet on Growth Industry leaders have been offering too few innovations and too many marginal upgradesat not-so-marginal prices
World,Sports,davenport advance at u.s open new york lindsay davenport s,Davenport Advances at U
Sci/Tech,Business,the kid stay in his home dressed in pj s,"The Kid Stays in His Home, Dressed in PJ's, With a Live Mike Robert Evans, the fabled Hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home"
World,Business,stock close higher on brokerage earnings new york stock dashed,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve"
World,Sci/Tech,in china s changing society psychotherapy gain acceptance beijing step,"In China's changing society, psychotherapy gains acceptance BEIJING -- Step back, Confucius"
Business,World,stock up in midst of mixed sign stock edged higher,Stocks up in midst of mixed signs Stocks edged higher Friday as another drop in oil prices helped Wall Street withstand the effects of a disappointing jobs creation report
Business,World,china succeeds in cooling economy but 2005 likely to prove,"China succeeds in cooling economy, but 2005 likely to prove just as tough (AFP) AFP - China can claim some success in the battle to cool its roaring economy in 2004 with a series of macro policies helping prevent another boom-bust cycle, but much remains to be done if Beijing is to avoid increasing wrangles with trade partners"
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying,Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc
Sci/Tech,World,un must ignore cloning ban call the uk s royal,UN 'must ignore cloning ban call' The UK's Royal Society urges the UN to ignore a call by President Bush to ban all forms of human cloning
Sci/Tech,World,"fire pit dated to be over 50,000 year old ap","Fire Pit Dated to Be Over 50,000 Years Old (AP) AP - In the growing debate about when people first appeared on this continent, a leading archaeologist said Wednesday he has discovered what could be sooty evidence of human occupation in North America tens of thousands of years earlier than is commonly believed"
Sci/Tech,Business,apple 39 s ipod in short supply apple computer inc,Apple #39;s iPod in short supply Apple Computer Inc
Business,Sci/Tech,study raise stent doubt heart patient aren 39 t more,"Study raises stent doubts Heart patients aren #39;t more likely to live long term after getting the artery-opening tubes called stents, according to a study released yesterday by researchers at Duke University"
Business,World,south korea singapore seal free-trade pact korea and singapore sealed,"South Korea, Singapore seal free-trade pact Korea and Singapore sealed a free-trade agreement yesterday that covers nine broad areas, including electronics, finance and intellectual property rights"
World,Business,oil price earnings send stock lower new york investor sent,"Oil Prices, Earnings Send Stocks Lower NEW YORK - Investors sent stocks lower Tuesday as oil prices crossed another milestone, \$54 per barrel"
Sci/Tech,Business,when wireless network merge now that it 41 billion takeover,"When Wireless Networks Merge Now that its \$41 billion takeover of AT T Wireless has been completed, Cingular will spend hundreds of millions of dollars in coming weeks on its advertising campaign"
World,Business,stock drop after greenspan testimony new york investor were unmoved,"Stocks Drop After Greenspan Testimony NEW YORK - Investors were unmoved by Federal Reserve Chairman Alan Greenspan's improved assessment of the economy, with stocks falling narrowly Wednesday in light trading"
Sci/Tech,Business,flat-screen tv price are falling for holiday but trend provokes,Flat-screen TV prices are falling for holidays But trend provokes industry unrest; panel makers call for drop in retail markups to move units
Business,Sci/Tech,netflix tivo sign vod alliance netflix the online dvd rental,"Netflix, TiVo sign VoD alliance Netflix, the online DVD rental company, and TiVo yesterday said they will work together to deliver movies digitally down the wires, presumably specifically to the latter #39;s PVR equipment"
Sports,Sci/Tech,robby gordon planning to proceed with caution robby gordon plan,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday"
Sci/Tech,Sports,press start for nostalgia like led zeppelin 39 s 39,"PRESS START FOR NOSTALGIA Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era"
Sci/Tech,Business,gas price up 5 cent after hurricane ivan camarillo calif,"Gas prices up 5 cents after Hurricane Ivan CAMARILLO, Calif"
Business,World,u rate rise locked in for wednesday afp afp the,"US rate rise locked in for Wednesday (AFP) AFP - The unexpected boom in US job creation in October has locked in an interest rate rise and will likely encourage another tightening in December, analysts said"
World,Sports,conn man 70 oldest to swim channel london a retired,Conn
Business,Sci/Tech,mosaic merger to take effect today polk county will retain,"Mosaic Merger to Take Effect Today Polk County will retain its position at the heart of the US phosphate industry, at least through the end of this decade, following the merger of IMC Global Inc"
Sci/Tech,Business,pharma group work on epc issue sept 30 2004reacting to,Pharma Groups Work on EPC Issues Sept
Business,Sci/Tech,ibm claim it bluegene supercomputer is the fastest ibm corp,IBM Claims Its BlueGene Supercomputer Is the Fastest IBM Corp
World,Sports,conn man 70 oldest to swim channel london a retired,Conn
Sci/Tech,Business,cendant near deal to buy orbitz for 36 1.2 bln-source,Cendant Near Deal to Buy Orbitz for  #36;1
Business,Sci/Tech,four hurricane hurting florida economy ap ap normally at this,"Four Hurricanes Hurting Florida Economy (AP) AP - Normally at this time of the year, labor contractor Jose Luis Avalos would be assembling a crew of workers who could each earn  #36;1,500 to  #36;2,000 a week in the area's abundant citrus groves"
Business,Sci/Tech,classmate agrees to 100m buyout united online inc a california-based,Classmates agrees to \$100M buyout United Online Inc
Sci/Tech,Business,ballmer strike big rival from microsoft shopping list lisbon customer,Ballmer strikes big rivals from Microsoft shopping list LISBON - Customers watching for Microsoft Corp
Business,World,a wandering congress trip over the u constitution that is,A wandering Congress trips over the US Constitution That is the one-word message of advice that citizens wanted to send to members of Congress at the end of last week
Sci/Tech,World,mobile phone network reach last of china s ethnic minority,"Mobile phone network reaches last of China's ethnic minorities (AFP) AFP - China has brought its mobile phone network to the last of its ethnic minority regions previously cut off from communication with the outside world, state media reported"
World,Business,u sends marine to philippine the u is sending up,US sends marines to Philippines The US is sending up to 600 marines and relief supplies to flood-ravaged areas of the Philippines
Sci/Tech,World,city in crisis leader warn world leader warn that rapid,'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century
Sci/Tech,Business,thomson join takeover bid for contentguard thomson joined microsoft and,Thomson joins takeover bid for ContentGuard Thomson joined Microsoft and Time Warner on Monday in trying to take control of U
Sci/Tech,Business,the kid stay in his home dressed in pj s,"The Kid Stays in His Home, Dressed in PJ's, With a Live Mike Robert Evans, the fabled Hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home"
Business,Sci/Tech,t-online return to deutsche telekom mothership german incumbent telco deutsche,"T-Online returns to Deutsche Telekom mothership German incumbent telco Deutsche Telekom announced over the weekend it is to begin taking its internet division, T-Online, back entirely within the mother corporation"
Business,World,summer box office hit a high despite low in a,"Summer Box Office Hits a High, Despite Lows In a summer when many of the studios' biggest bets failed to pay off, it was familiarity in the form of sequels and low-budget comedies that resonated with movie audiences"
World,Business,silence the loose cannon the u presidential election is finally,Silence the loose cannons The US presidential election is finally over! Now the hard part begins
Business,Sci/Tech,u consumer unaware of spyware the finding come in a,"US consumers unaware of spyware The findings come in a report from the newly formed Consumer Spyware Initiative, a joint effort by Dell and the non-profit Internet Education Foundation that aims to increase awareness of spyware"
Sci/Tech,World,soldier war blog detail life in iraq iraq war blog,Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them
Sports,World,update 2-cricket-malik reported for suspect action cricket-icc clear zimbabwe cricket,"UPDATE 2-Cricket-Malik reported for suspect action  Cricket-ICC clears Zimbabwe Cricket Union of racism October 17, 2004 14:05:37 LAHORE, Pakistan, Oct 17 (Reuters) - A special report by an International Cricket Council (ICC) inquiry commission has ruled there is no evidence of racism within the"
World,Business,employment picture expected to improve new york a rash of,"Employment Picture Expected to Improve NEW YORK - A rash of job cuts - more than 10,000 layoffs just this week from a handful of companies - has created some gloom on the jobs front"
Business,Sci/Tech,hp target china with low-cost pc san francisco cbs.mw personal,HP targets China with low-cost PC SAN FRANCISCO (CBS
World,Sports,greek weightlifter awaits verdict greek weightlifter leonidas sampanis will find,Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal
Sci/Tech,World,the shockwaves of sumatra the indian ocean earthquake of december,The Shockwaves of Sumatra The Indian Ocean earthquake of December 2004 produced     a shockwave that created tsunamis all across the Indian Ocean
Business,Sci/Tech,study ceo rewarded for outsourcing new york cnn/money the ceo,"Study: CEOs rewarded for outsourcing NEW YORK (CNN/Money) - The CEOs of the top 50 US companies that sent service jobs overseas pulled down far more pay than their counterparts at other large companies last year, a study said Tuesday"
Sci/Tech,Sports,the next giant leap rendezvous quot for the docking technique,The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics
Business,Sci/Tech,it may be end of line for narrow track hurricane,"It may be end of line for narrow track Hurricane forecasters debate the usefulness of the  quot;skinny line quot; in tracking maps, and look at more accurate alternatives"
World,Sci/Tech,black market in british treasure sold on ebay reuters reuters,"Black Market in British Treasure Sold on EBay (Reuters) Reuters - Pieces of Britain's past, including a\second-century silver ring and a 500-year-old Tudor trade\weight, are among artifacts being peddled daily on the Internet\to the alarm of experts at the British Museum"
World,Sports,conn man 70 oldest to swim channel london a retired,Conn
World,Business,renault unveils investment plan for asian hub in south korea,"Renault unveils investment plan for Asian hub in South Korea (AFP) AFP - French auto giant Renault SA said it will invest some 570 million dollars in South Korea over the next three years as part of its global strategy to become a key player in Asia, notably China"
Business,Sci/Tech,adv try currency trading risk-free 30 day 24-hour commission-free trading,"ADV: Try Currency Trading Risk-Free 30 Days 24-hour commission-free trading, 100-to-1 leverage of your capital, and Dealbook Fx 2 - our free advanced trading software"
Business,Sci/Tech,ibm quitting computer business an era will come to an,"IBM Quitting Computer Business An era will come to an end when IBM sells off its computer manufacturing business, according to The New York Times"
