Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Sports,bangladesh bos slam detractor bangladesh s coach say they still,"Bangladesh boss slams detractors Bangladesh's coach says they still deserve Test status after their 30th defeat, to India"
World,Business,sex toy find niche market in church-influenced philippine afp afp,"Sex toys find niche market in church-influenced Philippines (AFP) AFP - In this predominantly Roman Catholic country where prostitution is illegal and the church still wields considerable influence on the nation's morals, it is a brave person who goes into business selling sex toys"
World,Sports,legendary all-rounder miller dy keith miller arguably australia s greatest,"Legendary all-rounder Miller dies Keith Miller, arguably Australia's greatest  all-rounder in Test cricket, has died in Melbourne aged 84"
World,Sci/Tech,gordon cooper nasa mercury pioneer dy los angeles gordon cooper,"Gordon Cooper, NASA Mercury Pioneer, Dies LOS ANGELES - Gordon Cooper, who was the youngest and perhaps cockiest member of the original Mercury astronauts and set the space endurance record that helped clear the way for the first moon landing, has died"
Sci/Tech,Business,ibm buy two danish service firm ibm said tuesday it,IBM Buys Two Danish Services Firms IBM said Tuesday it has acquired a pair of Danish IT services firms as part of its effort to broaden its presence in Scandinavia
World,Sci/Tech,a better solution for israel the hysterical tone of daniel,"A Better Solution for Israel The hysterical tone of Daniel Seidemann #39;s plea to the next US administration to save Israel from itself serves no useful purpose op-ed, Aug"
Sci/Tech,Business,intel drop price on computer chip san francisco intel corp,Intel drops prices on computer chips SAN FRANCISCO - Intel Corp
Business,Sci/Tech,adobe update raw plug-in with digital negative format adobe ha,Adobe updates RAW plug-in with digital negative format Adobe has updated Photoshop #39;s support for digital cameras #39; RAW image formats
World,Sci/Tech,party allowed to contact absentee voter ap ap like fishing,"Parties Allowed to Contact Absentee Voters (AP) AP - Like fishing in a stocked pond instead of an ocean, politicians are trying to catch votes by targeting phone calls and fliers at voters who have already applied for absentee ballots"
World,Sci/Tech,public warning over letter bomb the discovery of 10 letter,Public warning over letter bombs The discovery of 10 letter bombs has prompted a police warning to the public to exercise caution
Sci/Tech,Business,sony samsung swap patent sony corp and samsung electronics co,"Sony, Samsung Swap Patents Sony Corp"
World,Sports,unknown nesterenko make world headline reuters reuters belarus yuliya nesterenko,"Unknown Nesterenko Makes World Headlines (Reuters) Reuters - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters"
World,Sci/Tech,bangkok animal trade talk open the rule controlling the trade,Bangkok animal trade talks open The rules controlling the trade in many at-risk wildlife species may change at a Bangkok meeting starting on Saturday
Business,Sports,florida 39 s prepaid tuition program thriving already the biggest,"Florida #39;s prepaid tuition program thriving Already the biggest of its kind in the country, Florida #39;s popular prepaid-tuition program expects to count its millionth customer during a sign-up period that runs Monday through Jan"
World,Sports,world s oldest man dy aged 113 the world s,"World's oldest man dies aged 113 The world's oldest man, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113"
Sci/Tech,Business,eu to probe microsoft-time warner buy the decision is a,"EU to probe Microsoft-Time Warner buy The decision is a setback for the two companies and their plan to acquire ContentGuard, a digital rights management firm"
Business,Sci/Tech,nortel to release delayed financial result nortel network said today,Nortel to Release Delayed Financial Results Nortel Networks said today that it will begin releasing restated and delayed financial results dating back to 2001 next week after a nine-month delay
Sports,World,mass court denies new trial for convict boston the state,Mass
World,Business,stock sink on coke s gloomy forecast new york stock,Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co
Business,Sci/Tech,peoplesoft customer reassured oracle corp president charles phillips on monday,PeopleSoft customers reassured Oracle Corp
Sci/Tech,World,the great vegetarian scam ive written before about my struggle,The Great Vegetarian Scam Ive written before about my struggle to remain a vegetarian on Tuesday - when I abjure meat for religious reasons -hile travelling
Business,Sports,brewer buyer expected to step out of the shadow monday,Brewers buyer expected to step out of the shadows Monday MILWAUKEE - Paul Attanasio says the story of his brother buying a baseball team is like a script straight out of Hollywood
Business,Sci/Tech,ca aquires computer security firm computer associate international inc a,CA aquires computer security firm Computer Associates International Inc
Sports,Business,boston archbishop reveals anguish of closing boston boston 39 s,Boston archbishop reveals anguish of closings BOSTON Boston #39;s Archbishop is telling catholics that the church #39;s financial footing is  quot;much worse than people realize
World,Business,australia wallet trump war a majority of australian oppose the,"Australia: Wallets trump war A majority of Australians oppose the Iraq war, but they turned out to be more concerned about the economy"
Business,Sci/Tech,hewlett-packard buy synstar palo alto-based hewlett-packard co ha bought it,Hewlett-Packard buys Synstar Palo Alto-based Hewlett-Packard Co
World,Sci/Tech,greenpeace 39 shocked 39 over death of anti-nuclear protestor paris,Greenpeace  #39;shocked #39; over death of anti-nuclear protestor PARIS - The international environment watchdog group Greenpeace said Monday it was  quot;shocked and very saddened quot; by the death of a French protestor who was struck and killed Sunday by a train transporting nuclear waste to Germany
World,Business,visit to a potemkin village gongzhong doe not resemble any,Visit to a Potemkin village Gongzhong does not resemble any Tibetan village in Tibet
Business,Sci/Tech,suspect animal tested for mad cow disease washington reuters government,"Suspect Animal Tested for Mad Cow Disease  WASHINGTON (Reuters) - Government scientists are chasing a  possible new case of mad cow disease in the United States, with  final results on a suspicious slaughtered animal expected in  coming days, officials said on Thursday"
Sports,World,signing of teenage racer raise question ap ap next october,"Signing of Teenage Racer Raises Questions (AP) AP - Next October, Chase Austin will finally be old enough to drive to the grocery store by himself"
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying,Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc
World,Business,colombia accuses co of illegal import the colombian government ha,Colombia Accuses Cos
Sci/Tech,Business,cure a 4-letter word for cancer doctor at a time,"'Cure' a 4-Letter Word for Cancer Doctors At a time when more people are cured of cancer than ever before, fewer doctors seem willing to say so"
World,Business,forecast frosty for u.s.-canadian tie toronto the weather wo n't,Forecast Frosty for U
Business,Sci/Tech,peoplesoft ceo conway maintains defiant tone september 21 2004 idg,"PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc"
Business,Sci/Tech,amazon sue spammer for misleading consumer seattle amazon.com ha filed,Amazon sues spammers for misleading consumers SEATTLE -- Amazon
Business,Sci/Tech,research is definitely in motion the blackberry wireless device maker,Research Is Definitely in Motion The Blackberry wireless device maker is straining to exceed expectations
World,Business,bhp billiton alcoa sell integris metal for 359 million pound,"BHP Billiton, Alcoa sell Integris Metals for 359 million pounds (AFP) AFP - Anglo-Australian mining giant BHP Billiton and Alcoa, the world's largest aluminium producer, have agreed to sell their metal services joint venture Integris Metals for 660 million dollars (359 million pounds) including debt, a joint statement said"
Sci/Tech,Business,half.com to continue at full speed this fourth priority 39,Half
Business,Sci/Tech,hewlett-packard buy synstar palo alto-based hewlett-packard co ha bought it,Hewlett-Packard buys Synstar Palo Alto-based Hewlett-Packard Co
Sci/Tech,Business,caterpillar snap up another remanufacturer of engine peoria caterpillar inc,Caterpillar snaps up another remanufacturer of engines PEORIA - Caterpillar Inc
World,Sci/Tech,swede beam poetry into outer space reuters reuters swedish poet,Swedes beam poetry into outer space (Reuters) Reuters - Swedish poets have broadcast their work into outer space by radio to give alien life forms -- if they exist -- a taste\of earthling literature
World,Sports,schrder adopts russian orphan three-year-old victoria from st petersburg ha,"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks"
Business,World,cocoa farmer issue strike threat union are threatening a general,Cocoa farmers issue strike threat Unions are threatening a general strike in the Ivory Coast in a protest against the prices farmers are paid for their cocoa supplies
Business,Sci/Tech,yahoo and sbc extend partnership and plan new service yahoo,Yahoo and SBC extend partnership and plan new services Yahoo and SBC Communications have agreed to collaborate to extend some of the online services and content they currently provide to PC users to mobile phones and home entertainment devices
Sports,Business,don king production present quot battle for supremacy quot on,"Don King Productions Presents:  quot;Battle For Supremacy quot; On Saturday November 13th, ten misfits, nomads and upstarts seek to wage war or settle the score at the famed Madison Square Garden in New York, New York"
Business,Sci/Tech,oracle chairman say can close gap with sap report oracle,"Oracle chairman says can close gap with SAP - report Oracle Corp can close the gap with SAP, the world #39;s biggest software company, after buying US rival PeopleSoft, Oracle #39;s Chairman Jeff Henley said in an interview published on Wednesday"
Business,World,south korea planning huge spending to revive economy report afp,"South Korea planning huge spending to revive economy: report (AFP) AFP - The South Korean government is preparing a huge  quot;New Deal quot; spending package in the next few years to revive the country's sagging economy, Yonhap news agency said"
Sci/Tech,Business,final round in cable-isp fight the u.s supreme court ha,Final Round in Cable-ISP Fight The U
World,Sports,u edge out brazil for gold the united state beat,US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament
Business,Sci/Tech,sbc and yahoo extend pact to offer internet service san,"SBC and Yahoo! extend pact to offer Internet service SAN ANTONIO SBC Communications and Yahoo are expanding their high-speed Internet service partnership to link video, wireless phone, Internet and other services"
Business,Sci/Tech,metropcs obtains cingular air com november 29 2004 8:33 am,"MetroPCS obtains Cingular air com November 29, 2004, 8:33 AM PT"
Business,Sports,karp team wo n't buy fan pier for the second,"Karp team won't buy Fan Pier For the second time in less than two months, a prospective buyer of the prime Fan Pier land in South Boston has pulled out of a deal"
Business,World,nigerian senate approves 1.5 bln claim on shell lagos nigeria,Nigerian Senate approves \$1
World,Business,vote 2004 a guide to the primary get ready for,"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election"
Sci/Tech,Business,flat-screen tv but the booming demand isn 39 t proving,Flat-screen TV But the booming demand isn #39;t proving profitable for the companies that make the high-resolution video panels
Sci/Tech,World,103 arrest for internet fraud related crime since june u,"103 arrests for Internet fraud, related crimes since June: US (AFP) AFP - US authorities arrested at least 103 suspects and filed 117 criminal complaints since June 1 in a crackdown on various forms of online fraud, Attorney General John Ashcroft said"
Sci/Tech,World,baby for ovary transplant woman a belgian cancer patient made,Baby for ovary transplant woman A Belgian cancer patient made infertile by chemotherapy has given birth following revolutionary treatment
Business,Sci/Tech,vodafone target japan with 3g offensive vodafone ha unveiled plan,Vodafone targets Japan with 3G offensive Vodafone has unveiled plans for 10 new third-generation handsets for Christmas to help shore up its struggling Japanese unit
Sci/Tech,Business,u.s ringtones market slow to connect san francisco billboard with,U
World,Business,employment picture expected to improve new york a rash of,"Employment Picture Expected to Improve NEW YORK - A rash of job cuts - more than 10,000 layoffs just this week from a handful of companies - has created some gloom on the jobs front"
Business,Sci/Tech,peoplesoft ceo conway maintains defiant tone september 21 2004 idg,"PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc"
World,Sci/Tech,telescope snap distant planet the first direct image of a,Telescope snaps distant 'planet' The first direct image of a planet circling another star may have been obtained by a US-European team of astronomers
Sci/Tech,Business,intel post higher profit sale computer-chip maker intel corp said,"Intel Posts Higher Profit, Sales Computer-chip maker Intel Corp"
Sci/Tech,Business,global sale of mobile phone hit record level paris global,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday"
World,Business,uk train line to be closed for day 39 after,"UK Train Line to Be Closed for Days #39; After Fatal Derailment A main rail line between London and southwest England will remain closed for a number of days #39; #39; as UK police investigate the weekend derailment of a FirstGroup Plc train, in which seven people lost their lives"
Business,Sci/Tech,sbc link e-mail voice message fax sbc on monday announced,"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet"
Sci/Tech,World,hurricane ivan slam u.s gulf coast hurricane ivan roared into,Hurricane Ivan Slams U
Business,Sci/Tech,amazon snap up china s largest web retailer newsfactor newsfactor,Amazon Snaps Up China's Largest Web Retailer (NewsFactor) NewsFactor - Amazon
Sci/Tech,Business,ballmer strike big rival from microsoft shopping list lisbon customer,Ballmer strikes big rivals from Microsoft shopping list LISBON - Customers watching for Microsoft Corp
Sci/Tech,Business,greenspan debt home price not dangerous the record level of,"Greenspan: Debt, home prices not dangerous The record level of debt carried by American households and soaring home prices do not appear to represent serious threats to the US economy, Federal Reserve Chairman Alan Greenspan said Tuesday"
Business,Sci/Tech,microsoft ready next business im server a little over a,"Microsoft Readies Next Business IM Server A little over a year after introducing the first version of Office Live Communications Server, Microsoft says it plans to release the next version of its enterprise instant messaging software, in December"
Sci/Tech,World,press review 0850cet the seizure of fake nike sportswear by,Press review 0850CET--The seizure of fake Nike sportswear by the Customs Department was one of the main stories on Wednesday #39;s newspapers
World,Business,stern to join sirius satellite radio new york howard stern,"Stern to Join Sirius Satellite Radio NEW YORK - Howard Stern has long had two words for the Federal Communications Commission - and in 15 months, he can finally utter them on the air"
World,Business,plant a tree at easter urge nobel laureate world to,Plant a tree at Easter urges Nobel laureate world to plant trees at Easter as a symbol of renewal and to protect the planet
Business,Sci/Tech,mci creditor are target of sec subpoena 11 member of,MCI Creditors Are Target Of  SEC Subpoenas 11 members of MCI Inc
Sci/Tech,Business,microstrategy turnover draw analyst scrutiny microstrategy inc said yesterday that,MicroStrategy Turnover Draws Analyst Scrutiny MicroStrategy Inc
World,Sci/Tech,skorea s samsung to invest 24 billion dollar in new,SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP) AFP - South Korea's Samsung Electronics Co
World,Business,german investor confidence slumped in september berlin german investor confidence,"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy"
Business,World,eu increase pressure for right in myanmar eu foreign minister,EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct
Sci/Tech,Business,nortel to file restated result next year nortel network said,"Nortel to file restated results next year Nortel Networks said today that after months of trying to untangle faulty financial results, it won't file its 2003 and first-half 2004 results until early next year"
Sci/Tech,Business,gateway can party like it 39 s 1999 those were,"Gateway Can Party Like It #39;s 1999 Those were heady days, they were, back in 1999"
World,Sci/Tech,kid opt for kerry in bellwether online poll reuters reuters,"Kids Opt for Kerry in Bellwether Online Poll (Reuters) Reuters - The kids have spoken, and it's Sen"
Sports,Business,ford underline committed to motorsport despite confirming the successful sale,Ford underlines committed to motorsport
Business,Sci/Tech,it may be end of line for narrow track hurricane,"It may be end of line for narrow track Hurricane forecasters debate the usefulness of the  quot;skinny line quot; in tracking maps, and look at more accurate alternatives"
World,Sports,dodger nip giant 3-2 in crucial series san francisco shawn,Dodgers Nip Giants 3-2 in Crucial Series SAN FRANCISCO - Shawn Green can sit out Saturday knowing he was a huge help to the Dodgers during their crucial series against San Francisco
Sports,Sci/Tech,hamm should support yang paul hamm need a new marketing,Hamm should support Yang Paul Hamm needs a new marketing strategy
Business,World,heathrow refuellers to push ahead with strike plan aircraft refuellers,"Heathrow refuellers to push ahead with strike plans Aircraft refuellers at Heathrow Airport have vowed to push ahead with strike plans this weekend, potentially disrupting flights, after last-ditch pay talks collapsed, their union says"
Sci/Tech,Business,prosecutor say ebbers lied to obtain loan court document show,Prosecutors Say Ebbers Lied to Obtain Loans Court documents show federal prosecutors have told lawyers for former WorldCom Inc
Sci/Tech,Business,google founder selling off stock google founder selling off stock\\is,Google Founders Selling Off Stock Google Founders Selling Off Stock\\Is this a sign that Google stack is overpriced? Or does it just mean that since there is so much interest in Google and its shares right now that the founders decided to sell off a big part of their holdings with the search engine
Sci/Tech,World,clarke take charge of blunkett s fear agenda analysis horizontal,Clarke takes charge of Blunkett's Fear Agenda &lt;strong&gt;Analysis&lt;/strong&gt; Horizontal drinkers rejoice
Sci/Tech,Business,toyota some security firm promise too much if it sound,"Toyota: Some security firms promise too much If ""it sounds like you are being offered a panacea, then it's time to change the conversation,"" says an exec for the firm"
World,Business,howard stern say he plan to jump to satellite radio,Howard Stern Says He Plans to Jump to Satellite Radio After heavy F
Business,Sci/Tech,infineon to pay a fine in the fixing of chip,Infineon to Pay a Fine in the Fixing Of Chip Prices Federal prosecutors announced on Wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for
Sci/Tech,World,australia in grip of water crisis there is a warning,Australia in grip of water crisis There is a warning that some of Australia's major cities could run out of drinking water
World,Business,new brussels blow for turkey 39 s eu hope eu,"New Brussels blow for Turkey #39;s EU hopes EU farm commissioner Franz Fischler on Friday became the latest Brussels critic to raise doubts over Turkey #39;s hopes of joining the bloc, as wrangling over Ankara #39;s EU bid heats up"
World,Business,bad weather blamed for indon crash bad weather wa the,"Bad weather blamed for Indon crash BAD weather was the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well, Indonesian investigators said today"
Business,Sci/Tech,yahoo ups ante for small business web giant yahoo is,Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through
Sci/Tech,World,mom hug miracle baby after ovarian transplant reuters reuters ouarda,"Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters) Reuters - Ouarda Touirat, her day-old baby\daughter nestling in her arms, said Friday she had never lost\hope that she could conceive after cancer treatment left her\infertile"
Sci/Tech,Business,british bug splat survey spring surprise reuters reuters the result,British Bug Splat Survey Springs Surprise (Reuters) Reuters - The results of one of the stranger\environmental surveys to be conducted in Britain are in -- and\there's a surprise
Business,Sci/Tech,sec delay review for some firm security regulator gave more,"SEC Delays Reviews for Some Firms Securities regulators gave more than 2,000 public companies a brief reprieve from new rules requiring them to assess the strength of their financial safeguards"
Sports,Business,don king production present quot battle for supremacy quot on,"Don King Productions Presents:  quot;Battle For Supremacy quot; On Saturday November 13th, ten misfits, nomads and upstarts seek to wage war or settle the score at the famed Madison Square Garden in New York, New York"
Business,Sci/Tech,tsa 39 pat-downs 39 cross the line for some flier,TSA  #39;pat-downs #39; cross the line for some fliers Millions of holiday travelers nationwide are experiencing an all-too-intimate form of security screening that some say amounts to sexual groping - a  quot;pat-down quot; by government officials
Sci/Tech,Business,salesforce.com 2q profit up sharply software developer salesforce.com inc posted,Salesforce
Business,Sci/Tech,rumour surround google browser the search giant google is rumoured,Rumours surround Google browser The search giant Google is rumoured to be working on its own web browser
Sci/Tech,Business,take two tort and call me in the morning the,Take Two Torts and Call Me in the Morning The friction that sometimes strains the patient-doctor relationship when lawyers seek medical care is at an all-time high
World,Business,ivory coast violence deal economic blow burned looted shop dot,"Ivory Coast violence deals economic blow Burned, looted shops dot the commercial capital"
Sports,World,miss peru take miss world crown twenty-year-old miss peru ha,"Miss Peru takes Miss World crown Twenty-year-old Miss Peru has been crowned Miss World in a southern Chinese resort town, as China looks to become the regular host of an event that would have once been deemed heretical by its Communist leaders"
Business,World,ireland 39 s national carrier seek govt aid ireland 39,Ireland #39;s National Carrier Seeks Govt
Sci/Tech,Business,hall of shame hall of fame we spotlight people and,Hall of Shame   Hall of Fame We spotlight people and products that pester us
Sci/Tech,Business,intuit post wider loss after charge reuters reuters intuit inc,Intuit Posts Wider Loss After Charge (Reuters) Reuters - Intuit Inc
World,Sci/Tech,parliament invasion spur security concern ap ap silver buckled shoe,"Parliament Invasion Spurs Security Concern (AP) AP - Silver buckled shoes, stockings and a ceremonial sword? Time, some say, for Parliament's archaic security measures to be dragged into the 21st century after what was called the worst security breach at the House of Commons since 1642"
World,Sci/Tech,breast scan fail in some woman some woman with breast,"Breast scans 'fail' in some women Some women with breast cancer are less likely to have their tumours picked up by scans, say experts"
World,Business,employment picture expected to improve new york a rash of,"Employment Picture Expected to Improve NEW YORK - A rash of job cuts - more than 10,000 layoffs just this week from a handful of companies - has created some gloom on the jobs front"
World,Business,5 dead in dubai airport accident dubai a steel mesh,"5 dead in Dubai airport accident DUBAI - A steel mesh wall collapsed on workers building a multi-billion-dollar extension to Dubai #39;s international airport yesterday, leaving five dead and 12 injured, authorities said"
World,Sports,ryder cup europe close on victory another good day at,Ryder Cup: Europe close on victory Another good day at Oakland Hills sees Europe move 11-5 clear of the USA going into Sunday's Ryder Cup singles
Sci/Tech,Business,playing with the trauma of war are game based on,Playing with the traumas of war Are games based on the Vietnam conflict making us immune to realities of history?
Business,Sci/Tech,on tv from the internet san mateo calif the promise,"On TV -- from the Internet  SAN MATEO, Calif"
Business,World,pm welcome eu partnership prime minister manmohan singh arrived in,PM welcomes EU partnership Prime Minister Manmohan Singh arrived in the Hague last night to participate in the India-European summit
Sports,Sci/Tech,cast-aside candidate grab onto sox coattail by raphael lewis and,"Cast-aside candidates grab onto Sox coattails By Raphael Lewis and Benjamin Gedan, Globe Staff and Globe Correspondent  October 31, 2004"
World,Business,stock drop after greenspan testimony new york investor were unmoved,"Stocks Drop After Greenspan Testimony NEW YORK - Investors were unmoved by Federal Reserve Chairman Alan Greenspan's improved assessment of the economy, with stocks falling narrowly Wednesday in light trading"
Sci/Tech,Business,appeal court fault oracle in shareholder suit judge send case,"Appeals court faults Oracle in shareholder suit Judges send case back to lower court to sort out allegations of improper bookkeeping and ""suspicious"" stock sales"
Sci/Tech,Business,semiconductor manufacturing to boost capacity by half update2 semiconductor manufacturing,Semiconductor Manufacturing to Boost Capacity by Half (Update2) Semiconductor Manufacturing International Corp
Business,Sci/Tech,new siebel chief outline chapter 2 for crm vendor after,"New Siebel Chief Outlines Chapter 2 For CRM Vendor After 10 years of focusing on product development and delivery, CEO Michael Lawrie says Siebel had to recognize that technology is only one part of the CRM equation"
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project"
Business,Sci/Tech,yahoo debut mobile search san francisco yahoo quote chart expanded,"Yahoo Debuts Mobile Search SAN FRANCISCO -- Yahoo (Quote, Chart) expanded its search empire to the mobile arena with the launch of some additional services"
World,Business,stern to join sirius satellite radio new york howard stern,"Stern to Join Sirius Satellite Radio NEW YORK - Howard Stern has long had two words for the Federal Communications Commission - and in 15 months, he can finally utter them on the air"
Business,Sci/Tech,jury order medtronic to pay 109 mln to inventor a,Jury Orders Medtronic to Pay \$109 Mln to Inventor A jury in federal court in Tennessee has ordered Medtronic Inc
Business,Sci/Tech,dell aol team up in school initiative round rock texas,"Dell, AOL team up in schools initiative ROUND ROCK, Texas -- Dell Inc"
World,Business,for many airline pilot the thrill is gone while pilot,"For Many Airline Pilots, the Thrill Is Gone While pilots still feel in command in the air, they increasingly are feeling slighted on the ground, as airlines extract salary and benefits concessions from them"
Sci/Tech,Business,update peoplesoft board wo n't negotiate oracle takeover peoplesoft executive,Update: PeopleSoft board won't negotiate Oracle takeover PeopleSoft executives said over the weekend that they won't discuss a sale to Oracle at a price of \$24 per share but would consider an offer at a higher price
Sports,Business,cut offered issue remains tax or cap the union 39,"Cuts offered, issue remains tax or cap The union #39;s proposal to end the lockout, made Thursday at the league #39;s Canadian headquarters, calls for a tax that would penalize -- and perhaps deter -- high-end payrolls"
Business,World,china succeeds in cooling economy but 2005 likely to prove,"China succeeds in cooling economy, but 2005 likely to prove just as tough (AFP) AFP - China can claim some success in the battle to cool its roaring economy in 2004 with a series of macro policies helping prevent another boom-bust cycle, but much remains to be done if Beijing is to avoid increasing wrangles with trade partners"
Sci/Tech,Business,so long xmlhack it s been a lot of fun,"So Long XMLHack! \\""It's been a lot of fun writing XMLhack since 1999, but it's time for us to take\a rest"
World,Sports,nobel peace prize winner give some credit to kansa catholic,Nobel Peace Prize winner gives some credit to Kansas Catholic &lt;b&gt;
Sci/Tech,Sports,toughest athlete is female and unknown you probably have n't,Toughest athlete is female and unknown You probably haven't heard about one of the toughest endurance sports around: the deca-ironman
World,Sports,munro morris face off in nlcs game 2 st louis,"Munro, Morris Face Off in NLCS Game 2 ST"
Sci/Tech,Business,report ibm s pc business up for sale ibm corp,Report: IBM's PC business up for sale IBM Corp
Sci/Tech,Business,microstrategy turnover draw analyst scrutiny microstrategy inc said yesterday that,MicroStrategy Turnover Draws Analyst Scrutiny MicroStrategy Inc
Sci/Tech,World,group offer beer for blood donation ap ap some in,"Groups Offers Beer for Blood Donations (AP) AP - Some in Michigan who roll up their sleeves to donate blood will get a racetrack T-shirt, hat and pin"
Business,World,setback for asbestos settlement at abb abb said it wa,"Setback for asbestos settlement at ABB ABB said it was aware of the ruling, but remained confident that a settlement would be reached"
Business,Sports,hasbro s no conehead it saturday night live version of,"Hasbro's No Conehead Its Saturday Night Live version of ""Trivial Pursuit"" is good strategy for staying ahead of age compression"
Sci/Tech,Sports,atlantis evidence found in spain ireland in 360 b.c the,"Atlantis ""Evidence"" Found in Spain, Ireland In 360 B"
Business,Sci/Tech,vodafone target japan with 3g offensive vodafone ha unveiled plan,Vodafone targets Japan with 3G offensive Vodafone has unveiled plans for 10 new third-generation handsets for Christmas to help shore up its struggling Japanese unit
Sci/Tech,Business,"opportunity ring forbes.com forbes.com this past summer 25,000 consumer aged",Opportunity Rings (Forbes
Business,World,bush pledge strong-dollar policy president bush meet with italian prime,"Bush Pledges Strong-Dollar Policy President Bush meets with Italian Prime Minister Silvio Berlusconi in the Oval Office of the White House, Wednesday, Dec"
World,Business,september retail sale up by 1.5 percent washington shopper got,September Retail Sales Up by 1
Business,Sci/Tech,surviving biotech s downturn charly travers offer advice on withstanding,Surviving Biotech's Downturns Charly Travers offers advice on withstanding the volatility of the biotech sector
Business,World,france join germany japan in economic slide afp afp the,"France joins Germany, Japan in economic slide (AFP) AFP - The French economy hit a rough patch in the third quarter, throwing the government's full-year growth target into question amid signs of an economic slowdown in the 12-nation eurozone"
Sci/Tech,Sports,kill the poor i ve been a soup van volunteer,Kill The Poor I've been a soup van volunteer for three months plus a couple of weeks
Sci/Tech,Business,ericsson selected by mtn south africa to supply 3g/wcdma network,"Ericsson Selected by MTN South Africa to Supply 3G/WCDMA Network STOCKHOLM, Sweden --(Business Wire)-- Dec"
World,Business,stern to join sirius satellite radio new york howard stern,"Stern to Join Sirius Satellite Radio NEW YORK - Howard Stern has long had two words for the Federal Communications Commission - and in 15 months, he can finally utter them on the air"
Business,World,for craigslist city wa just the ticket hadley weinzierl used,"For Craigslist, city was just the ticket Hadley Weinzierl used Craigslist to furnish her Jamaica Plain apartment, and when she bought a Maltese puppy, she sought advice from fellow Craigslisters on a good vet, a cheap dog-walker, and a park where she could let the dog run without a leash"
Business,Sci/Tech,no tax on internet access until at least 2007 consumer,"No tax on Internet access until at least 2007 Consumers won #39;t have to pay a tax to log on to the Internet until at least 2007, after Congress voted Friday to renew a recently lapsed ban on Internet taxation"
Sci/Tech,Sports,hall of shame hall of fame we spotlight people and,Hall of Shame   Hall of Fame We spotlight people and products that pester us
Sci/Tech,World,island press govt to reverse phone call decision diplomat from,Islands press Govt to reverse phone call decision Diplomats from a number of islands in the South Pacific are reported to be pressing the Government to reverse a decision to block all phone calls made to the islands
World,Business,u sends marine to philippine the u is sending up,US sends marines to Philippines The US is sending up to 600 marines and relief supplies to flood-ravaged areas of the Philippines
Business,Sci/Tech,nobel economics prize awarded norwegian-born finn kydland and edward prescott,"Nobel Economics Prize Awarded Norwegian-born Finn Kydland and Edward Prescott of the United States won the 2004 Nobel\economics prize, the Royal Swedish Academy of Sciences said on Monday"
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government
Sci/Tech,World,soldier war blog detail life in iraq iraq war blog,Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them
Business,Sci/Tech,metropcs obtains cingular air com november 29 2004 8:33 am,"MetroPCS obtains Cingular air com November 29, 2004, 8:33 AM PT"
