Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sci/Tech,Business,regulator let cingular buy at amp t wireless the 41 billion merger between cingular wireless llc and at amp t wireless service inc won approval from the federal communication commission yesterday according to federal source close to,"Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc. won approval from the Federal Communications Commission yesterday, according to federal sources close to "
Sci/Tech,Business,nortel lower expectation nortel said it expects revenue for the third quarter to fall short of expectation,Nortel lowers expectations Nortel said it expects revenue for the third quarter to fall short of expectations.
Business,Sci/Tech,facetime imlogic back live communication server 2005 hard on the heel of microsoft announcing that it 39 s taken live communication server 2005 gold instant messaging management software vendor imlogic and facetime on tuesday both touted their support for the communication product,"FaceTime, IMlogic Back Live Communications Server 2005 Hard on the heels of Microsoft announcing that it #39;s taken Live Communications Server 2005 gold, instant messaging management software vendors IMlogic and FaceTime on Tuesday both touted their support for the communication product."
Business,Sci/Tech,aol file lawsuit against im 39 spim 39 america online inc said thursday it had filed a federal lawsuit accusing numerous unnamed defendant of violating federal and state law by sending bulk message known a quot spim quot to instant message account and internet chat room,AOL Files Lawsuit Against IM  #39;Spim #39; America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as  quot;spim quot; to instant message accounts and Internet chat rooms.
Business,World,scaffold collapse survivor improving one of the men who survived friday 39 s fatal scaffold collapse is in guarded condition at detroit receiving hospital and the two other survivor were released on sunday a hospital spokeswoman said,"Scaffold collapse survivors improving One of the men who survived Friday #39;s fatal scaffold collapse is in guarded condition at Detroit Receiving Hospital and the two other survivors were released on Sunday, a hospital spokeswoman said."
World,Business,stock sink on coke s gloomy forecast new york stock headed lower wednesday after beverage giant coca-cola co issued a gloomy forecast and a lower-than-expected reading on industrial production for august threw the nation s broader economic outlook into question,"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question..."
Sci/Tech,Business,eu to probe microsoft-time warner buy the decision is a setback for the two company and their plan to acquire contentguard a digital right management firm,"EU to probe Microsoft-Time Warner buy The decision is a setback for the two companies and their plan to acquire ContentGuard, a digital rights management firm."
Business,Sci/Tech,siemens in 2.69bn deal with bbc german industrial giant siemens ha signed a 2.69bn contract to deliver technology service around the world to the bbc a deal that will see it acquire the broadcaster technology subsidiary,"Siemens in 2.69bn deal with BBC German industrial giant Siemens has signed a 2.69bn contract to deliver technology services around the world to the BBC, a deal that will see it acquire the broadcasters technology subsidiary."
World,Sports,ljubicic down hanescu at open de moselle top-seeded ivan ljubicic of croatia beat victor hanescu of romania 6-4 6-4 tuesday in the first round of the open de moselle,"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle."
World,Sci/Tech,india desperate for job infrastructure despite economic boom afp afp despite india s economic boom in software and outsourcing service economist have warned the government need more reform to create job in manufacturing to cut poverty,"India desperate for jobs, infrastructure despite economic boom (AFP) AFP - Despite India's economic boom in software and outsourcing services, economists have warned the government needs more reforms to create jobs in manufacturing to cut poverty."
Business,Sci/Tech,hp win defense contract hp quote chart wa awarded a 290 million 10-year outsourcing contract with the defense logistics agency 39 s dla enterprise data center edc program official announced wednesday,"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday."
Business,Sci/Tech,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
Sci/Tech,Business,liberty alliance name first director new member the liberty alliance project signalled that it expects to have longevity when it come to developing and promoting federated identity standard by naming it first executive director on monday,"Liberty Alliance names first director, new members The Liberty Alliance Project signalled that it expects to have longevity when it comes to developing and promoting federated identity standards by naming its first executive director on Monday."
Sci/Tech,World,jfk killing fade in intensity washington the 41st anniversary of president john f kennedy 39 s assassination passed on november 22 a lot more quietly than earlier one,JFK killing fades in intensity WASHINGTON: The 41st anniversary of President John F Kennedy #39;s assassination passed on November 22 - a lot more quietly than earlier ones.
Business,Sci/Tech,"peoplesoft ceo conway maintains defiant tone september 21 2004 idg news service with 15,000 attendee at peoplesoft inc 39 s connect 2004 user show waiting to hear how the company would handle oracle corp","PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc. #39;s Connect 2004 user show waiting to hear how the company would handle Oracle Corp."
Business,Sci/Tech,cat and astrazeneca enter 175m collaboration astrazeneca intends to invest over 120m in cambridge antibody technology cat through an innovative five-year research collaboration and a 75m equity,CAT and AstraZeneca enter \$175m collaboration AstraZeneca intends to invest over 120m in Cambridge Antibody Technology (CAT) through an innovative five-year research collaboration and a 75m equity 
Business,Sci/Tech,sbc link e-mail voice message fax sbc on monday announced a new service that integrates voice message fax and e-mail into a single mailbox that can be accessed from anywhere by phone or the internet,"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet."
Sci/Tech,Business,microstrategy turnover draw analyst scrutiny microstrategy inc said yesterday that president and chief financial officer eric f brown had resigned and that founder michael j saylor would again hold the company s top three job prompting some analyst to raise concern about the company s stock,"MicroStrategy Turnover Draws Analyst Scrutiny MicroStrategy Inc. said yesterday that president and chief financial officer Eric F. Brown had resigned and that founder Michael J. Saylor would again hold the company's top three jobs, prompting some analysts to raise concerns about the company's stock."
Sci/Tech,Business,contradiction in term how to make beer it s been around for thousand of year it ha been worshiped reviled banned and made the cornerstone of economy it ha helped u celebrate weep relax and get laid and now we re going to make some a pint a glass an ale a lager a beer,"Contradiction in Terms : How to make beer It's been around for thousands of years. It has been worshiped, reviled, banned, and made the cornerstone of economies. It has helped us celebrate, weep, relax, and get laid. And now we're going to make some. A pint, a glass, an ale, a lager, a beer."
Business,Sci/Tech,aol e-mail company sue spammer the nation 39 s largest e-mail provider today filed a new round of lawsuit against internet spammer allegedly responsible for shoveling million of junk e-mail message into computer user 39 in-boxes and their instant messaging screen,"AOL, E-Mail Companies Sue Spammers The nation #39;s largest e-mail providers today filed a new round of lawsuits against Internet spammers allegedly responsible for shoveling millions of junk e-mail messages into computer users #39; in-boxes and their instant messaging screens."
World,Business,a bit of wall st on the tigris the 150 broker and trader on the iraq stock exchange are not waiting for the war to end buying and selling order a few hundred yard away from the fighting,"A Bit of Wall St. on the Tigris The 150 brokers and traders on the Iraq Stock Exchange are not waiting for the war to end, buying and selling orders a few hundred yards away from the fighting."
Sports,Sci/Tech,cast-aside candidate grab onto sox coattail by raphael lewis and benjamin gedan globe staff and globe correspondent october 31 2004 republican state senate candidate rod jane of westborough woke up yesterday with a plan to grab some attention from,"Cast-aside candidates grab onto Sox coattails By Raphael Lewis and Benjamin Gedan, Globe Staff and Globe Correspondent  October 31, 2004. Republican state Senate candidate Rod Jane of Westborough woke up yesterday with a plan to grab some attention from "
Sci/Tech,Business,motorola quarterly earnings rise motorola inc the world s no 2 maker of cell phone on tuesday said it quarterly profit\more than tripled a sale rose 26 percent driven in part by a host of new handset model and cost control,"Motorola Quarterly Earnings Rise Motorola Inc., the world's No. 2 maker of cell phones, on Tuesday said its quarterly profit\more than tripled, as sales rose 26 percent, driven in part by a host of new handset models and cost controls."
Business,World,union leader held under esma on day 6 of strike new delhi august 26 the sixth day of the trucker strike on thursday saw 12 more trucker being arrested under the essential service maintenance act esma in the capital,"Union leaders held under ESMA on Day 6 of strike New Delhi, August 26: The sixth day of the truckers strike on Thursday saw 12 more truckers being arrested under the Essential Services Maintenance Act (ESMA)in the Capital."
Sci/Tech,Business,caterpillar snap up another remanufacturer of engine peoria caterpillar inc said wednesday it will acquire a south carolina remanufacturer of engine and automatic transmission increasing it u employment base by 500 people,"Caterpillar snaps up another remanufacturer of engines PEORIA - Caterpillar Inc. said Wednesday it will acquire a South Carolina remanufacturer of engines and automatic transmissions, increasing its US employment base by 500 people. "
Business,Sci/Tech,google put desktop search privacy up front google ha announced a new desktop search application that enables user to search their e-mail file web history and chat perhaps learning from previous mistake google say it ha designed the product quot from the ground up to respect user privacy,"Google puts desktop search privacy up front Google has announced a new desktop search application that enables users to search their e-mail, files, web history, and chats. Perhaps learning from previous mistakes, Google says it has designed the product  quot;from the ground up to respect user privacy."
Business,Sci/Tech,ross store profit plummet 40 percent ap ap discount retailer ross store inc wednesday said it profit fell about 40 percent in the latest quarter due to problem with a new computer system that limited the company s ability to respond to change in customer demand,Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.
Sports,World,miss peru take miss world crown twenty-year-old miss peru ha been crowned miss world in a southern chinese resort town a china look to become the regular host of an event that would have once been deemed heretical by it communist leader,"Miss Peru takes Miss World crown Twenty-year-old Miss Peru has been crowned Miss World in a southern Chinese resort town, as China looks to become the regular host of an event that would have once been deemed heretical by its Communist leaders."
World,Business,oil export flow a strike woe ease a general strike in nigeria which ha raised fear over oil supply from the world 39 s seventh-largest exporter will likely end it first phase on thursday quot all going well quot union leader said,"Oil exports flow as strike woes ease A general strike in Nigeria, which has raised fears over oil supply from the world #39;s seventh-largest exporter, will likely end its first phase on Thursday  quot;all going well quot;, union leaders said."
Business,World,gm protest spread across europe ten of thousand of general motor worker across europe were set to stop working on tuesday in a sign of solidarity with their german colleague who face massive job cut,"GM Protests Spread Across Europe Tens of thousands of General Motors workers across Europe were set to stop working on Tuesday in a sign of solidarity with their German colleagues, who face massive job cuts."
World,Sports,men set for sizzling duel in 100 meter athens greece the preliminary in the 100 meter were perhaps just a sample of what s to come sunday when a talented group of qualifier including american shawn crawford justin gatlin and defending champion maurice greene will try to turn their competition into the fastest show at the athens game five men broke 10 second in qualifying saturday led by crawford s time of 9.89,"Men Set for Sizzling Duel in 100 Meters ATHENS, Greece - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games.    Five men broke 10 seconds in qualifying Saturday, led by Crawford's time of 9.89..."
Business,Sci/Tech,ellison data hub could 39 ve prevented 9/11 san francisco oracle ceo larry ellison is convinced that had the intelligence community used a unified database from oracle the terrorist attack on 9/11 would never have happened,"Ellison: Data Hubs Could #39;ve Prevented 9/11 SAN FRANCISCO -- Oracle CEO Larry Ellison is convinced that had the intelligence community used a unified database from Oracle, the terrorist attacks on 9/11 would never have happened."
World,Business,china s inflation rate slows sharply but problem remain afp afp china s inflation rate eased sharply in october a government effort to cool the economy began to really bite with food price one of the main culprit showing some sign of slowing official data showed,"China's inflation rate slows sharply but problems remain (AFP) AFP - China's inflation rate eased sharply in October as government efforts to cool the economy began to really bite, with food prices, one of the main culprits, showing some signs of slowing, official data showed."
World,Business,howard stern say he plan to jump to satellite radio after heavy f.c.c fine howard stern expects to deliver my show my way in the mostly unregulated medium,"Howard Stern Says He Plans to Jump to Satellite Radio After heavy F.C.C. fines, Howard Stern expects to deliver ""my show my way"" in the mostly unregulated medium."
World,Business,brown call for labour unity chancellor gordon brown ha sought to quell speculation over who should run the labour party and turned the attack on the opposition conservative,Brown calls for Labour unity Chancellor Gordon Brown has sought to quell speculation over who should run the Labour Party and turned the attack on the opposition Conservatives.
World,Sci/Tech,bskyb see profit rise after strong subscriber growth afp afp british satellite broadcaster bskyb said profit rose by 16 percent in the first quarter a the group enjoyed strong subscriber growth in the run-up to the key christmas trading period,BSkyB sees profits rise after strong subscriber growth (AFP) AFP - British satellite broadcaster BSkyB said profit rose by 16 percent in the first quarter as the group enjoyed strong subscriber growth in the run-up to the key Christmas trading period.
World,Business,senate resolve corporate tax bill delay washington the senate late sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bill for disaster relief and homeland security clearing the way for senator to adjourn monday to hit the campaign trail the agreement removed parliamentary roadblock thrown up by sen,"Senate Resolves Corporate Tax Bill Delay WASHINGTON - The Senate late Sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn Monday to hit the campaign trail.    The agreement removed parliamentary roadblocks thrown up by Sen..."
World,Sports,official mlb to move expo to washington washington major league baseball will announce wednesday that washington will be the new home of the montreal expo bringing the national pastime back to the nation s capital for the first time in 33 year the associated press ha learned a city official speaking on condition of anonymity said washington ha been notified by major league baseball of the impending announcement,"Official: MLB to Move Expos to Washington WASHINGTON - Major League Baseball will announce Wednesday that Washington will be the new home of the Montreal Expos, bringing the national pastime back to the nation's capital for the first time in 33 years, The Associated Press has learned.    A city official, speaking on condition of anonymity, said Washington has been notified by Major League Baseball of the impending announcement..."
World,Sports,henman sail at the swiss indoors by mark ledsom basel reuters britain s world number four tim henmanwon his opening match at the swiss indoors tennis tournamentwith little difficulty on wednesday beating frenchman antonydupuis 6-3 6-4,"Henman Sails at the Swiss Indoors &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Mark Ledsom&lt;/p&gt;&lt;p&gt; BASEL (Reuters) - Britain's world number four Tim Henmanwon his opening match at the Swiss Indoors tennis tournamentwith little difficulty on Wednesday, beating Frenchman AntonyDupuis 6-3, 6-4.&lt;/p&gt;"
Business,Sci/Tech,judge asked to penalize microsoft over e-mail burst.com asked a u judge to penalize microsoft for destroying e-mail it say the world 39 s largest software company should have preserved a evidence in antitrust suit,Judge asked to penalize Microsoft over e-mails Burst.com asked a US judge to penalize Microsoft for destroying e-mails it says the world #39;s largest software company should have preserved as evidence in antitrust suits.
Sci/Tech,World,soldier war blog detail life in iraq iraq war blog are a varied a the soldier who write them some site feature practical news war picture and advice some are overtly political with more slanting to the right than to the left some question the war some cheer it,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it."
World,Sci/Tech,japan wo n't have u.s beef anytime soon reuters reuters japan s lucrative market for u.s.\beef ruptured by mad cow disease worry is likely to remain\closed for the rest of this year u.s meat industry officials\said on thursday,"Japan Won't Have U.S. Beef Anytime Soon (Reuters) Reuters - Japan's lucrative market for U.S.\beef, ruptured by mad cow disease worries, is likely to remain\closed for the rest of this year, U.S. meat industry officials\said on Thursday."
Business,Sci/Tech,two top nokia executive resign helsinki nokia said the respected head of it network unit had resigned and another top network official left in the second major departure of top management in two week at the world 39 s largest mobile phone maker,Two top Nokia executives resign HELSINKI: Nokia said the respected head of its networks unit had resigned and another top networks official left in the second major departure of top management in two weeks at the world #39;s largest mobile phone maker.
Sci/Tech,Sports,hall of shame hall of fame we spotlight people and product that pester u and the hero saving u from annoyance,Hall of Shame   Hall of Fame We spotlight people and products that pester us...and the heroes saving us from annoyances.
Business,World,eu increase pressure for right in myanmar eu foreign minister agreed monday to tighten sanction against myanmar if it doe not improve it human right record by oct 8 when an eu meeting with asian country start in vietnam,"EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct. 8, when an EU meeting with Asian countries starts in Vietnam."
Sports,World,miss peru take miss world crown twenty-year-old miss peru ha been crowned miss world in a southern chinese resort town a china look to become the regular host of an event that would have once been deemed heretical by it communist leader,"Miss Peru takes Miss World crown Twenty-year-old Miss Peru has been crowned Miss World in a southern Chinese resort town, as China looks to become the regular host of an event that would have once been deemed heretical by its Communist leaders."
Business,Sci/Tech,tsa 39 pat-downs 39 cross the line for some flier million of holiday traveler nationwide are experiencing an all-too-intimate form of security screening that some say amount to sexual groping a quot pat-down quot by government official,TSA  #39;pat-downs #39; cross the line for some fliers Millions of holiday travelers nationwide are experiencing an all-too-intimate form of security screening that some say amounts to sexual groping - a  quot;pat-down quot; by government officials.
Sci/Tech,Business,health care technology is a promise unfinanced while the bush administration s word of support for a high-technology future for health care have been plentiful the dollar it seems are scarce,"Health Care Technology Is a Promise Unfinanced While the Bush administration's words of support for a high-technology future for health care have been plentiful, the dollars, it seems, are scarce."
World,Business,renault unveils investment plan for asian hub in south korea afp afp french auto giant renault sa said it will invest some 570 million dollar in south korea over the next three year a part of it global strategy to become a key player in asia notably china,"Renault unveils investment plan for Asian hub in South Korea (AFP) AFP - French auto giant Renault SA said it will invest some 570 million dollars in South Korea over the next three years as part of its global strategy to become a key player in Asia, notably China."
World,Sports,highlight of what congress ha done ap ap highlight of what congress ha done 151 and ha not done 151 this year,Highlights of What Congress Has Done (AP) AP - Highlights of what Congress has done  #151; and has not done  #151; this year.
Business,Sci/Tech,thanks for the pageviews ivan bad weather ha been very good for business at weather.com and other popular forecasting site they are posting record traffic in the wake of hurricane ivan s arrival on the mainland by joanna glasner,"Thanks for the Pageviews, Ivan Bad weather has been very good for business at Weather.com and other popular forecasting sites. They are posting record traffic in the wake of Hurricane Ivan's arrival on the mainland. By Joanna Glasner."
Business,World,aisin finish deal for michigan land handy township a japanese auto supplier said thursday it completed the purchase of about 750 acre of michigan land for a proving ground,Aisin finishes deal for Michigan land HANDY TOWNSHIP -- A Japanese auto supplier said Thursday it completed the purchase of about 750 acres of Michigan land for a proving ground.
Business,Sci/Tech,the handbag total knockoff the price tag all too real it is a much a rite of the new york holiday season a sidewalk santa or crowded fifth avenue sidewalk the proliferation of hawker selling counterfeit product like the fake fendi handbag the replica rolex watch and the pirated dvd,"The Handbag? Total Knockoff. The Price Tag? All Too Real. It is as much a rite of the New York holiday season as sidewalk Santas or crowded Fifth Avenue sidewalks: the proliferation of hawkers selling counterfeit products like the fake Fendi handbag, the replica Rolex watch and the pirated DVD."
World,Sci/Tech,washington post come clean on party ap ap the washington post s executive editor say his paper should have told reader up front that it had helped arrange a republican debate-watching party it covered paid for food and carried a photograph that wa not a spontaneous a the story suggested,"Washington Post Comes Clean on Party (AP) AP - The Washington Post's executive editor says his paper should have told readers up front that it had helped arrange a Republican debate-watching party it covered, paid for food and carried a photograph that was not as spontaneous as the story suggested."
Business,Sci/Tech,ask jeeves retools search engine in bid to catch google yahoo san francisco hoping to emerge from the shadow of it more popular rival ask jeeves inc is adding new tool for visitor to save and organize link to web page they find through the company s online search engine,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine."
Business,World,fbi interview halliburton whistleblower bunnatine greenhouse chief contracting officer of the army corp of engineer is seen in her official undated government photo fbi agent recently spent a day interviewing greenhouse the army contracting,"FBI Interviews Halliburton Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting "
World,Sports,greek weightlifter awaits verdict greek weightlifter leonidas sampanis will find out on sunday if he is to be stripped of his medal,Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal.
Sci/Tech,Business,internet ad revenue jump 40 percent internet advertising revenue jumped 40 percent in the first half of this year driven largely by the growing popularity of keyword ad tied to search result,"Internet Ad Revenues Jump 40 Percent Internet advertising revenues jumped 40 percent in the first half of this year, driven largely by the growing popularity of keyword ads tied to search results."
World,Sports,england humble sprinboks charlie hodgson score 27 point a england overwhelm the springbok at twickenham,England humble Sprinboks Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.
Business,Sci/Tech,"phoney ebay bidder fined eight ebay seller were ordered to pay nearly us90,000 118,000 in restitution and fine after admitting they had bid on product to inflate the price","Phoney eBay bidders fined EIGHT eBay sellers were ordered to pay nearly \$US90,000 (\$118,000) in restitution and fines after admitting they had bid on products to inflate the prices."
Business,Sci/Tech,aol plan revamp shake up management report the america online unit of time warner inc twx.n quote profile research is reorganizing itself into four operational unit to improve decision making the wall street journal and the washington post reported on tuesday,"AOL Plans Revamp, Shake Up Management - Reports The America Online unit of Time Warner Inc. (TWX.N: Quote, Profile, Research) is reorganizing itself into four operational units to improve decision making, the Wall Street Journal and the Washington Post reported on Tuesday."
Sci/Tech,Business,nextel sprint talk merger nextel communication inc and sprint corp are negotiating a possible merger according to a source familiar with the discussion,"Nextel, Sprint Talk Merger Nextel Communications Inc. and Sprint Corp. are negotiating a possible merger, according to a source familiar with the discussions."
Sci/Tech,World,flying car reportedly still decade away ap ap it s a frustrated commuter s escapist fantasy literally lifting your car out of a clogged highway and soaring through the sky landing just in time to motor into your driveway,"Flying Cars Reportedly Still Decades Away (AP) AP - It's a frustrated commuter's escapist fantasy: literally lifting your car out of a clogged highway and soaring through the skies, landing just in time to motor into your driveway."
World,Business,"78,000 for a cane that helped a legend walk the line many of johnny cash s possession were sold at sotheby s collecting 3,984,260 for the cash family more than double the pre-auction estimate","\$78,000 for a Cane That Helped a Legend Walk the Line Many of Johnny Cash's possessions were sold at Sotheby's, collecting \$3,984,260 for the Cash family, more than double the pre-auction estimate."
Business,Sci/Tech,the hunt for a hybrid the aug 23 front-page article on the toyota prius v the honda civic implied that the main reason people prefer the prius wa it quot geek-chic look quot and the image buyer want,The Hunt for a Hybrid The Aug. 23 front-page article on the Toyota Prius vs. the Honda Civic implied that the main reason people prefer the Prius was its  quot;geek-chic look quot; and the image buyers want.
Sci/Tech,Business,first look intuit s quickbooks for newbie new simple start edition accounting software target small business still using pencil and paper,First Look: Intuit's QuickBooks for Newbies New Simple Start Edition accounting software targets small businesses still using pencil and paper.
Sports,Sci/Tech,robby gordon planning to proceed with caution robby gordon plan to join the oil spill the tire chunk the sharp piece of debris and the other typical racetrack hazard on sunday,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday."
Business,Sci/Tech,ibm quitting computer business an era will come to an end when ibm sell off it computer manufacturing business according to the new york time a chinese company seems the likely buyer and the deal should fetch upward of 2 billion,"IBM Quitting Computer Business An era will come to an end when IBM sells off its computer manufacturing business, according to The New York Times. A Chinese company seems the likely buyer and the deal should fetch upward of \$2 billion."
Sci/Tech,Business,flat-screen tv but the booming demand isn 39 t proving profitable for the company that make the high-resolution video panel for electronics retailer it will be the holiday season of the flat-screen tv,"Flat-screen TV But the booming demand isn #39;t proving profitable for the companies that make the high-resolution video panels. For electronics retailers, it will be the holiday season of the flat-screen TV."
Business,Sci/Tech,ontario get harsh with school dropout huntsville ont the ontario government plan to introduce legislation that will require student to stay in school until they reach the age of 18 said the province,"Ontario gets harsh with school dropouts HUNTSVILLE, ONT. - The Ontario government plans to introduce legislation that will require students to stay in school until they reach the age of 18, said the province?"
World,Sports,u.s men s hoop team finally get a rout athens greece the american got a taste of what it wa like in the good ol day they finally played an opponent they were able to beat easily routing angola 89-53 monday in their final preliminary game of the olympic men s basketball tournament,"U.S. Men's Hoops Team Finally Gets a Rout ATHENS, Greece - The Americans got a taste of what it was like in the good ol' days. They finally played an opponent they were able to beat easily, routing Angola 89-53 Monday in their final preliminary game of the Olympic men's basketball tournament..."
Sci/Tech,Business,health care technology is a promise unfinanced while the bush administration s word of support for a high-technology future for health care have been plentiful the dollar it seems are scarce,"Health Care Technology Is a Promise Unfinanced While the Bush administration's words of support for a high-technology future for health care have been plentiful, the dollars, it seems, are scarce."
Business,Sci/Tech,northrop grumman get 408 million pact defense contractor northrop grumman corp on monday said it received a 10-year 408 million army contract to provide simulated battle command training support to army corp commander the latest award in,"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in "
Sports,Sci/Tech,glory come amid empty seat and closed shutter here in old europe people install shutter outside their window to keep out the heat the pollution the daylight the noise they also lock the shutter tight when they go away on holiday,"Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise. They also lock the shutters tight when they go away on holiday."
World,Sci/Tech,will there be peace in great lake region to coordinate and cooperate or not to that is where the rub is and that is the key issue when it come to answering the question whether there will be peace in the great lake region,"Will there be peace in Great Lakes region? To coordinate and cooperate or not to, that is where the rub is, and that is the key issue when it comes to answering the question whether there will be peace in the Great Lakes region."
World,Sci/Tech,a better solution for israel the hysterical tone of daniel seidemann 39 s plea to the next u administration to save israel from itself serf no useful purpose op-ed aug 26,"A Better Solution for Israel The hysterical tone of Daniel Seidemann #39;s plea to the next US administration to save Israel from itself serves no useful purpose op-ed, Aug. 26."
Sci/Tech,World,govt to test new air passenger screening program the u government unveiled plan on thursday for a revised computer-based program using personal information to identify airline passenger who may pose a threat to air travel,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.
Sci/Tech,World,large gambian rat worry fla official ap ap the florida key already dealing with invasive exotics from melaleuca to iguana have added another to the list of unwanted newcomer the african gambian pouch rat,"Large Gambian Rats Worry Fla. Officials (AP) AP - The Florida Keys, already dealing with invasive exotics from melaleuca to iguanas, have added another to the list of unwanted newcomers: the African Gambian pouch rat."
World,Sports,england humble sprinboks charlie hodgson score 27 point a england overwhelm the springbok at twickenham,England humble Sprinboks Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.
Sci/Tech,Sports,press start for nostalgia like led zeppelin 39 s 39 39 stairway to heaven 39 39 and lynyrd skynyrd 39 s 39 39 freebird 39 39 classic video game like frogger and pong can bring back an entire era,"PRESS START FOR NOSTALGIA Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era."
World,Business,halliburton leading contender in construction of british aircraft carrier report afp afp halliburton the oil service giant once run by u vice president dick cheney ha emerged a a leading contender to manage the construction of two british aircraft carrier the sunday telegraph said,"Halliburton leading contender in construction of British aircraft carriers: report (AFP) AFP - Halliburton, the oil services giant once run by US Vice President Dick Cheney, has emerged as a leading contender to manage the construction of two British aircraft carriers, The Sunday Telegraph said."
World,Business,vote 2004 a guide to the primary get ready for the primary with the herald-tribunes special news section profiling all the federal state and local candidate in race in tuesday election,"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election."
World,Sci/Tech,"stability control system can save life ap ap stability control system could save up to 7,000 life each year if they were standard equipment on all vehicle according to a study by the insurance industry","Stability Control Systems Can Save Lives (AP) AP - Stability control systems could save up to 7,000 lives each year if they were standard equipment on all vehicles, according to a study by the insurance industry."
Business,World,german finance professional grow sharply ap ap german finance professional grew sharply more pessimistic about the country s economic growth outlook fearing that the euro s record high against the u.s dollar will weigh on export a monthly survey showed tuesday,"German Finance Professionals Grow Sharply (AP) AP - German finance professionals grew sharply more pessimistic about the country's economic growth outlook, fearing that the euro's record highs against the U.S. dollar will weigh on exports, a monthly survey showed Tuesday."
World,Business,u sends marine to philippine the u is sending up to 600 marine and relief supply to flood-ravaged area of the philippine,US sends marines to Philippines The US is sending up to 600 marines and relief supplies to flood-ravaged areas of the Philippines.
Business,Sci/Tech,software revenue push up oracle 39 s q2 earnings oracle corp reported second-quarter 2005 earnings that beat analyst expectation on monday thanks to new software revenue and continued gain from license update and product support,"Software revenue pushes up Oracle #39;s Q2 earnings Oracle Corp. reported second-quarter 2005 earnings that beat analyst expectations on Monday, thanks to new software revenue and continued gains from license updates and product support."
