Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,Sci/Tech,adobe update raw plug-in with digital negative format adobe ha updated photoshop 39 s support for digital camera 39 raw image format the new plug-in add to the number of camera model supported and includes a utility for converting image into the dng digital negative format,"Adobe updates RAW plug-in with digital negative format Adobe has updated Photoshop #39;s support for digital cameras #39; RAW image formats. The new plug-in adds to the number of camera models supported and includes a utility for converting images into the DNG, digital negative format."
Sci/Tech,Business,approval expected for big cellphone deal federal regulator will formally approve cingular wireless 39 s 41 billion purchase of at amp t wireless today company official briefed on the matter said over the weekend,"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless #39;s \$41 billion purchase of AT amp;T Wireless today, company officials briefed on the matter said over the weekend."
Business,Sci/Tech,hp to tempt holiday shopper with sight and sound the computer-hardware giant best known for product such a pc and printer on friday laid out it plan to become a brand-name in consumer electronics product such a flat-screen tv music player and the device that move content between them,"HP to tempt holiday shoppers with sights and sounds The computer-hardware giant, best known for products such as PCs and printers, on Friday laid out its plan to become a brand-name in consumer electronics products such as flat-screen TVs, music players and the devices that move content between them."
Business,Sci/Tech,fbi interview halliburton whistleblower bunnatine greenhouse chief contracting officer of the army corp of engineer is seen in her official undated government photo fbi agent recently spent a day interviewing greenhouse the army contracting,"FBI Interviews Halliburton Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting "
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company take a major hit because of problem with it including high cost associated with an erp project,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project."
Sci/Tech,Business,take two tort and call me in the morning the friction that sometimes strain the patient-doctor relationship when lawyer seek medical care is at an all-time high,Take Two Torts and Call Me in the Morning The friction that sometimes strains the patient-doctor relationship when lawyers seek medical care is at an all-time high.
Business,Sci/Tech,new pension would help million britain s pension system could easily be replaced by a new payment that would make million better off a report say,"New pension 'would help millions' Britain's pension system could easily be replaced by a new payment that would make millions better off, a report says."
Sci/Tech,Business,mobile boom draw telecom manufacturing to india bangalore india an anticipated boom in mobile telephony use in india is attracting multinational and local company to establish manufacturing operation in the country,"Mobile boom draws telecom manufacturing to India BANGALORE, INDIA - An anticipated boom in mobile telephony use in India is attracting multinational and local companies to establish manufacturing operations in the country."
Sports,Sci/Tech,robby gordon planning to proceed with caution robby gordon plan to join the oil spill the tire chunk the sharp piece of debris and the other typical racetrack hazard on sunday,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday."
World,Sports,tennis davenport to play on lindsay davenport say she plan to play in the australian open next january,Tennis: Davenport to play on Lindsay Davenport says she plans to play in the Australian Open next January.
World,Business,venezuela prepares for chavez recall vote supporter and rival warn of possible fraud government say chavez s defeat could produce turmoil in world oil market,Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.
Sci/Tech,Business,august chip sale growth slows on high inventory san francisco reuters global semiconductor sale growth slowed to 1 percent in august a electronics maker reacted to growing inventory in asia by limiting order of chip an industry trade group said on thursday,"August Chip Sales Growth Slows on High Inventory  SAN FRANCISCO (Reuters) - Global semiconductor sales growth  slowed to 1 percent in August as electronics makers reacted to  growing inventories in Asia by limiting orders of chips, an  industry trade group said on Thursday."
Business,Sci/Tech,excess chip a drag on 3rd-quarter intel result intel on tuesday released third-quarter financial result showing that it continues to struggle to sell a substantial stockpile of computer chip a demand for personal computer remains slow,Excess chips a drag on 3rd-quarter Intel results Intel on Tuesday released third-quarter financial results showing that it continues to struggle to sell a substantial stockpile of computer chips as demand for personal computers remains slow.
Sports,Business,tyncastle sale get official go ahead of the vote received by proxy and from shareholder in the room at a stormy extraordinary general meeting last night 62.5 were in favour of the resolution,"Tyncastle sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution."
World,Business,cocoa price down but ivorian export still blocked world cocoa price were down on tuesday but off the day 39 s low a export remained on hold after mob violence and military clash in ivory coast the key global supplier trader said,"Cocoa prices down but Ivorian exports still blocked World cocoa prices were down on Tuesday but off the day #39;s lows as exports remained on hold after mob violence and military clashes in Ivory Coast, the key global supplier, traders said."
Sports,World,"cbs fined 36 550,000 for jackson stunt ap ap cbs got the bill wednesday for janet jackson s eye-catching flash dance during the super bowl halftime show a record 36 550,000","CBS Fined  #36;550,000 for Jackson Stunt (AP) AP - CBS got the bill Wednesday for Janet Jackson's eye-catching flash dance during the Super Bowl halftime show: a record  #36;550,000."
Business,Sci/Tech,movie in a snap netflix and tivo discus downloads bee staff writer the high-tech ground is shifting underfoot again amid rumbling of a new silicon valley alliance that would let owner of tivo inc,"Movies in a snap: Netflix and TiVo discuss downloads Bee Staff Writer. The high-tech ground is shifting underfoot again, amid rumblings of a new Silicon Valley alliance that would let owners of TiVo Inc."
World,Business,oil price bubble to record high the price of oil ha continued it sharp rise overnight closing at a record high the main contract in new york light sweet crude for delivery next month ha closed at a record us46.75 a barrel up 70 cent on yesterday 39 s close,"Oil prices bubble to record high The price of oil has continued its sharp rise overnight, closing at a record high. The main contract in New York, light sweet crude for delivery next month, has closed at a record \$US46.75 a barrel - up 70 cents on yesterday #39;s close. "
Sci/Tech,Business,"opportunity ring forbes.com forbes.com this past summer 25,000 consumer aged 18 to 24 received short text message on their cell phone alerting them to number on 225 million bottle cap of snapple iced tea pink lemonade and the like people holding a winning number announced by text message and traditional medium landed overseas trip and walk-on part on tv show","Opportunity Rings (Forbes.com) Forbes.com - This past summer 25,000 consumers, aged 18 to 24, received short text messages on their cell phones alerting them to numbers on 225 million bottle caps of Snapple iced tea, pink lemonade and the like. People holding a winning number, announced by text message and traditional media, landed overseas trips and walk-on parts on TV shows."
Business,World,florida alabama pick up the piece after ivan people in florida and alabama have started to clean up after hurricane ivan the third such pummelling for florida alone in just five week,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks."
Business,Sports,skybox may reach a limit verizon communication inc would seem to be a prime candidate to snap up a luxury suite at the 440 million ballpark being planned for washington s major league baseball team,Skyboxes May Reach A Limit Verizon Communications Inc. would seem to be a prime candidate to snap up a luxury suite at the \$440 million ballpark being planned for Washington's Major League Baseball team.
Sci/Tech,Business,source sprint nextel closing in on 36b deal sprint corp is in advanced talk to buy nextel communication inc for more than 36 billion in a mostly stock deal source familiar with the situation said today,"Sources: Sprint, Nextel closing in on \$36B deal Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today."
World,Sports,football azerbaijan 0-1 england michael owen head england s winner in the world cup qualifier against azerbaijan,Football: Azerbaijan 0-1 England Michael Owen heads England's winner in the World Cup qualifier against Azerbaijan.
Sci/Tech,World,serial hiv assault verdict expected mon ap ap a verdict will be announced monday in the trial of a man charged with intentionally exposing 17 woman to hiv a county judge said,"Serial HIV Assault Verdict Expected Mon. (AP) AP - A verdict will be announced Monday in the trial of a man charged with intentionally exposing 17 women to HIV, a county judge said."
Business,Sci/Tech,prized fossil just a rock with positive and negative result it remains to be seen what type of fossil this company really is,"Prized Fossil Just a Rock? With positive and negative results, it remains to be seen what type of Fossil this company really is."
Business,Sci/Tech,for now unwired mean unlisted that may change in october most major cellphone carrier plan to start compiling a publicly accessible listing of wireless phone number,"For Now, Unwired Means Unlisted. That May Change. In October, most major cellphone carriers plan to start compiling a publicly accessible listing of wireless phone numbers."
World,Business,uk train line to be closed for day 39 after fatal derailment a main rail line between london and southwest england will remain closed for a number of day 39 39 a uk police investigate the weekend derailment of a firstgroup plc train in which seven people lost their life,"UK Train Line to Be Closed for Days #39; After Fatal Derailment A main rail line between London and southwest England will remain closed for a number of days #39; #39; as UK police investigate the weekend derailment of a FirstGroup Plc train, in which seven people lost their lives."
World,Business,justice hear case on shipping wine usatoday.com usatoday.com state that block direct shipment of wine to consumer from out-of-state winery faced skeptical comment from supreme court justice on tuesday,Justices hear cases on shipping wine (USATODAY.com) USATODAY.com - States that block direct shipments of wine to consumers from out-of-state wineries faced skeptical comments from Supreme Court justices on Tuesday.
World,Sports,u football patriot historic win new england win a record-tying 18th straight game plus an nfl round-up,US football: Patriots' historic win New England win a record-tying 18th straight game - plus an NFL round-up.
World,Sci/Tech,amazon burning make brazil a leading polluter by axel bugge brasilia brazil reuters burning of the amazon andother forest account for three quarter of brazil'sgreenhouse gas emission and ha made the country one of theworld s leading polluter a long-delayed government reportshowed on wednesday,"Amazon Burning Makes Brazil a Leading Polluter &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Axel Bugge&lt;/p&gt;&lt;p&gt; BRASILIA, Brazil (Reuters) - Burning of the Amazon andother forests accounts for three quarters of Brazil'sgreenhouse gas emissions and has made the country one of theworld's leading polluters, a long-delayed government reportshowed on Wednesday.&lt;/p&gt;"
World,Business,bush kerry economic budget exceed 1t washington president bush and democratic sen john kerry have starkly different economic priority with a common thread price tag exceeding 1 trillion that could pump already huge deficit skyward over the next decade,"Bush, Kerry Economic Budgets Exceed \$1T WASHINGTON - President Bush and Democratic Sen. John Kerry have starkly different economic priorities with a common thread: price tags exceeding \$1 trillion that could pump already huge deficits skyward over the next decade..."
Sci/Tech,World,flying car reportedly still decade away ap ap it s a frustrated commuter s escapist fantasy literally lifting your car out of a clogged highway and soaring through the sky landing just in time to motor into your driveway,"Flying Cars Reportedly Still Decades Away (AP) AP - It's a frustrated commuter's escapist fantasy: literally lifting your car out of a clogged highway and soaring through the skies, landing just in time to motor into your driveway."
World,Sports,england humble sprinboks charlie hodgson score 27 point a england overwhelm the springbok at twickenham,England humble Sprinboks Charlie Hodgson scores 27 points as England overwhelm the Springboks at Twickenham.
Sci/Tech,Business,"opportunity ring forbes.com forbes.com this past summer 25,000 consumer aged 18 to 24 received short text message on their cell phone alerting them to number on 225 million bottle cap of snapple iced tea pink lemonade and the like people holding a winning number announced by text message and traditional medium landed overseas trip and walk-on part on tv show","Opportunity Rings (Forbes.com) Forbes.com - This past summer 25,000 consumers, aged 18 to 24, received short text messages on their cell phones alerting them to numbers on 225 million bottle caps of Snapple iced tea, pink lemonade and the like. People holding a winning number, announced by text message and traditional media, landed overseas trips and walk-on parts on TV shows."
Sci/Tech,World,jfk killing fade in intensity washington the 41st anniversary of president john f kennedy 39 s assassination passed on november 22 a lot more quietly than earlier one,JFK killing fades in intensity WASHINGTON: The 41st anniversary of President John F Kennedy #39;s assassination passed on November 22 - a lot more quietly than earlier ones.
Business,Sci/Tech,new pension would help million britain s pension system could easily be replaced by a new payment that would make million better off a report say,"New pension 'would help millions' Britain's pension system could easily be replaced by a new payment that would make millions better off, a report says."
Sci/Tech,Business,mobile boom draw telecom manufacturing to india bangalore india an anticipated boom in mobile telephony use in india is attracting multinational and local company to establish manufacturing operation in the country,"Mobile boom draws telecom manufacturing to India BANGALORE, INDIA - An anticipated boom in mobile telephony use in India is attracting multinational and local companies to establish manufacturing operations in the country."
Sci/Tech,Business,playing with the trauma of war are game based on the vietnam conflict making u immune to reality of history,Playing with the traumas of war Are games based on the Vietnam conflict making us immune to realities of history?
Business,Sci/Tech,intel to delay product aimed for high-definition tv san francisco in the latest of a series of product delay intel corp ha postponed the launch of a video display chip it had previously planned to introduce by year end putting off a showdown with texas instrument inc in the fast-growing market for high-definition television display,"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp. has postponed the launch of a video display chip it had previously planned to introduce by year end, putting off a showdown with Texas Instruments Inc. in the fast-growing market for high-definition television displays."
Business,Sci/Tech,corporate krueger haunt peoplesoft a few week ago the then-ceo of peoplesoft craig conway posed the following question to attendee at a technology conference quot have you ever had a bad dream that never ended,"Corporate Krueger haunts PeopleSoft A few weeks ago the then-CEO of PeopleSoft, Craig Conway, posed the following question to attendees at a technology conference:  quot;Have you ever had a bad dream that never ended?"
Business,Sci/Tech,motorola buy wireless network developer eye defense contract chicago motorola inc is acquiring meshnetworks inc developer of a wi-fi based technology that is expected to help land more contract for it growing government contracting business,"Motorola buys wireless network developer, eyes defense contracts CHICAGO - Motorola Inc. is acquiring MeshNetworks Inc., developer of a Wi-Fi based technology that is expected to help land more contracts for its growing government contracting business."
World,Sci/Tech,election chaos u.s news world report u.s news world report michael cadigan s day job is practicing commercial law in albuquerque but over egg at the trendy gold street caffe in the heart of downtown he and a dozen other lawyer are immersing themselves in the intricacy of election law on election day they plan to be out in force for democrat john kerry at polling place across new mexico where al gore won in 2000 by just 366 vote quot we know there wa a lot of monkey business with counting ballot before quot say cadigan quot we want to make sure that doe n't happen again,"Election chaos? (U.S. News   World Report) U.S. News   World Report - Michael Cadigan's day job is practicing commercial law in Albuquerque. But over eggs at the trendy Gold Street Caffe in the heart of downtown, he and a dozen other lawyers are immersing themselves in the intricacies of election law. On Election Day, they plan to be out in force for Democrat John Kerry at polling places across New Mexico, where Al Gore won in 2000 by just 366 votes.  quot;We know there was a lot of monkey business with counting ballots before, quot; says Cadigan.  quot;We want to make sure that doesn't happen again. ..."
Business,Sci/Tech,is this the end of it a we know it halsey minor ceo of hosted integration provider grand central communication ha a powerful message for it in four year basically the whole notion of enterprise application software is going to be dead he belief application functionality will instead be available a hosted pay-per-use service delivered by company such a salesforce.com putting his money where his mouth is minor ha recently launched a 50 million venture capital fund with his own money to fuel on-demand startup for it part grand central will handle data and process integration between enterprise and multiple on-demand service,"Is this the end of IT as we know it? Halsey Minor, CEO of hosted integration provider grand central Communications, has a powerful message for IT: In four years, ... basically the whole notion of enterprise application software is going to be dead. He believes application functionality will instead be available as hosted, pay-per-use services delivered by companies such as Salesforce.com. Putting his money where his mouth is, Minor has recently launched a \$50 million venture capital fund with his own money to fuel on-demand startups. For its part, Grand Central will handle data and process integration between enterprises and multiple on-demand services."
World,Sci/Tech,something positive in zanu pf believe it or not i still have personal friend who are ardent zanu pf supporter with whom i socialize now and then with one of them however our political difference were beginning to affect our personal relationship,"Something Positive in Zanu Pf BELIEVE it or not, I still have personal friends who are ardent Zanu PF supporters with whom I socialize now and then. With one of them however, our political differences were beginning to affect our personal relationship."
World,Business,it s inauguration time again and access still ha it price president bush s inaugural committee seeking to raise more than 40 million a record sent out hundred of solicitation,"It's Inauguration Time Again, and Access Still Has Its Price President Bush's inaugural committee, seeking to raise more than \$40 million, a record, sent out hundreds of solicitations."
Business,Sci/Tech,google 39 s new pc search tool pose risk new york oct 18 2004 people who use public or workplace computer for e-mail instant messaging and web searching have a new privacy risk to worry about google 39 s free new tool that index a pc 39 s content for quickly locating data,"Google #39;s New PC Search Tool Poses Risks NEW YORK Oct. 18, 2004 - People who use public or workplace computers for e-mail, instant messaging and Web searching have a new privacy risk to worry about: Google #39;s free new tool that indexes a PC #39;s contents for quickly locating data."
Business,Sci/Tech,amazon 39 s uk dvd rental might presage war with netflix analyst said amazon 39 s launch of the dvd rental service in the uk might be to test it approach and streamline the logistically difficult process of handling dvd through the mail,Amazon #39;s UK DVD Rentals Might Presage War with Netflix Analysts said Amazon #39;s launch of the DVD rental service in the UK might be to test its approach and streamline the logistically difficult process of handling DVDs through the mail.
World,Sports,conn man 70 oldest to swim channel london a retired connecticut pilot ha become the oldest person to swim the english channel george brunstad 70 left dover england saturday morning heading for the french coast,"Conn. Man, 70, Oldest to Swim Channel LONDON - A retired Connecticut pilot has become the oldest person to swim the English Channel. George Brunstad, 70, left Dover, England, Saturday morning heading for the French Coast..."
Business,Sports,special to espn.com it 39 s the age old question quot what do you give to the man who 39 s been everything quot only time will tell whether phil knight 39 s retirement will be a long-lived a so many player he paid to endorse nike,Special to ESPN.com It #39;s the age old question:  quot;What do you give to the man who #39;s been everything? quot;. Only time will tell whether Phil Knight #39;s retirement will be as long-lived as so many players he paid to endorse Nike.
Business,Sci/Tech,blockbuster revamps it policy for late return new york faced with growing competition in the home video market blockbuster addressed it no 1 consumer complaint tuesday saying it will end late fee on rented video and game in january,"Blockbuster revamps its policy for late returns NEW YORK -- Faced with growing competition in the home video market, Blockbuster addressed its No. 1 consumer complaint Tuesday, saying it will end late fees on rented videos and games in January."
Sports,Business,26/10/04 savabeel compared to dubai millennium the man who say he didn 39 t have a pair of shoe until he wa 12 is now fielding offer in the million for a horse he compare to the late dubai millennium the best in the world a few year ago,"26/10/04 Savabeel Compared To Dubai Millennium The man who says he didn #39;t have a pair of shoes until he was 12 is now fielding offers in the millions for a horse he compares to the late Dubai Millennium, the best in the world a few years ago."
Sci/Tech,Sports,press start for nostalgia like led zeppelin 39 s 39 39 stairway to heaven 39 39 and lynyrd skynyrd 39 s 39 39 freebird 39 39 classic video game like frogger and pong can bring back an entire era,"PRESS START FOR NOSTALGIA Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era."
Business,Sci/Tech,med school move delayed to 2007 the msu college of human medicine won 39 t be relocated to grand rapid until at least 2007 and could cost only half a much a university official originally estimated,"Med school move delayed to 2007 The MSU College of Human Medicine won #39;t be relocated to Grand Rapids until at least 2007, and could cost only half as much as university officials originally estimated."
World,Sports,bangladesh bos slam detractor bangladesh s coach say they still deserve test status after their 30th defeat to india,"Bangladesh boss slams detractors Bangladesh's coach says they still deserve Test status after their 30th defeat, to India."
Business,World,bush pledge strong-dollar policy president bush meet with italian prime minister silvio berlusconi in the oval office of the white house wednesday dec 15 2004 in washington,"Bush Pledges Strong-Dollar Policy President Bush meets with Italian Prime Minister Silvio Berlusconi in the Oval Office of the White House, Wednesday, Dec. 15, 2004, in Washington."
Sports,Business,"world awaits chinese grand prix a quarter of a billion dollar to build the track ten of million in racing fee more than 150,000 live spectator and a television audience of hundred of million","World awaits Chinese Grand Prix A quarter of a billion dollars to build the track. Tens of millions in racing fees. More than 150,000 live spectators and a television audience of hundreds of millions."
World,Business,safety group closely echo rail industry document show that the nation s most influential rail-safety group is tightly bound to the railroad industry,Safety Group Closely Echoes Rail Industry Documents show that the nation's most influential rail-safety group is tightly bound to the railroad industry.
Sci/Tech,Business,tsmc freescale expect initial production of 65nm soi in 4q 2005 taiwan semiconductor manufacturing company tsmc and freescale semiconductor expect to begin initial production of a high-speed 65nm silicon-on-insulator soi process in the fourth quarter of 2005 with volume production pending on market demand,"TSMC, Freescale expect initial production of 65nm SOI in 4Q 2005 Taiwan Semiconductor Manufacturing Company (TSMC) and Freescale Semiconductor expect to begin initial production of a high-speed 65nm silicon-on-insulator (SOI) process in the fourth quarter of 2005, with volume production pending on market demand "
Sci/Tech,World,another homicide in holland it is a sad day in what seems to be another politically inspired homicide in holland dutch filmmaker and controversial columnist theo van gogh wa brutally murdered in the street of amsterdam this morning,"Another homicide in Holland  It is a sad day.      In what seems to be another politically inspired homicide in Holland, Dutch filmmaker, and controversial columnist Theo van Gogh was brutally murdered in the streets of Amsterdam this morning."
World,Sci/Tech,spear fiance to star in her new video new york britney spear former backup dancer and current fiance kevin federline can add another title to his resume co-star on wednesday a jive record publicist confirmed federline is featured in spear upcoming my prerogative video set to debut in mid-september,"Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star.    On Wednesday, a Jive Records publicist confirmed Federline is featured in Spears' upcoming ""My Prerogative"" video, set to debut in mid-September..."
Sci/Tech,World,training is the key to defibrillator success by daniel yee alpharetta ga ap because defibrillator are more affordable than ever they are quickly becoming commonplace in school business and other public place such a airport,"Training is the Key to Defibrillator Success By DANIEL YEE     ALPHARETTA, Ga. (AP) -- Because defibrillators are more affordable than ever, they are quickly becoming commonplace in schools, businesses and other public places such as airports..."
World,Sports,australia 362-7 v india third test close reuters reuters australia were 362 for seven wicket at the close of play on the first day of their third cricket test against india on tuesday,"Australia 362-7 v India, third test - close (Reuters) Reuters - Australia were 362 for seven wickets at the close of play on the first day of their third cricket test against India on Tuesday."
World,Business,iraqi oil export slump report near daily attack on pipeline and pumping station had pushed down iraq 39 s oil export to their lowest point in nearly a year britain 39 s financial time newspaper reported today,"Iraqi oil exports slump: report NEAR daily attacks on pipelines and pumping stations had pushed down Iraq #39;s oil exports to their lowest point in nearly a year, Britain #39;s Financial Times newspaper reported today."
Business,Sci/Tech,let a thousand idea flower china is a new hotbed of research in recent year hundred of multinational company have set up research laboratory in china,"Let a Thousand Ideas Flower: China Is a New Hotbed of Research In recent years, hundreds of multinational companies have set up research laboratories in China."
World,Business,bhp billiton alcoa sell integris metal for 359 million pound afp afp anglo-australian mining giant bhp billiton and alcoa the world s largest aluminium producer have agreed to sell their metal service joint venture integris metal for 660 million dollar 359 million pound including debt a joint statement said,"BHP Billiton, Alcoa sell Integris Metals for 359 million pounds (AFP) AFP - Anglo-Australian mining giant BHP Billiton and Alcoa, the world's largest aluminium producer, have agreed to sell their metal services joint venture Integris Metals for 660 million dollars (359 million pounds) including debt, a joint statement said."
Business,World,donor seek clarity on pa finance donor to the palestinian are asking whether the change of leadership can let more light into palestinian finance,Donors seek clarity on PA finances Donors to the Palestinians are asking  whether the change of leadership can let more light into Palestinian finances.
Sci/Tech,Business,some people not eligible to get in on google ipo google ha billed it ipo a a way for everyday people to get in on the process denying wall street the usual stranglehold it s had on ipo public bidding a minimum of just five share an open process with 28 underwriter all this pointed to a new level of public participation but this is n't the case,"Some People Not Eligible to Get in on Google IPO Google has billed its IPO as a way for everyday people to get in on the process, denying Wall Street the usual stranglehold it's had on IPOs. Public bidding, a minimum of just five shares, an open process with 28 underwriters - all this pointed to a new level of public participation. But this isn't the case."
Business,Sci/Tech,fed kick off digital tv consumer campaign washington it 39 s one of the biggest technical change in television since color tv the digital transition and because many american remain in the dark about it federal regulator began an education campaign monday to enlighten them,"Feds kick off digital TV consumer campaign WASHINGTON - It #39;s one of the biggest technical changes in television since color TV: the digital transition. And because many Americans remain in the dark about it, federal regulators began an education campaign Monday to enlighten them."
Business,World,jury call wtc attack two event silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attack a two occurrence,Jury calls WTC attack two events Silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attacks as two occurrences.
World,Sci/Tech,bush video awarded turner prize artist jeremy deller win this year s turner prize for a film about u president george bush s home town,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town.
Sci/Tech,Business,consumer would pay in phone proposal a proposal backed by a coalition of telephone carrier would cut billion of dollar in fee owed by long-distance company to regional phone giant but would allow the regional company to make up some of the difference by raising monthly phone bill for million of consumer the washington post,"Consumers Would Pay In Phone Proposal A proposal backed by a coalition of telephone carriers would cut billions of dollars in fees owed by long-distance companies to regional phone giants but would allow the regional companies to make up some of the difference by raising monthly phone bills for millions of consumers. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
World,Sci/Tech,why 2004 wa the year of the blog a u dictionary publisher declares blog a one of the word of the year,"Why 2004 was the year of the blog A US dictionary publisher declares ""blog"" as one of the words of the year."
Sci/Tech,Business,semiconductor manufacturing to boost capacity by half update2 semiconductor manufacturing international corp china 39 s biggest supplier of made-to-order chip said it factory capacity will rise by more than half in the second half a the company brings more plant on line,"Semiconductor Manufacturing to Boost Capacity by Half (Update2) Semiconductor Manufacturing International Corp., China #39;s biggest supplier of made-to-order chips, said its factory capacity will rise by more than half in the second half as the company brings more plants on line."
Business,Sci/Tech,japan s comic retool the art animation in america once meant mickey mouse and winnie the pooh these day it s just a likely to mean japanese fighting cyborg doe-eyed schoolgirl and sinister monster thanks in large part to people like john ledford,"Japan's comics retool the art Animation in America once meant Mickey Mouse and Winnie the Pooh. These days, it's just as likely to mean Japanese fighting cyborgs, doe-eyed schoolgirls, and sinister monsters -- thanks in large part to people like John Ledford."
World,Business,calif ok world s toughest smog rule los angeles california air regulator friday unanimously approved the world s most stringent rule to reduce auto emission that contribute to global warming a move that could affect car and truck buyer from coast to coast under the regulation the auto industry must cut exhaust from car and light truck by 25 percent and from larger truck and sport utility vehicle by 18 percent,"Calif. OKs World's Toughest Smog Rules LOS ANGELES - California air regulators Friday unanimously approved the world's most stringent rules to reduce auto emissions that contribute to global warming - a move that could affect car and truck buyers from coast to coast.    Under the regulations, the auto industry must cut exhaust from cars and light trucks by 25 percent and from larger trucks and sport utility vehicles by 18 percent..."
Business,Sci/Tech,amtrak infrastructure on brink dot warns the national passenger rail service risk a major point of failure if infrastructure need remain unaddressed the u.s department of transportation warned in a scathing report made public,"Amtrak Infrastructure On Brink, DOT Warns The national passenger rail service risks a ""major point of failure"" if infrastructure needs remain unaddressed, the U.S. Department of Transportation warned in a scathing report made public."
Sci/Tech,Business,columnist simple and secure is n't so simple simple to code doe not always mean simple for the user and simple for the user is often not easy to code,Columnists: Simple and Secure isn't so Simple Simple to code does not always mean simple for the user. And simple for the user is often not easy to code.
Sci/Tech,Business,a distraction a a deadline approach a the holiday approach christmas spirit is a bargain-hunting essential,"A Distraction as a Deadline Approaches As the holidays approach, Christmas spirit is a bargain-hunting essential."
Business,Sci/Tech,del monte need 9lives the leading private and branded food and pet product marketer is spending to revamp it image,Del Monte Needs 9Lives The leading private and branded food and pet products marketer is spending to revamp its image.
World,Business,new eu executive chief announces revamped team the incoming head of the european union 39 s executive body ha announced change to his group of commissioner and say he is ready to go to the european parliament to seek it approval of his team,New EU Executive Chief Announces Revamped Team The incoming head of the European Union #39;s executive body has announced changes to his group of commissioners and says he is ready to go to the European Parliament to seek its approval of his team.
Sci/Tech,Business,google founder selling off stock google founder selling off stock\\is this a sign that google stack is overpriced or doe it just mean that since there is so much interest in google and it share right now that the founder decided to sell off a big part of their holding with the search engine dow,Google Founders Selling Off Stock Google Founders Selling Off Stock\\Is this a sign that Google stack is overpriced? Or does it just mean that since there is so much interest in Google and its shares right now that the founders decided to sell off a big part of their holdings with the search engine. Dow ...
Sci/Tech,Business,final round in cable-isp fight the u.s supreme court ha agreed to hear whether cable operator must give access to their line to third-party isps michael grebb report from washington,Final Round in Cable-ISP Fight The U.S. Supreme Court has agreed to hear whether cable operators must give access to their lines to third-party ISPs. Michael Grebb reports from Washington.
Sports,World,superstar kewell remains centre of attention socceroo forward harry kewell loosens up by tossing around a ball at bondi beach yesterday photo craig golding there were half a dozen socceroos standing on a raised platform in sydney 39 s,Superstar Kewell remains centre of attention Socceroo forward Harry Kewell loosens up by tossing around a ball at Bondi beach yesterday. Photo: Craig Golding. There were half a dozen Socceroos standing on a raised platform in Sydney #39;s 
Sci/Tech,Business,liberty alliance name first director new member the liberty alliance project signalled that it expects to have longevity when it come to developing and promoting federated identity standard by naming it first executive director on monday,"Liberty Alliance names first director, new members The Liberty Alliance Project signalled that it expects to have longevity when it comes to developing and promoting federated identity standards by naming its first executive director on Monday."
Business,Sci/Tech,voip becomes new option jackson is one of the first to take advantage of time warner cable 39 s new venture into voice over internet provider voip telephone service here and she say it work great,VoIP becomes new option Jackson is one of the first to take advantage of Time Warner Cable #39;s new venture into Voice over Internet Provider (VoIP) telephone service here and she says it works great.
World,Sports,"colt lead pat early in third quarter foxboro mass peyton manning reached the 25,000-yard passing mark faster than anyone but dan marino and the indianapolis colt shredded the new england patriot for a 17-13 halftime lead thursday night","Colts Lead Pats Early in Third Quarter FOXBORO, Mass. - Peyton Manning reached the 25,000-yard passing mark faster than anyone but Dan Marino, and the Indianapolis Colts shredded the New England Patriots for a 17-13 halftime lead Thursday night..."
