Actual Class,Predicted Class,Cleaned_Text,Raw_Text
1,3,asean move closer to single market with 39 road map 39 global trade jakarta asean finance minister ended a meeting which saw southeast asia edge closer to a europe-style single market laying out a quot road map quot for integration and opening door to wider global trade,"ASEAN moves closer to single market with  #39;road map #39;, global trade &lt;b&gt;...&lt;/b&gt; JAKARTA : ASEAN finance ministers ended a meeting which saw Southeast Asia edge closer to a Europe-style single market, laying out a  quot;road map quot; for integration and opening doors to wider global trade."
4,3,global sale of mobile phone hit record level paris global cellphone sale rose to record level in the second quarter a nokia clawed back some of it lost market share according to figure released thursday,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday."
3,1,world brief london a man wielding a machete and a knife attacked two security guard at the building housing the headquarters of the british domestic intelligence service mi5 on friday police said,"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said."
3,1,labor situation deserves honest talk for a moment last week president bush escaped the white house spin chamber and wa the plainspoken man much of the nation came to like four year ago,"Labor situation deserves honest talk For a moment last week, President Bush escaped the White House spin chamber and was the plainspoken man much of the nation came to like four years ago."
3,4,retailer looking to move plasma tv s ap ap hanging stocking by the chimney with care retailer hope that st nicholas soon will be there 151 to hang a 42-inch plasma-screen tv,Retailers Looking to Move Plasma TV's (AP) AP - Hanging stockings by the chimney with care? Retailers hope that St. Nicholas soon will be there  #151; to hang a 42-inch plasma-screen TV.
4,1,philippine mourns dead in russian school siege the philippine saturday expressed quot deepest sympathy quot to the family of the dead in the russian school siege on friday in which 322 people were killed when russian troop stormed,"Philippines mourns dead in Russian school siege The Philippines Saturday expressed quot;deepest sympathy quot; to the families of the dead in the Russian school siege on Friday, in which 322 people were killed when Russian troops stormed "
3,1,israel to close erez industrial zone before march israel would start liquidating the erez industrial zone in the northern gaza strip before launching the first stage of the disengagement plan in march 2005 local newspaper ha 39 aretz reported on tuesday,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday."
4,1,tribe challenge american origin some of the earliest settler of america may have been from australia southern asia and the pacific not northern asia research suggests,"Tribe challenges American origins Some of the earliest settlers of America may have been from Australia, southern Asia, and the Pacific, not northern Asia, research suggests."
2,1,florida death blamed on hurricane france state and local official tuesday said nine people have died in florida because of hurricane france the following describes those death a 15-year-old grandson and a former son,Florida deaths blamed on Hurricane Frances State and local officials Tuesday said nine people have died in Florida because of Hurricane Frances. The following describes those deaths: - A 15-year-old grandson and a former son 
3,4,movie in a snap netflix and tivo discus downloads bee staff writer the high-tech ground is shifting underfoot again amid rumbling of a new silicon valley alliance that would let owner of tivo inc,"Movies in a snap: Netflix and TiVo discuss downloads Bee Staff Writer. The high-tech ground is shifting underfoot again, amid rumblings of a new Silicon Valley alliance that would let owners of TiVo Inc."
4,3,hyundai sign deal for china truck plant hyundai motor co said yesterday that it ha signed an agreement with a chinese company jianghuai automobile corp to build a commercial vehicle and engine plant in china 39 s anhui province,"Hyundai signs deal for China truck plant Hyundai Motor Co. said yesterday that it has signed an agreement with a Chinese company, Jianghuai Automobile Corp., to build a commercial vehicle and engine plant in China #39;s Anhui province."
1,3,stock drop after greenspan testimony new york investor were unmoved by federal reserve chairman alan greenspan s improved assessment of the economy with stock falling narrowly wednesday in light trading while greenspan said the economy ha regained some traction after the summer s slowdown he echoed wall street s concern over energy price which have fallen from record high in recent week but stubbornly remain above 40 per barrel,"Stocks Drop After Greenspan Testimony NEW YORK - Investors were unmoved by Federal Reserve Chairman Alan Greenspan's improved assessment of the economy, with stocks falling narrowly Wednesday in light trading.    While Greenspan said the economy has ""regained some traction"" after the summer's slowdown, he echoed Wall Street's concerns over energy prices, which have fallen from record highs in recent weeks but stubbornly remain above \$40 per barrel..."
2,4,the week no 1 at last water running over a rock wind ripping across a sand dune the ocean washing up against the shore whatever the image for the last three year vijay singh ha been the,"The Week: No. 1 at Last water running over a rock, wind ripping across a sand dune, the ocean washing up against the shore. Whatever the image, for the last three years Vijay Singh has been the "
4,1,group offer beer for blood donation ap ap some in michigan who roll up their sleeve to donate blood will get a racetrack t-shirt hat and pin sponsor in san diego have given away whale-watching trip on wednesday the cleveland regional transit authority handed out voucher for a pint of any beverage including beer in exchange for a pint of blood,"Groups Offers Beer for Blood Donations (AP) AP - Some in Michigan who roll up their sleeves to donate blood will get a racetrack T-shirt, hat and pin. Sponsors in San Diego have given away whale-watching trips. On Wednesday, the Cleveland Regional Transit Authority handed out vouchers for a pint of any beverage, including beer, in exchange for a pint of blood."
1,4,group petition u.s on china policy ap ap a group of industry farm and labor group seeking to put pressure on the bush administration before the presidential election petitioned the government on thursday to file an unfair trade practice case against china,"Groups Petition U.S. on China Policies (AP) AP - A group of industry, farm and labor groups, seeking to put pressure on the Bush administration before the presidential election, petitioned the government on Thursday to file an unfair trade practices case against China."
3,4,realnetworks end download 49-cent promo seattle reuters realnetworks inc rnwk.o is ending it 49 cent-per-song music download service but will keep the promotional price in place for top 10 song the internet medium and software company said on thursday,"RealNetworks Ends Download 49-Cent Promo  SEATTLE (Reuters) - RealNetworks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RNWK.O target=/stocks/quickinfo/fullquote""&gt;RNWK.O&lt;/A&gt; is ending  its 49 cent-per-song music download service but will keep the  promotional prices in place for top 10 songs, the Internet  media and software company said on Thursday."
4,3,florida start to recover in the wake of hurricane france president bush will travel to florida wednesday to survey damage from hurricane france he sent a letter to congress asking for 2 billion to help with recovery effort,Florida Starts To Recover in the Wake of Hurricane Frances President Bush will travel to Florida Wednesday to survey damage from Hurricane Frances. He sent a letter to Congress asking for \$2 billion to help with recovery efforts.
1,2,"colt lead pat early in third quarter foxboro mass peyton manning reached the 25,000-yard passing mark faster than anyone but dan marino and the indianapolis colt shredded the new england patriot for a 17-13 halftime lead thursday night","Colts Lead Pats Early in Third Quarter FOXBORO, Mass. - Peyton Manning reached the 25,000-yard passing mark faster than anyone but Dan Marino, and the Indianapolis Colts shredded the New England Patriots for a 17-13 halftime lead Thursday night..."
1,4,telescope snap distant planet the first direct image of a planet circling another star may have been obtained by a us-european team of astronomer,Telescope snaps distant 'planet' The first direct image of a planet circling another star may have been obtained by a US-European team of astronomers.
1,2,two gored to death in spanish bull-run two spanish men were gored to death by fighting bull yesterday during the bull-run at the local fiesta in ampuero a town 30 mile east of the northern port city of santander,"Two gored to death in Spanish bull-run Two Spanish men were gored to death by fighting bulls yesterday during the bull-run at the local fiestas in Ampuero, a town 30 miles east of the northern port city of Santander."
3,4,let a thousand idea flower china is a new hotbed of research in recent year hundred of multinational company have set up research laboratory in china,"Let a Thousand Ideas Flower: China Is a New Hotbed of Research In recent years, hundreds of multinational companies have set up research laboratories in China."
4,3,bully move online singapore more complaint of cyberbullying are emerging from youngster in singapore than any other country except the united state an international safety group said in a report on monday,"Bullies move online Singapore - More complaints of cyberbullying are emerging from youngsters in Singapore than any other country except the United States, an international safety group said in a report on Monday."
3,4,microsoft v sendo it 39 s over the legal battle between uk phone manufacturer sendo and microsoft ha been settled the company announced on monday morning sendo had been suing microsoft for the alleged theft of trade secret fraud,"Microsoft vs Sendo: It #39;s over The legal battle between UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud "
3,4,for craigslist city wa just the ticket hadley weinzierl used craigslist to furnish her jamaica plain apartment and when she bought a maltese puppy she sought advice from fellow craigslisters on a good vet a cheap dog-walker and a park where she could let the dog run without a leash,"For Craigslist, city was just the ticket Hadley Weinzierl used Craigslist to furnish her Jamaica Plain apartment, and when she bought a Maltese puppy, she sought advice from fellow Craigslisters on a good vet, a cheap dog-walker, and a park where she could let the dog run without a leash."
1,2,at last success on the road for lion the detroit lion went three full season without winning an away game setting an nfl record for road futility they ended that ignominious streak sunday in their first opportunity of the season beating the chicago bear 20-16 at soldier field,"At Last, Success on the Road for Lions The Detroit Lions went three full seasons without winning an away game, setting an NFL record for road futility. They ended that ignominious streak Sunday in their first opportunity of the season, beating the Chicago Bears 20-16 at Soldier Field..."
4,2,meditation practice helping arthritis patient by alex dominguez baltimore ap dalia isicoff know pain a lifelong sufferer of rheumatoid arthritis she ha had seven hip replacement surgery,"Meditation Practice Helping Arthritis Patients By ALEX DOMINGUEZ    BALTIMORE (AP) -- Dalia Isicoff knows pain. A lifelong sufferer of rheumatoid arthritis, she has had seven hip replacement surgeries..."
1,4,fda approves lens implant to sharpen sight washington there s a new option for people who suffer from extreme nearsightedness whose world loses it crisp edge just a few inch from their nose the first implantable lens for nearsightedness wa approved monday by the food and drug administration,"FDA Approves Lens Implant to Sharpen Sight WASHINGTON - There's a new option for people who suffer from extreme nearsightedness, whose world loses its crisp edge just a few inches from their noses. The first implantable lens for nearsightedness was approved Monday by the Food and Drug Administration..."
3,1,eu increase pressure for right in myanmar eu foreign minister agreed monday to tighten sanction against myanmar if it doe not improve it human right record by oct 8 when an eu meeting with asian country start in vietnam,"EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct. 8, when an EU meeting with Asian countries starts in Vietnam."
4,3,sun trim fourth-quarter earnings by 12 million sun microsystems inc trimmed it fourth quarter and full-year 2004 result this week to account for final accounting of asset retirement obligation and it settlement with microsoft corp,"Sun trims fourth-quarter earnings by \$12 million Sun Microsystems Inc. trimmed its fourth quarter and full-year 2004 results this week, to account for final accounting of asset retirement obligations and its settlement with Microsoft Corp."
1,3,german investor confidence slumped in september berlin german investor confidence dropped sharply in september a key economic indicator released tuesday showed amid concern about the impact of high oil price on consumer demand and the outlook for the global economy,"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy."
2,3,tyncastle sale get official go ahead of the vote received by proxy and from shareholder in the room at a stormy extraordinary general meeting last night 62.5 were in favour of the resolution,"Tyncastle sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution."
3,4,ibm lg electronics to end joint venture international business machine corp and lg electronics inc will end an eight-year alliance that helped expand the u computer maker 39 s presence in the booming south korean pc market,"IBM, LG Electronics to End Joint Venture International Business Machines Corp. and LG Electronics Inc. will end an eight-year alliance that helped expand the US computer maker #39;s presence in the booming South Korean PC market."
3,4,oracle profit rise on software demand san francisco reuters oracle corp on tuesday reported a higher quarterly profit a the world s second largest software company benefited from steady demand for it flagship database software,Oracle Profit Rises on Software Demand  SAN FRANCISCO (Reuters) - Oracle Corp. on Tuesday reported  a higher quarterly profit as the world's second largest  software company benefited from steady demand for its flagship  database software.
1,4,letter from europe the all-too-human hitler on your big screen the release of a major movie about hitler is by definition a remarkable event in germany especially if it portrays one of history 39 s great monster a a human being given,"LETTER FROM EUROPE The All-Too-Human Hitler, on Your Big Screen The release of a major movie about Hitler is, by definition, a remarkable event in Germany, especially if it portrays one of history #39;s great monsters as a human being, given "
3,4,"study 400k fewer tech job since 2001 the u information tech sector lost 403,300 job between march 2001 and this past april and the market for tech worker remains bleak according to a new report","Study: 400K Fewer Tech Jobs Since 2001 The US information tech sector lost 403,300 jobs between March 2001 and this past April, and the market for tech workers remains bleak, according to a new report."
4,3,slowing population lack fund rich country are giving only half the amount they promised to help to slow world population growth the un say,"Slowing population 'lacks funds' Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says."
1,3,stock sink on coke s gloomy forecast new york stock headed lower wednesday after beverage giant coca-cola co issued a gloomy forecast and a lower-than-expected reading on industrial production for august threw the nation s broader economic outlook into question,"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question..."
4,1,city in crisis leader warn world leader warn that rapid urbanisation will become one of the biggest challenge of the 21st century,'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.
3,4,hp win defense contract hp quote chart wa awarded a 290 million 10-year outsourcing contract with the defense logistics agency 39 s dla enterprise data center edc program official announced wednesday,"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday."
3,4,oracle fails to inspire tech rally oracle corp handed the software industry some positive earnings news after the bell on tuesday but investor pulled cash from the sector on concern that information technology spending ha become anemic,"Oracle Fails to Inspire Tech Rally Oracle Corp. handed the software industry some positive earnings news after the bell on Tuesday, but investors pulled cash from the sector on concerns that information technology spending has become anemic."
3,4,infineon to pay a fine in the fixing of chip price federal prosecutor announced on wednesday that they had cracked a global cartel that had illegally fixed price of memory chip in personal computer and server for,Infineon to Pay a Fine in the Fixing Of Chip Prices Federal prosecutors announced on Wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for 
4,3,shareholder approve aether changeover shareholder approved aether system inc s sale of one of it two remaining operating division wednesday a deal that will take the owings mill company out of the wireless business and nearly complete it transformation into a mortgage investment fund.\-the washington post,"Shareholders Approve Aether Changeover Shareholders approved Aether Systems Inc.'s sale of one of its two remaining operating divisions Wednesday, a deal that will take the Owings Mills company out of the wireless business and nearly complete its transformation into a mortgage investment fund.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
1,4,mexico migrant smuggler turning to sea ap ap migrant smuggler are skirting heightened security along the border by using small boat to shuttle people from the under-supervised baja coast into southern california marina and harbor already jammed with legal commercial ship and pleasure boat traffic,"Mexico Migrant Smugglers Turning to Sea (AP) AP - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic."
2,3,icing call out of money out of patience out of time and for the foreseeable future out of business,"Icing call Out of money, out of patience, out of time, and for the foreseeable future, out of business."
3,1,senate panel opposes overtime rule a senate committee voted yesterday to scuttle new rule that critic say would deny overtime pay to million of worker a democrat won the latest round in their election-year bout with president bush over the issue,"Senate panel opposes overtime rules  A Senate committee voted yesterday to scuttle new rules that critics say would deny overtime pay to millions of workers, as Democrats won the latest round in their election-year bout with President Bush over the issue."
3,4,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
1,4,un say more money needed for population program the united nation released it annual population report on wednesday and it said it need more money for population program a top united nation official say if more money isn 39 t found for population program,"UN Says More Money Needed for Population Programs The United Nations released its annual population report on Wednesday, and it said it needs more money for population programs. A top United Nations official says if more money isn #39;t found for population programs "
3,1,keep it in the family the irs is gunning for your inherited ira follow these step to avoid costly penalty,Keep It in the Family The IRS is gunning for your inherited IRA. Follow these steps to avoid costly penalties.
4,3,nortel lower expectation nortel said it expects revenue for the third quarter to fall short of expectation,Nortel lowers expectations Nortel said it expects revenue for the third quarter to fall short of expectations.
1,3,eu want u.s aid to boeing clarified ap ap the european union on thursday demanded washington explain more clearly how it subsidizes boeing co and warned it would counter any u.s challenge targeting eu rival airbus sa before the world trade organization,EU Wants U.S. Aid to Boeing Clarified (AP) AP - The European Union on Thursday demanded Washington explain more clearly how it subsidizes Boeing Co. and warned it would counter any U.S. challenge targeting EU rival Airbus SAS before the World Trade Organization.
4,3,texas instrument plan buyback reuters reuters texas instrument inc the\largest maker of chip for cellular phone on thursday said it\plans to buy back 36 1 billion in stock and boost it quarterly\dividend by more than 17 percent becoming the latest\technology company to return extra cash to investor,"Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc., the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors."
4,3,forecaster more hurricane may be on way ivan france and charley delivered three staggering blow to the gulf coast and florida a well a caribbean island nation all in just five week,"Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean island nations, all in just five weeks."
2,1,wood mickelson form dynamic u duo for three day it had been about dinner gala black-tie affair and enough social engagement to please paris hilton,"Woods, Mickelson form dynamic US duo For three days, it had been about dinners, galas, black-tie affairs, and enough social engagements to please Paris Hilton."
4,2,sandia motor speedway for sale on ebay ap ap and the race is off only 29 day and some odd hour left to place your bid on ebay to buy the sandia motor speedway,Sandia Motor Speedway for Sale on eBay (AP) AP - And the race is off! Only 29 days and some odd hours left to place your bid on eBay to buy the Sandia Motor Speedway.
3,2,boxer begs bush to back bum bill member of california s congressional team make one last effort to look good for the tech industry back home,Boxer Begs Bush to Back Bum Bill Members of California's congressional team make one last effort to look good for the tech industry back home.
3,2,pen can pick some bike u-locks that u-shaped bike lock that you thought wa so secure may be easy picking for thief who have nothing more sophisticated than a bic pen,Pen can pick some bike U-locks That U-shaped bike lock that you thought was so secure may be easy pickings for thieves who have nothing more sophisticated than a Bic pen.
1,2,show light up paralympics the xii paralympics begin in athens after a spectacular opening ceremony,"Show lights up Paralympics The XII Paralympics begins in Athens, after a spectacular opening ceremony."
3,4,mci creditor are target of sec subpoena 11 member of mci inc s former creditor committee asked for document related to confidential communication between the company and it bondholder according to federal bankruptcy court filing,"MCI Creditors Are Target Of  SEC Subpoenas 11 members of MCI Inc.'s former creditors committee asked for documents related to confidential communications between the company and its bondholders, according to federal bankruptcy court filings."
3,2,florida alabama pick up the piece after ivan people in florida and alabama have started to clean up after hurricane ivan the third such pummelling for florida alone in just five week,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks."
1,2,ryder cup europe close on victory another good day at oakland hill see europe move 11-5 clear of the usa going into sunday s ryder cup single,Ryder Cup: Europe close on victory Another good day at Oakland Hills sees Europe move 11-5 clear of the USA going into Sunday's Ryder Cup singles.
3,2,mall setting curfew for unchaperoned teen columbus ohio it s 10 on a friday night and all 15-year-old sylvia fallon want is to hang out with her friend at the mall,"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants is to hang out with her friends at the mall."
1,4,in china s changing society psychotherapy gain acceptance beijing step back confucius move over mao dr freud is making the round once vilified by the communist a a remnant of bourgeois imperialism the practice of psychology and especially the western ritual of going to a therapist is gaining popularity in this country of budding capitalist,"In China's changing society, psychotherapy gains acceptance BEIJING -- Step back, Confucius. Move over, Mao. Dr. Freud is making the rounds. Once vilified by the communists as a remnant of bourgeois imperialism, the practice of psychology -- and especially the Western ritual of going to a therapist -- is gaining popularity in this country of budding capitalists."
1,3,eu transport chief hail alitalia accord afp afp eu transport and energy commissioner loyola de palacio hailed the accord reached between alitalia management and staff on a major restructuring plan aimed at keeping the struggling airline in the air,EU transport chief hails Alitalia accord (AFP) AFP - EU transport and energy commissioner Loyola de Palacio hailed the accord reached between Alitalia management and staff on a major restructuring plan aimed at keeping the struggling airline in the air.
3,4,voip becomes new option jackson is one of the first to take advantage of time warner cable 39 s new venture into voice over internet provider voip telephone service here and she say it work great,VoIP becomes new option Jackson is one of the first to take advantage of Time Warner Cable #39;s new venture into Voice over Internet Provider (VoIP) telephone service here and she says it works great.
1,4,bush video awarded turner prize artist jeremy deller win this year s turner prize for a film about u president george bush s home town,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town.
3,4,oracle v peoplesoft the joke is on opinion i thought it wa a joke when oracle first announced that it wa going to try to buy peoplesoft or at best a spoiling tactic over peoplesoft 39 s acquisition of jd edward,"Oracle v. Peoplesoft: the joke is on... Opinion I thought it was a joke when Oracle first announced that it was going to try to buy PeopleSoft; or, at best, a spoiling tactic over PeopleSoft #39;s acquisition of JD Edwards."
4,1,the battle for dr congo s wildlife a donor pledge 40m to save dr congo s wildlife life in virunga park remains a battle ground,"The battle for DR Congo's wildlife As donors pledge \$40m to save DR Congo's wildlife, life in Virunga Park remains a battle ground."
3,4,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
4,3,hyperion target broader base new essbase 7x is intended to draw customer beyond hyperion s usual corporate-finance crowd,Hyperion targets broader base New Essbase 7X is intended to draw customers beyond Hyperion's usual corporate-finance crowd.
3,4,aol push into internet shopping looking for new way to boost it revenue america online is launching an online shopping service that won 39 t require an aol account to access,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access."
4,1,bush scrap most u.s sanction on libya reuters reuters president bush on monday formally\ended the u.s trade embargo on libya to reward it for giving\up weapon of mass destruction but left in place u.s.\terrorism-related sanction,Bush Scraps Most U.S. Sanctions on Libya (Reuters) Reuters - President Bush on Monday formally\ended the U.S. trade embargo on Libya to reward it for giving\up weapons of mass destruction but left in place U.S.\terrorism-related sanctions.
4,1,study wreck jump 3 day after terrorism fatal traffic accident increase sharply in israel on the third day after a terrorist attack and researcher are searching for an explanation why,"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why."
3,4,cloud darken peoplesoft conference san francisco peoplesoft inc is trying to create a party-like atmosphere at it annual customer conference but this week s gathering may feel more like a wake with rival oracle corp s 7.7 billion takeover bid looming larger than ever,"Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc. is trying to create a party-like atmosphere at its annual customer conference, but this week's gathering may feel more like a wake with rival Oracle Corp.'s \$7.7 billion takeover bid looming larger than ever."
3,4,ask jeeves retools search engine in bid to catch google yahoo san francisco hoping to emerge from the shadow of it more popular rival ask jeeves inc is adding new tool for visitor to save and organize link to web page they find through the company s online search engine,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine."
1,2,india seek new tv bid the indian board re-opens the bidding for tv right after australian threaten to cancel their tour,India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.
4,3,"gate ballmer pay hold at about 900,000 paycheck stay the same for the top two but compensation change for other microsoft worker a stock grant replace option","Gates, Ballmer pay holds at about \$900,000 Paychecks stay the same for the top two, but compensation changes for other Microsoft workers as stock grants replace options."
3,4,jabil circuit post higher profit san francisco reuters contract electronics manufacturer jabil circuit inc jbl.n on tuesday posted a higher quarterly profit on stronger demand for computer cellphone and other electronic product,"Jabil Circuit Posts Higher Profit  SAN FRANCISCO (Reuters) - Contract electronics manufacturer  Jabil Circuit Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JBL.N target=/stocks/quickinfo/fullquote""&gt;JBL.N&lt;/A&gt; on Tuesday posted a higher quarterly  profit on stronger demand for computers, cellphones and other  electronic products."
1,3,stock close higher on brokerage earnings new york stock dashed higher tuesday a investor welcomed strong earnings from financial service company upbeat economic data and some reassuring news from the federal reserve the fed s decision to raise short-term interest rate by another quarter-percentage point to 1.75 percent did not come a a surprise to the market,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve.    The Fed's decision to raise short-term interest rates by another quarter-percentage point to 1.75 percent did not come as a surprise to the market..."
3,4,"peoplesoft ceo conway maintains defiant tone september 21 2004 idg news service with 15,000 attendee at peoplesoft inc 39 s connect 2004 user show waiting to hear how the company would handle oracle corp","PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc. #39;s Connect 2004 user show waiting to hear how the company would handle Oracle Corp."
1,4,senate panel give nasa extra money ap ap nasa would get 36 16.4 billion next year under a bill a senate committee approved tuesday reversing a decision by house lawmaker to cut the space agency s budget below this year s level,"Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels."
3,4,spread of gm grass raise fear of crossbreeding pollen from a genetically modified grass wa found 21 kilometre from where it wa planted scientist reported in a study published tuesday raising fear of transgenic crossbreeding,"Spread of GM grass raises fears of crossbreeding Pollen from a genetically modified grass was found 21 kilometres from where it was planted, scientists reported in a study published Tuesday, raising fears of transgenic crossbreeding."
1,4,walking link to low dementia risk walking may protect the elderly from developing dementia research suggests,"Walking link to low dementia risk Walking may protect the elderly from developing dementia, research suggests."
1,3,asia to outperform this year lower growth seen in 2005 adb afp afp developing asia is set to outperform this year with higher-than-expected growth of 7.0 percent despite high oil price but it will slow in 2005 in tandem with the developed world the asian development bank adb said,"Asia to outperform this year, lower growth seen in 2005: ADB (AFP) AFP - Developing Asia is set to outperform this year with higher-than-expected growth of 7.0 percent despite high oil prices but it will slow in 2005 in tandem with the developed world, the Asian Development Bank (ADB) said."
4,3,number of kid on antidepressant drop dramatically new york ap the number of child taking antidepressant ha dropped dramatically since the food and drug administration cautioned that the drug can provoke suicidal behavior according to a study pharmacy benefit manager medco health solution found that the number of child taking antidepressant fell 18 percent in the first quarter and an additional 5 percent in the second quarter,"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter..."
3,4,peoplesoft get closer to ibm a the threat of a hostile takeover by oracle rumble on peoplesoft ha announced a 1bn partnership with ibm speaking at peoplesoft 39 s user conference in san francisco yesterday the company 39 s chief executive,"PeopleSoft gets closer to IBM As the threat of a hostile takeover by Oracle rumbles on, PeopleSoft has announced a \$1bn partnership with IBM. Speaking at PeopleSoft #39;s user conference in San Francisco yesterday, the company #39;s chief executive "
3,4,vz wireless slam national 411 directory washington verizon wireless the nation 39 s largest wireless carrier clashed with other cellular carrier on tuesday telling a u senate committee that a proposal for a national wireless telephone directory is a quot terrible idea quot and that the proposal,"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal "
3,1,saudi arabia qatar kuwait still risky investment study afp afp investing remains risky in saudi arabia qatar and kuwait notably because the presence of u force in the region make these country vulnerable to terrorist attack a security consulting firm said,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said."
3,4,peoplesofts big bash see you next year in la vega proclaimed a marquee at the peoplesoft user conference in san francisco in late september it wa one of many not-so-subtle attempt by the company to reassure it customer,"PeopleSofts big bash See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers "
1,3,deal in congress to keep tax cut widening deficit republican and democratic leader agreed to extend 150 billion worth of tax cut sought by president bush without trying to pay for them,"Deal in Congress to Keep Tax Cuts, Widening Deficit Republican and Democratic leaders agreed to extend \$150 billion worth of tax cuts sought by President Bush without trying to pay for them."
