Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,Sci/Tech,"study 400k fewer tech job since 2001 the u information tech sector lost 403,300 job between march 2001 and this past april and the market for tech worker remains bleak according to a new report","Study: 400K Fewer Tech Jobs Since 2001 The US information tech sector lost 403,300 jobs between March 2001 and this past April, and the market for tech workers remains bleak, according to a new report."
Sci/Tech,World,slowing population lack fund rich country are giving only half the amount they promised to help to slow world population growth the un say,"Slowing population 'lacks funds' Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says."
World,Business,stock sink on coke s gloomy forecast new york stock headed lower wednesday after beverage giant coca-cola co issued a gloomy forecast and a lower-than-expected reading on industrial production for august threw the nation s broader economic outlook into question,"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question..."
Sci/Tech,World,city in crisis leader warn world leader warn that rapid urbanisation will become one of the biggest challenge of the 21st century,'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.
Business,Sci/Tech,hp win defense contract hp quote chart wa awarded a 290 million 10-year outsourcing contract with the defense logistics agency 39 s dla enterprise data center edc program official announced wednesday,"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday."
World,Business,world population to rise to 8.9 billion although world family are getting smaller in many region the 50 poorest country are expected to triple in size to 1.7 billion people by 2050 posing many challenge for world country,"World Population to Rise to 8.9 Billion Although world families are getting smaller in many regions, the 50 poorest countries are expected to triple in size to 1.7 billion people by 2050, posing many challenges for world countries."
Business,Sci/Tech,adv try currency trading risk-free 30 day 24-hour commission-free trading 100-to-1 leverage of your capital and dealbook fx 2 our free advanced trading software sign up for our free 30-day trial and receive one-on-one training,"ADV: Try Currency Trading Risk-Free 30 Days 24-hour commission-free trading, 100-to-1 leverage of your capital, and Dealbook Fx 2 - our free advanced trading software. Sign up for our free 30-day trial and receive one-on-one training."
Business,Sci/Tech,infineon to pay a fine in the fixing of chip price federal prosecutor announced on wednesday that they had cracked a global cartel that had illegally fixed price of memory chip in personal computer and server for,Infineon to Pay a Fine in the Fixing Of Chip Prices Federal prosecutors announced on Wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for 
World,Sci/Tech,mexico migrant smuggler turning to sea ap ap migrant smuggler are skirting heightened security along the border by using small boat to shuttle people from the under-supervised baja coast into southern california marina and harbor already jammed with legal commercial ship and pleasure boat traffic,"Mexico Migrant Smugglers Turning to Sea (AP) AP - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic."
Sports,Business,icing call out of money out of patience out of time and for the foreseeable future out of business,"Icing call Out of money, out of patience, out of time, and for the foreseeable future, out of business."
Business,World,senate panel opposes overtime rule a senate committee voted yesterday to scuttle new rule that critic say would deny overtime pay to million of worker a democrat won the latest round in their election-year bout with president bush over the issue,"Senate panel opposes overtime rules  A Senate committee voted yesterday to scuttle new rules that critics say would deny overtime pay to millions of workers, as Democrats won the latest round in their election-year bout with President Bush over the issue."
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
Sci/Tech,Business,netopia to restate result reuters reuters netopia inc a maker of\networking gear on thursday said it auditor kpmg llp\resigned and said it will restate two year of result and\revise the result in it most recent fiscal quarter,"Netopia to Restate Results (Reuters) Reuters - Netopia Inc.  a maker of\networking gear, on Thursday said its auditor KPMG LLP\resigned, and said it will restate two years of results and\revise the results in its most recent fiscal quarter."
Sci/Tech,World,hurricane ivan slam u.s gulf coast hurricane ivan roared into the gulf coast near mobile alabama early this morning with peak wind exceeding 125 mile an hour 200 kilometer an hour,"Hurricane Ivan Slams U.S. Gulf Coast Hurricane Ivan roared into the Gulf Coast near Mobile, Alabama, early this morning with peak winds exceeding 125 miles an hour (200 kilometers an hour)."
Sci/Tech,Business,nortel lower expectation nortel said it expects revenue for the third quarter to fall short of expectation,Nortel lowers expectations Nortel said it expects revenue for the third quarter to fall short of expectations.
World,Sports,test show james died of heart attack los angeles toxicology and other test determined that funk singer rick james died last month from a heart attack due to an enlarged heart with numerous drug including methamphetamine and cocaine contributing factor the county coroner announced thursday the death wa declared an accident said coroner s spokesman david campbell who emphasized that none of the drug were found to be at life-threatening level,"Tests Show James Died of Heart Attack LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday.    The death was declared an accident, said coroner's spokesman David Campbell, who emphasized that none of the drugs were found to be at life-threatening levels..."
Sci/Tech,World,forecaster more hurricane may be on way ivan france and charley delivered three staggering blow to the gulf coast and florida a well a caribbean island nation all in just five week,"Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean island nations, all in just five weeks."
Sci/Tech,Sports,sandia motor speedway for sale on ebay ap ap and the race is off only 29 day and some odd hour left to place your bid on ebay to buy the sandia motor speedway,Sandia Motor Speedway for Sale on eBay (AP) AP - And the race is off! Only 29 days and some odd hours left to place your bid on eBay to buy the Sandia Motor Speedway.
Business,Sci/Tech,boxer begs bush to back bum bill member of california s congressional team make one last effort to look good for the tech industry back home,Boxer Begs Bush to Back Bum Bill Members of California's congressional team make one last effort to look good for the tech industry back home.
Business,Sci/Tech,pen can pick some bike u-locks that u-shaped bike lock that you thought wa so secure may be easy picking for thief who have nothing more sophisticated than a bic pen,Pen can pick some bike U-locks That U-shaped bike lock that you thought was so secure may be easy pickings for thieves who have nothing more sophisticated than a Bic pen.
World,Sports,show light up paralympics the xii paralympics begin in athens after a spectacular opening ceremony,"Show lights up Paralympics The XII Paralympics begins in Athens, after a spectacular opening ceremony."
Business,Sci/Tech,mci creditor are target of sec subpoena 11 member of mci inc s former creditor committee asked for document related to confidential communication between the company and it bondholder according to federal bankruptcy court filing,"MCI Creditors Are Target Of  SEC Subpoenas 11 members of MCI Inc.'s former creditors committee asked for documents related to confidential communications between the company and its bondholders, according to federal bankruptcy court filings."
Business,World,florida alabama pick up the piece after ivan people in florida and alabama have started to clean up after hurricane ivan the third such pummelling for florida alone in just five week,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks."
World,Sports,ryder cup europe close on victory another good day at oakland hill see europe move 11-5 clear of the usa going into sunday s ryder cup single,Ryder Cup: Europe close on victory Another good day at Oakland Hills sees Europe move 11-5 clear of the USA going into Sunday's Ryder Cup singles.
Business,Sci/Tech,san francisco mission district cyclist blew whistle on flawed lock the triumph last week of the bic pen over expensive state-of-the-art steel lock ha panicked the bicycling community and churned internet rumor mill about how much the lock manufacturer knew and when the company knew it,"SAN FRANCISCO Mission District cyclist blew whistle on flawed lock The triumph last week of the Bic pen over expensive, state-of-the-art steel locks has panicked the bicycling community, and churned Internet rumor mills about how much the lock manufacturer knew and when the company knew it."
Business,World,mall setting curfew for unchaperoned teen columbus ohio it s 10 on a friday night and all 15-year-old sylvia fallon want is to hang out with her friend at the mall,"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants is to hang out with her friends at the mall."
World,Sci/Tech,in china s changing society psychotherapy gain acceptance beijing step back confucius move over mao dr freud is making the round once vilified by the communist a a remnant of bourgeois imperialism the practice of psychology and especially the western ritual of going to a therapist is gaining popularity in this country of budding capitalist,"In China's changing society, psychotherapy gains acceptance BEIJING -- Step back, Confucius. Move over, Mao. Dr. Freud is making the rounds. Once vilified by the communists as a remnant of bourgeois imperialism, the practice of psychology -- and especially the Western ritual of going to a therapist -- is gaining popularity in this country of budding capitalists."
Business,Sci/Tech,voip becomes new option jackson is one of the first to take advantage of time warner cable 39 s new venture into voice over internet provider voip telephone service here and she say it work great,VoIP becomes new option Jackson is one of the first to take advantage of Time Warner Cable #39;s new venture into Voice over Internet Provider (VoIP) telephone service here and she says it works great.
World,Sci/Tech,bush video awarded turner prize artist jeremy deller win this year s turner prize for a film about u president george bush s home town,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town.
Sci/Tech,World,the battle for dr congo s wildlife a donor pledge 40m to save dr congo s wildlife life in virunga park remains a battle ground,"The battle for DR Congo's wildlife As donors pledge \$40m to save DR Congo's wildlife, life in Virunga Park remains a battle ground."
Sci/Tech,Business,cure a 4-letter word for cancer doctor at a time when more people are cured of cancer than ever before fewer doctor seem willing to say so they call the cancer undetectable or in remission they tell patient they can quit seeing cancer specialist they quote statistic and say chance are slim that the disease will come back,"'Cure' a 4-Letter Word for Cancer Doctors At a time when more people are cured of cancer than ever before, fewer doctors seem willing to say so. They call the cancer undetectable, or in remission. They tell patients they can quit seeing cancer specialists. They quote statistics and say chances are slim that the disease will come back."
World,Business,malaysia expects to resume poultry export to singapore soon by channel newsasia 39 s malaysia correspondent melissa goh kuala lumpur malaysia expects to resume export of poultry and egg from two state to singapore by the end of this month but only after meeting condition set by the island,Malaysia expects to resume poultry exports to Singapore soon By Channel NewsAsia #39;s Malaysia Correspondent Melissa Goh. KUALA LUMPUR : Malaysia expects to resume export of poultry and eggs from two states to Singapore by the end of this month but only after meeting conditions set by the island.
Business,Sci/Tech,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
Business,Sci/Tech,aol push into internet shopping looking for new way to boost it revenue america online is launching an online shopping service that won 39 t require an aol account to access,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access."
Sci/Tech,World,bush scrap most u.s sanction on libya reuters reuters president bush on monday formally\ended the u.s trade embargo on libya to reward it for giving\up weapon of mass destruction but left in place u.s.\terrorism-related sanction,Bush Scraps Most U.S. Sanctions on Libya (Reuters) Reuters - President Bush on Monday formally\ended the U.S. trade embargo on Libya to reward it for giving\up weapons of mass destruction but left in place U.S.\terrorism-related sanctions.
Sci/Tech,World,study wreck jump 3 day after terrorism fatal traffic accident increase sharply in israel on the third day after a terrorist attack and researcher are searching for an explanation why,"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why."
Sci/Tech,Business,a 39 plan b 39 for peoplesoft customer com september 20 2004 6:13 pm pt this fourth priority 39 s main focus ha been improving or obtaining crm and erp software for the past year and a half,"A  #39;Plan B #39; for PeopleSoft customers com September 20, 2004, 6:13 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half."
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying to create a party-like atmosphere at it annual customer conference but this week s gathering may feel more like a wake with rival oracle corp s 7.7 billion takeover bid looming larger than ever,"Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc. is trying to create a party-like atmosphere at its annual customer conference, but this week's gathering may feel more like a wake with rival Oracle Corp.'s \$7.7 billion takeover bid looming larger than ever."
Business,Sci/Tech,ask jeeves retools search engine in bid to catch google yahoo san francisco hoping to emerge from the shadow of it more popular rival ask jeeves inc is adding new tool for visitor to save and organize link to web page they find through the company s online search engine,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine."
Business,World,jury call wtc attack two event silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attack a two occurrence,Jury calls WTC attack two events Silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attacks as two occurrences.
World,Business,stock close higher on brokerage earnings new york stock dashed higher tuesday a investor welcomed strong earnings from financial service company upbeat economic data and some reassuring news from the federal reserve the fed s decision to raise short-term interest rate by another quarter-percentage point to 1.75 percent did not come a a surprise to the market,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve.    The Fed's decision to raise short-term interest rates by another quarter-percentage point to 1.75 percent did not come as a surprise to the market..."
Business,Sci/Tech,"peoplesoft ceo conway maintains defiant tone september 21 2004 idg news service with 15,000 attendee at peoplesoft inc 39 s connect 2004 user show waiting to hear how the company would handle oracle corp","PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc. #39;s Connect 2004 user show waiting to hear how the company would handle Oracle Corp."
World,Business,no negotiation and no retreat vow bush when it came the statement broadcast by the al-jazeera arabic news channel from qatar wa a chilling a it wa ghoulish a second american captive jack hensley 48 had,"No negotiation and no retreat, vows Bush When it came, the statement broadcast by the al-Jazeera Arabic news channel from Qatar was as chilling as it was ghoulish: A second American captive, Jack Hensley, 48, had "
World,Sci/Tech,senate panel give nasa extra money ap ap nasa would get 36 16.4 billion next year under a bill a senate committee approved tuesday reversing a decision by house lawmaker to cut the space agency s budget below this year s level,"Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels."
Business,Sci/Tech,guilty plea seen in computer associate case steven woghin the former general counsel of computer associate will plead guilty to criminal charge,"Guilty Plea Seen in Computer Associates Case Steven Woghin, the former general counsel of Computer Associates, will plead guilty to criminal charges."
Business,Sci/Tech,spread of gm grass raise fear of crossbreeding pollen from a genetically modified grass wa found 21 kilometre from where it wa planted scientist reported in a study published tuesday raising fear of transgenic crossbreeding,"Spread of GM grass raises fears of crossbreeding Pollen from a genetically modified grass was found 21 kilometres from where it was planted, scientists reported in a study published Tuesday, raising fears of transgenic crossbreeding."
Business,Sci/Tech,vodafone target japan with 3g offensive vodafone ha unveiled plan for 10 new third-generation handset for christmas to help shore up it struggling japanese unit vodafone vod,Vodafone targets Japan with 3G offensive Vodafone has unveiled plans for 10 new third-generation handsets for Christmas to help shore up its struggling Japanese unit. Vodafone VOD.
Business,Sci/Tech,vz wireless slam national 411 directory washington verizon wireless the nation 39 s largest wireless carrier clashed with other cellular carrier on tuesday telling a u senate committee that a proposal for a national wireless telephone directory is a quot terrible idea quot and that the proposal,"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal "
Business,World,saudi arabia qatar kuwait still risky investment study afp afp investing remains risky in saudi arabia qatar and kuwait notably because the presence of u force in the region make these country vulnerable to terrorist attack a security consulting firm said,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said."
Sci/Tech,Business,toyota some security firm promise too much if it sound like you are being offered a panacea then it s time to change the conversation say an exec for the firm,"Toyota: Some security firms promise too much If ""it sounds like you are being offered a panacea, then it's time to change the conversation,"" says an exec for the firm."
World,Sci/Tech,something positive in zanu pf believe it or not i still have personal friend who are ardent zanu pf supporter with whom i socialize now and then with one of them however our political difference were beginning to affect our personal relationship,"Something Positive in Zanu Pf BELIEVE it or not, I still have personal friends who are ardent Zanu PF supporters with whom I socialize now and then. With one of them however, our political differences were beginning to affect our personal relationship."
Sports,World,"cbs fined 36 550,000 for jackson stunt ap ap cbs got the bill wednesday for janet jackson s eye-catching flash dance during the super bowl halftime show a record 36 550,000","CBS Fined  #36;550,000 for Jackson Stunt (AP) AP - CBS got the bill Wednesday for Janet Jackson's eye-catching flash dance during the Super Bowl halftime show: a record  #36;550,000."
Business,Sci/Tech,peoplesofts big bash see you next year in la vega proclaimed a marquee at the peoplesoft user conference in san francisco in late september it wa one of many not-so-subtle attempt by the company to reassure it customer,"PeopleSofts big bash See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers "
Business,Sci/Tech,rumour surround google browser the search giant google is rumoured to be working on it own web browser,Rumours surround Google browser The search giant Google is rumoured to be working on its own web browser.
Sports,World,mass court denies new trial for convict boston the state appeal court on thursday declined to allow a new trial for a father convicted of beating a man to death at their son 39 hockey practice,Mass. court denies new trial for convict BOSTON -- The state appeals court on Thursday declined to allow a new trial for a father convicted of beating a man to death at their sons #39; hockey practice.
Sci/Tech,World,island press govt to reverse phone call decision diplomat from a number of island in the south pacific are reported to be pressing the government to reverse a decision to block all phone call made to the island,Islands press Govt to reverse phone call decision Diplomats from a number of islands in the South Pacific are reported to be pressing the Government to reverse a decision to block all phone calls made to the islands.
World,Sci/Tech,dog said to smell cancer sign london it ha long been suspected that man s best friend ha a special ability to sense when something is wrong with u now the first experiment to verify that scientifically ha demonstrated that dog are able to smell cancer,"Dogs said to smell cancer signs  LONDON -- It has long been suspected that man's best friend has a special ability to sense when something is wrong with us. Now, the first experiment to verify that scientifically has demonstrated that dogs are able to smell cancer."
Business,World,heathrow refuellers to push ahead with strike plan aircraft refuellers at heathrow airport have vowed to push ahead with strike plan this weekend potentially disrupting flight after last-ditch pay talk collapsed their union say,"Heathrow refuellers to push ahead with strike plans Aircraft refuellers at Heathrow Airport have vowed to push ahead with strike plans this weekend, potentially disrupting flights, after last-ditch pay talks collapsed, their union says."
Sci/Tech,Business,airbus drop out of microsoft appeal aircraft builder withdraws it request to intervene in microsoft s antitrust appeal boeing also forgoes intervention,Airbus drops out of Microsoft appeal Aircraft builder withdraws its request to intervene in Microsoft's antitrust appeal; Boeing also forgoes intervention.
Sci/Tech,World,mom hug miracle baby after ovarian transplant reuters reuters ouarda touirat her day-old baby\daughter nestling in her arm said friday she had never lost\hope that she could conceive after cancer treatment left her\infertile,"Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters) Reuters - Ouarda Touirat, her day-old baby\daughter nestling in her arms, said Friday she had never lost\hope that she could conceive after cancer treatment left her\infertile."
Sports,World,calvin murphy removed a rocket broadcaster murphy will go to trial nov 4 on charge he molested his daughter a state district judge said tuesday murphy is charged with three count of indecency with a child and three count of aggravated sexual assault punishable by up to life in prison,"Calvin Murphy removed as Rockets broadcaster Murphy will go to trial Nov. 4 on charges he molested his daughters, a state district judge said Tuesday. Murphy is charged with three counts of indecency with a child and three counts of aggravated sexual assault, punishable by up to life in prison."
World,Business,calif ok world s toughest smog rule los angeles california air regulator friday unanimously approved the world s most stringent rule to reduce auto emission that contribute to global warming a move that could affect car and truck buyer from coast to coast under the regulation the auto industry must cut exhaust from car and light truck by 25 percent and from larger truck and sport utility vehicle by 18 percent,"Calif. OKs World's Toughest Smog Rules LOS ANGELES - California air regulators Friday unanimously approved the world's most stringent rules to reduce auto emissions that contribute to global warming - a move that could affect car and truck buyers from coast to coast.    Under the regulations, the auto industry must cut exhaust from cars and light trucks by 25 percent and from larger trucks and sport utility vehicles by 18 percent..."
Business,Sci/Tech,ca partner move on a kumar face charge concern over the fate of former computer associate international chairman and ceo sanjay kumar accompanied the collective sigh of relief felt by ca partner last week when federal prosecutor settled a two-year-old accounting fraud investigation with the,"CA, Partners Move On As Kumar Faces Charges Concern over the fate of former Computer Associates International chairman and CEO Sanjay Kumar accompanied the collective sigh of relief felt by CA partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the "
World,Sci/Tech,scientist ramanna mourned bombay raja ramanna the scientist who pioneered india 39 s drive to become a nuclear power died yesterday in bombay at age 79,"Scientist Ramanna mourned BOMBAY: Raja Ramanna, the scientist who pioneered India #39;s drive to become a nuclear power, died yesterday in Bombay at age 79."
Business,World,putin say russia could be a yukos bidder president vladimir v putin said on friday that state-run company might bid for asset of yukos in any sale to collect back tax,Putin Says Russia Could Be a Yukos Bidder President Vladimir V. Putin said on Friday that state-run companies might bid for assets of Yukos in any sale to collect back taxes.
World,Sports,dodger nip giant 3-2 in crucial series san francisco shawn green can sit out saturday knowing he wa a huge help to the dodger during their crucial series against san francisco green hit a two-run homer in los angeles 3-2 victory over the giant on friday night a day before the first baseman will miss a game to observe the jewish holiday yom kippur,"Dodgers Nip Giants 3-2 in Crucial Series SAN FRANCISCO - Shawn Green can sit out Saturday knowing he was a huge help to the Dodgers during their crucial series against San Francisco. Green hit a two-run homer in Los Angeles' 3-2 victory over the Giants on Friday night, a day before the first baseman will miss a game to observe the Jewish holiday Yom Kippur..."
World,Sci/Tech,men woman more different than thought chicago beyond the tired cliche and sperm-and-egg basic taught in grade school science class researcher are discovering that men and woman are even more different than anyone realized it turn out that major illness like heart disease and lung cancer are influenced by gender and that perhaps treatment for woman ought to be slightly different from the approach used for men,"Men, Women More Different Than Thought CHICAGO - Beyond the tired cliches and sperm-and-egg basics taught in grade school science class, researchers are discovering that men and women are even more different than anyone realized.    It turns out that major illnesses like heart disease and lung cancer are influenced by gender and that perhaps treatments for women ought to be slightly different from the approach used for men..."
Sports,Business,robby gordon planning to proceed with caution robby gordon plan to join the oil spill the tire chunk the sharp piece of debris and the other typical racetrack hazard on sunday,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday."
Sports,World,cricket swing to calypso once again from the time you touch down in the british isle you get an overwhelming sense of grey the sky are almost always leaden the clothes people wear are generally either black or neutral shade guaranteed,"Cricket swings to Calypso once again From the time you touch down in the British Isles, you get an overwhelming sense of grey. The skies are almost always leaden, the clothes people wear are generally either black or neutral shades guaranteed "
Sci/Tech,World,soldier war blog detail life in iraq iraq war blog are a varied a the soldier who write them some site feature practical news war picture and advice some are overtly political with more slanting to the right than to the left some question the war some cheer it,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it."
Sci/Tech,Business,half.com to continue at full speed this fourth priority 39 s main focus ha been improving or obtaining crm and erp software for the past year and a half online auction giant ebay won 39 t be closing down it half,Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won #39;t be closing down its Half.
Business,Sci/Tech,bill gate is the richest for 11 year successively bill gate the founder of microsoft still remains the richest person in the usa according to forbes magazine gate ha been keeping the first place for already 11 year in a raw among the richest american,"Bill Gates is the richest for 11 years successively Bill Gates, the founder of Microsoft, still remains the richest person in the USA, according to Forbes Magazine. Gates has been keeping the first place for already 11 year in a raw among the richest Americans."
Business,World,a wandering congress trip over the u constitution that is the one-word message of advice that citizen wanted to send to member of congress at the end of last week both the house of representative and the senate looked a if they are having trouble seizing,A wandering Congress trips over the US Constitution That is the one-word message of advice that citizens wanted to send to members of Congress at the end of last week. Both the House of Representatives and the Senate looked as if they are having trouble seizing 
Business,Sci/Tech,adobe update raw plug-in with digital negative format adobe ha updated photoshop 39 s support for digital camera 39 raw image format the new plug-in add to the number of camera model supported and includes a utility for converting image into the dng digital negative format,"Adobe updates RAW plug-in with digital negative format Adobe has updated Photoshop #39;s support for digital cameras #39; RAW image formats. The new plug-in adds to the number of camera models supported and includes a utility for converting images into the DNG, digital negative format."
Sci/Tech,Business,plan b proposes it own alternative donnie down president and chief executive of plan b technology inc said the company itself is a plan b,"Plan B Proposes Its Own Alternatives Donnie Downs, president and chief executive of Plan B Technologies Inc., said the company itself is a ""plan B."""
Sports,Business,sc to hear zee petition tommorrow five judge of the top court will hear a petition filed by zee telefilm on tuesday a three-judge panel of the supreme court said a five-judge bench would hear the dispute that threatens the right of india 39 s,SC to hear Zee petition tommorrow Five judges of the top court will hear a petition filed by Zee Telefilms on Tuesday. A three-judge panel of the Supreme Court said a five-judge bench would hear the dispute that threatens the rights of India #39;s 
World,Sports,sport court hears hamm gold medal appeal lausanne switzerland paul hamm appeared before the sport world s highest court monday to argue why he should he keep his olympic gymnastics gold medal the court of arbitration for sport convened to hear the appeal from a south korean gymnast who belief he wa unfairly deprived of the gold in the men s all-around event in athens last month because of a scoring error,"Sports Court Hears Hamm Gold Medal Appeal LAUSANNE, Switzerland - Paul Hamm appeared before the sports world's highest court Monday to argue why he should he keep his Olympic gymnastics gold medal.    The Court of Arbitration for Sport convened to hear the appeal from a South Korean gymnast who believes he was unfairly deprived of the gold in the men's all-around event in Athens last month because of a scoring error..."
World,Sports,rivalry blamed in philippine communist leader 39 s death a leader of a philippine communist breakaway group ha been killed in what may be rivalry among former comrade the shooting is the latest in a series of assassination of communist party defector,"Rivalry Blamed in Philippine Communist Leader #39;s Death A leader of a Philippine communist breakaway group has been killed, in what may be rivalry among former comrades. The shooting is the latest in a series of assassinations of Communist Party defectors."
Business,Sci/Tech,"dell aol team up in school initiative round rock texas dell inc and america online inc announced a partnership monday to provide 5,000 low-income student with free refurbished personal computer and a year 39 s worth of internet access","Dell, AOL team up in schools initiative ROUND ROCK, Texas -- Dell Inc. and America Online Inc. announced a partnership Monday to provide 5,000 low-income students with free refurbished personal computers and a year #39;s worth of Internet access."
World,Business,embattled mortgage giant agrees to meet new standard fannie mae agreed to keep more cash on hand while it corrects accounting problem a u.s regulator said,"Embattled Mortgage Giant Agrees to Meet New Standards Fannie Mae agreed to keep more cash on hand while it corrects accounting problems, a U.S. regulator said."
World,Business,5 dead in dubai airport accident dubai a steel mesh wall collapsed on worker building a multi-billion-dollar extension to dubai 39 s international airport yesterday leaving five dead and 12 injured authority said,"5 dead in Dubai airport accident DUBAI - A steel mesh wall collapsed on workers building a multi-billion-dollar extension to Dubai #39;s international airport yesterday, leaving five dead and 12 injured, authorities said."
World,Sports,cowboy defeat redskin 21-18 landover md bill parcells celebrated the touchdown with a big smile and his fist thrust high in the air,"Cowboys Defeat Redskins 21-18 LANDOVER, Md. - Bill Parcells celebrated the touchdown with a big smile and his fist thrust high in the air..."
Sci/Tech,Business,gas price up 5 cent after hurricane ivan camarillo calif gas price jumped more than 5 cent a gallon in the past two week largely because of supply problem related to hurricane ivan an industry analyst said,"Gas prices up 5 cents after Hurricane Ivan CAMARILLO, Calif. - Gas prices jumped more than 5 cents a gallon in the past two weeks, largely because of supply problems related to Hurricane Ivan, an industry analyst said."
World,Business,nigerian oil flow despite rebel threat-companies oil should continue to flow from nigeria the world 39 s seventh largest exporter despite a rebel threat to attack foreign oil worker in an quot all-out war quot due to start on friday multinational energy company said,"Nigerian oil flows despite rebel threat-companies Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out war quot; due to start on Friday, multinational energy companies said."
Sci/Tech,World,meet uk 39 s 39 dr dolittle 39 of animal behaviour london lincoln university in the east of england ha appointed britain 39 s first professor of animal psychiatry a report said on tuesday,"Meet UK #39;s  #39;Dr Dolittle #39; of animal behaviour London - Lincoln University in the east of England has appointed Britain #39;s first professor of animal psychiatry, a report said on Tuesday."
Business,Sci/Tech,pc sale hot for 2004 but will soon cool off pc shipment in the second quarter grew faster than any three-month period since 1999 idc said monday citing the continued pent-up demand for replacement system a the driving force behind the sale surge,"PC Sales Hot For 2004, But Will Soon Cool Off PC shipments in the second quarter grew faster than any three-month period since 1999, IDC said Monday, citing the continued pent-up demand for replacement systems as the driving force behind the sales surge."
