Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Business,asean move closer to single market with 39 road map 39 global trade jakarta asean finance minister ended a meeting which saw southeast asia edge closer to a europe-style single market laying out a quot road map quot for integration and opening door to wider global trade,"ASEAN moves closer to single market with  #39;road map #39;, global trade &lt;b&gt;...&lt;/b&gt; JAKARTA : ASEAN finance ministers ended a meeting which saw Southeast Asia edge closer to a Europe-style single market, laying out a  quot;road map quot; for integration and opening doors to wider global trade."
World,Business,russian school death toll top 340 the death toll in the russian schoolhouse siege soared to more than 340 yesterday and the horrifying human cost is likely to keep climbing,"Russian school death toll tops 340 The death toll in the Russian schoolhouse siege soared to more than 340 yesterday, and the horrifying human cost is likely to keep climbing."
Sports,Sci/Tech,"tom ridge set all-age record in winning world trotting derby tom ridge set an all-age record of 1 minute 50.2 second in winning the 530,000 world trotting derby at the duquoin ill state fair yesterday","Tom Ridge sets all-age record in winning World Trotting Derby Tom Ridge set an all-age record of 1 minute 50.2 seconds in winning the \$530,000 World Trotting Derby at the DuQuoin (Ill.) State Fair yesterday."
Sci/Tech,Business,global sale of mobile phone hit record level paris global cellphone sale rose to record level in the second quarter a nokia clawed back some of it lost market share according to figure released thursday,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday."
Business,World,world brief london a man wielding a machete and a knife attacked two security guard at the building housing the headquarters of the british domestic intelligence service mi5 on friday police said,"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said."
Sci/Tech,World,philippine mourns dead in russian school siege the philippine saturday expressed quot deepest sympathy quot to the family of the dead in the russian school siege on friday in which 322 people were killed when russian troop stormed,"Philippines mourns dead in Russian school siege The Philippines Saturday expressed quot;deepest sympathy quot; to the families of the dead in the Russian school siege on Friday, in which 322 people were killed when Russian troops stormed "
Sci/Tech,Business,dell cut price on many corporate product dell on monday said it had cut price by a much a fifth for a range of product aimed at u corporate customer a the computer maker passed along saving from cheaper component,"Dell cuts prices on many corporate products Dell on Monday said it had cut prices by as much as fifth for a range of products aimed at US corporate customers, as the computer maker passed along savings from cheaper components."
Business,Sci/Tech,hurricane loss less than feared hurricane france could cause 3-6bn in insured loss in the u less than expert first predicted,"Hurricane loss 'less than feared' Hurricane Frances could cause \$3-6bn in insured losses in the US, less than experts first predicted."
Business,World,israel to close erez industrial zone before march israel would start liquidating the erez industrial zone in the northern gaza strip before launching the first stage of the disengagement plan in march 2005 local newspaper ha 39 aretz reported on tuesday,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday."
Business,World,florida weather may help israeli citrus industry a sunshine state lick it wound from hurricane france gan shmuel could reap the benefit the most important news for florida 39 s 2.8 million resident this week ha not been from the republican,"Florida weather may help Israeli citrus industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican "
Sports,World,florida death blamed on hurricane france state and local official tuesday said nine people have died in florida because of hurricane france the following describes those death a 15-year-old grandson and a former son,Florida deaths blamed on Hurricane Frances State and local officials Tuesday said nine people have died in Florida because of Hurricane Frances. The following describes those deaths: - A 15-year-old grandson and a former son 
Business,Sci/Tech,movie in a snap netflix and tivo discus downloads bee staff writer the high-tech ground is shifting underfoot again amid rumbling of a new silicon valley alliance that would let owner of tivo inc,"Movies in a snap: Netflix and TiVo discuss downloads Bee Staff Writer. The high-tech ground is shifting underfoot again, amid rumblings of a new Silicon Valley alliance that would let owners of TiVo Inc."
Sci/Tech,Business,hyundai sign deal for china truck plant hyundai motor co said yesterday that it ha signed an agreement with a chinese company jianghuai automobile corp to build a commercial vehicle and engine plant in china 39 s anhui province,"Hyundai signs deal for China truck plant Hyundai Motor Co. said yesterday that it has signed an agreement with a Chinese company, Jianghuai Automobile Corp., to build a commercial vehicle and engine plant in China #39;s Anhui province."
World,Business,stock drop after greenspan testimony new york investor were unmoved by federal reserve chairman alan greenspan s improved assessment of the economy with stock falling narrowly wednesday in light trading while greenspan said the economy ha regained some traction after the summer s slowdown he echoed wall street s concern over energy price which have fallen from record high in recent week but stubbornly remain above 40 per barrel,"Stocks Drop After Greenspan Testimony NEW YORK - Investors were unmoved by Federal Reserve Chairman Alan Greenspan's improved assessment of the economy, with stocks falling narrowly Wednesday in light trading.    While Greenspan said the economy has ""regained some traction"" after the summer's slowdown, he echoed Wall Street's concerns over energy prices, which have fallen from record highs in recent weeks but stubbornly remain above \$40 per barrel..."
Sci/Tech,World,group offer beer for blood donation ap ap some in michigan who roll up their sleeve to donate blood will get a racetrack t-shirt hat and pin sponsor in san diego have given away whale-watching trip on wednesday the cleveland regional transit authority handed out voucher for a pint of any beverage including beer in exchange for a pint of blood,"Groups Offers Beer for Blood Donations (AP) AP - Some in Michigan who roll up their sleeves to donate blood will get a racetrack T-shirt, hat and pin. Sponsors in San Diego have given away whale-watching trips. On Wednesday, the Cleveland Regional Transit Authority handed out vouchers for a pint of any beverage, including beer, in exchange for a pint of blood."
Business,Sci/Tech,ex-worldcom ceo want witness immunity reuters reuters lawyer for former worldcom chief\executive bernard ebbers are seeking immunity for two witnesses\who they believe could clear their client of fraud charges\related to the company s 36 11 billion accounting scandal according to court paper filed on wednesday,"Ex-WorldCom CEO Wants Witness Immunity (Reuters) Reuters - Lawyers for former WorldCom  Chief\Executive Bernard Ebbers are seeking immunity for two witnesses\who they believe could clear their client of fraud charges\related to the company's  #36;11 billion accounting scandal,\according to court papers filed on Wednesday."
Business,Sci/Tech,realnetworks end download 49-cent promo seattle reuters realnetworks inc rnwk.o is ending it 49 cent-per-song music download service but will keep the promotional price in place for top 10 song the internet medium and software company said on thursday,"RealNetworks Ends Download 49-Cent Promo  SEATTLE (Reuters) - RealNetworks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RNWK.O target=/stocks/quickinfo/fullquote""&gt;RNWK.O&lt;/A&gt; is ending  its 49 cent-per-song music download service but will keep the  promotional prices in place for top 10 songs, the Internet  media and software company said on Thursday."
Sci/Tech,Business,florida start to recover in the wake of hurricane france president bush will travel to florida wednesday to survey damage from hurricane france he sent a letter to congress asking for 2 billion to help with recovery effort,Florida Starts To Recover in the Wake of Hurricane Frances President Bush will travel to Florida Wednesday to survey damage from Hurricane Frances. He sent a letter to Congress asking for \$2 billion to help with recovery efforts.
World,Sports,"colt lead pat early in third quarter foxboro mass peyton manning reached the 25,000-yard passing mark faster than anyone but dan marino and the indianapolis colt shredded the new england patriot for a 17-13 halftime lead thursday night","Colts Lead Pats Early in Third Quarter FOXBORO, Mass. - Peyton Manning reached the 25,000-yard passing mark faster than anyone but Dan Marino, and the Indianapolis Colts shredded the New England Patriots for a 17-13 halftime lead Thursday night..."
World,Business,change to nigeria union bill the nigerian senate pass a bill to curb the power of the trade union but amends the no-strike clause,"Changes to Nigeria union bill The Nigerian senate passes a bill  to curb the power of the trade unions, but amends the no-strike clause."
World,Sci/Tech,telescope snap distant planet the first direct image of a planet circling another star may have been obtained by a us-european team of astronomer,Telescope snaps distant 'planet' The first direct image of a planet circling another star may have been obtained by a US-European team of astronomers.
Sci/Tech,Sports,tough to predict a hurricane landfall this season 39 s busy season of landfalling atlantic hurricane ha seen a few less-than-perfect call by tropical,Tough to predict a hurricane landfall this season #39;s busy season of landfalling Atlantic hurricanes has seen a few less-than-perfect calls by tropical 
Business,World,post-olympic greece tightens purse sell family silver to fill budget hole afp afp squeezed by a swelling public deficit and debt following last month s costly athens olympics the greek government said it would cut defence spending and boost revenue by 1.5 billion euro 1.84 billion dollar in privatisation receipt,"Post-Olympic Greece tightens purse, sells family silver to fill budget holes (AFP) AFP - Squeezed by a swelling public deficit and debt following last month's costly Athens Olympics, the Greek government said it would cut defence spending and boost revenue by 1.5 billion euros (1.84 billion dollars) in privatisation receipts."
Business,Sci/Tech,let a thousand idea flower china is a new hotbed of research in recent year hundred of multinational company have set up research laboratory in china,"Let a Thousand Ideas Flower: China Is a New Hotbed of Research In recent years, hundreds of multinational companies have set up research laboratories in China."
Business,Sci/Tech,microsoft v sendo it 39 s over the legal battle between uk phone manufacturer sendo and microsoft ha been settled the company announced on monday morning sendo had been suing microsoft for the alleged theft of trade secret fraud,"Microsoft vs Sendo: It #39;s over The legal battle between UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud "
World,Sports,at last success on the road for lion the detroit lion went three full season without winning an away game setting an nfl record for road futility they ended that ignominious streak sunday in their first opportunity of the season beating the chicago bear 20-16 at soldier field,"At Last, Success on the Road for Lions The Detroit Lions went three full seasons without winning an away game, setting an NFL record for road futility. They ended that ignominious streak Sunday in their first opportunity of the season, beating the Chicago Bears 20-16 at Soldier Field..."
Sci/Tech,Sports,meditation practice helping arthritis patient by alex dominguez baltimore ap dalia isicoff know pain a lifelong sufferer of rheumatoid arthritis she ha had seven hip replacement surgery,"Meditation Practice Helping Arthritis Patients By ALEX DOMINGUEZ    BALTIMORE (AP) -- Dalia Isicoff knows pain. A lifelong sufferer of rheumatoid arthritis, she has had seven hip replacement surgeries..."
Sci/Tech,Sports,training is the key to defibrillator success by daniel yee alpharetta ga ap because defibrillator are more affordable than ever they are quickly becoming commonplace in school business and other public place such a airport,"Training is the Key to Defibrillator Success By DANIEL YEE     ALPHARETTA, Ga. (AP) -- Because defibrillators are more affordable than ever, they are quickly becoming commonplace in schools, businesses and other public places such as airports..."
World,Business,fda approves lens implant to sharpen sight washington there s a new option for people who suffer from extreme nearsightedness whose world loses it crisp edge just a few inch from their nose the first implantable lens for nearsightedness wa approved monday by the food and drug administration,"FDA Approves Lens Implant to Sharpen Sight WASHINGTON - There's a new option for people who suffer from extreme nearsightedness, whose world loses its crisp edge just a few inches from their noses. The first implantable lens for nearsightedness was approved Monday by the Food and Drug Administration..."
Business,World,eu increase pressure for right in myanmar eu foreign minister agreed monday to tighten sanction against myanmar if it doe not improve it human right record by oct 8 when an eu meeting with asian country start in vietnam,"EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct. 8, when an EU meeting with Asian countries starts in Vietnam."
Sci/Tech,Business,help wanted by it service firm the growing service industry is hiring but tech worker looking for a job may need to do more than brush up on their coding,"Help wanted by IT services firms The growing services industry is hiring, but tech workers looking for a job may need to do more than brush up on their coding."
World,Business,german investor confidence slumped in september berlin german investor confidence dropped sharply in september a key economic indicator released tuesday showed amid concern about the impact of high oil price on consumer demand and the outlook for the global economy,"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy."
Sci/Tech,Business,flower power turn up the volume a japanese company ha come up with a way of turning flower into loudspeaker,Flower power turns up the volume A Japanese company has come up with a way of turning flowers into loudspeakers.
Sports,Business,tyncastle sale get official go ahead of the vote received by proxy and from shareholder in the room at a stormy extraordinary general meeting last night 62.5 were in favour of the resolution,"Tyncastle sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution."
Business,Sci/Tech,ibm lg electronics to end joint venture international business machine corp and lg electronics inc will end an eight-year alliance that helped expand the u computer maker 39 s presence in the booming south korean pc market,"IBM, LG Electronics to End Joint Venture International Business Machines Corp. and LG Electronics Inc. will end an eight-year alliance that helped expand the US computer maker #39;s presence in the booming South Korean PC market."
World,Sci/Tech,letter from europe the all-too-human hitler on your big screen the release of a major movie about hitler is by definition a remarkable event in germany especially if it portrays one of history 39 s great monster a a human being given,"LETTER FROM EUROPE The All-Too-Human Hitler, on Your Big Screen The release of a major movie about Hitler is, by definition, a remarkable event in Germany, especially if it portrays one of history #39;s great monsters as a human being, given "
Sci/Tech,Business,slowing population lack fund rich country are giving only half the amount they promised to help to slow world population growth the un say,"Slowing population 'lacks funds' Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says."
World,Business,stock sink on coke s gloomy forecast new york stock headed lower wednesday after beverage giant coca-cola co issued a gloomy forecast and a lower-than-expected reading on industrial production for august threw the nation s broader economic outlook into question,"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question..."
Sci/Tech,World,city in crisis leader warn world leader warn that rapid urbanisation will become one of the biggest challenge of the 21st century,'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.
Business,Sci/Tech,hp win defense contract hp quote chart wa awarded a 290 million 10-year outsourcing contract with the defense logistics agency 39 s dla enterprise data center edc program official announced wednesday,"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday."
Business,Sci/Tech,infineon to pay a fine in the fixing of chip price federal prosecutor announced on wednesday that they had cracked a global cartel that had illegally fixed price of memory chip in personal computer and server for,Infineon to Pay a Fine in the Fixing Of Chip Prices Federal prosecutors announced on Wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for 
Sci/Tech,Business,shareholder approve aether changeover shareholder approved aether system inc s sale of one of it two remaining operating division wednesday a deal that will take the owings mill company out of the wireless business and nearly complete it transformation into a mortgage investment fund.\-the washington post,"Shareholders Approve Aether Changeover Shareholders approved Aether Systems Inc.'s sale of one of its two remaining operating divisions Wednesday, a deal that will take the Owings Mills company out of the wireless business and nearly complete its transformation into a mortgage investment fund.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
Sports,Business,icing call out of money out of patience out of time and for the foreseeable future out of business,"Icing call Out of money, out of patience, out of time, and for the foreseeable future, out of business."
Business,World,senate panel opposes overtime rule a senate committee voted yesterday to scuttle new rule that critic say would deny overtime pay to million of worker a democrat won the latest round in their election-year bout with president bush over the issue,"Senate panel opposes overtime rules  A Senate committee voted yesterday to scuttle new rules that critics say would deny overtime pay to millions of workers, as Democrats won the latest round in their election-year bout with President Bush over the issue."
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
Sci/Tech,Business,netopia to restate result reuters reuters netopia inc a maker of\networking gear on thursday said it auditor kpmg llp\resigned and said it will restate two year of result and\revise the result in it most recent fiscal quarter,"Netopia to Restate Results (Reuters) Reuters - Netopia Inc.  a maker of\networking gear, on Thursday said its auditor KPMG LLP\resigned, and said it will restate two years of results and\revise the results in its most recent fiscal quarter."
Business,World,senator criticizes europe 39 s boeing stance european leader have been making false claim in a commercial-aircraft trade dispute pitting boeing co ba.n quote profile research against it europe-based rival airbus a u senator close to boeing said on thursday,"Senator Criticizes Europe #39;s Boeing Stance European leaders have been making false claims in a commercial-aircraft trade dispute pitting Boeing Co. (BA.N: Quote, Profile, Research) against its Europe-based rival Airbus, a US senator close to Boeing said on Thursday."
Sci/Tech,Sports,czech republic s cell operator fined ap ap all three cell phone operator in the czech republic were fined a total of 36 1.7 million for breaching competition rule official said thursday,"Czech Republic's Cell Operators Fined (AP) AP - All three cell phone operators in the Czech Republic were fined a total of  #36;1.7 million for breaching competition rules, officials said Thursday."
Sci/Tech,World,hurricane ivan slam u.s gulf coast hurricane ivan roared into the gulf coast near mobile alabama early this morning with peak wind exceeding 125 mile an hour 200 kilometer an hour,"Hurricane Ivan Slams U.S. Gulf Coast Hurricane Ivan roared into the Gulf Coast near Mobile, Alabama, early this morning with peak winds exceeding 125 miles an hour (200 kilometers an hour)."
Sci/Tech,Business,nortel lower expectation nortel said it expects revenue for the third quarter to fall short of expectation,Nortel lowers expectations Nortel said it expects revenue for the third quarter to fall short of expectations.
Sci/Tech,Business,texas instrument plan buyback reuters reuters texas instrument inc the\largest maker of chip for cellular phone on thursday said it\plans to buy back 36 1 billion in stock and boost it quarterly\dividend by more than 17 percent becoming the latest\technology company to return extra cash to investor,"Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc., the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors."
Sci/Tech,Business,airbus see mobile phone use on plane by 2006 beijing sept 17 xinhaunet european plane maker airbus ha reported progress in plan to allow passenger to use mobile phone while in flight with a target date of 2006,"Airbus sees mobile phone use on planes by 2006 BEIJING, Sept. 17 (Xinhaunet) -- European plane maker Airbus has reported progress in plans to allow passengers to use mobile phones while in flight with a target date of 2006."
Sci/Tech,Business,forecaster more hurricane may be on way ivan france and charley delivered three staggering blow to the gulf coast and florida a well a caribbean island nation all in just five week,"Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean island nations, all in just five weeks."
Sci/Tech,Business,fsb fud over foi you cry letter the postbag and your miscellaneous musing,"FSB FUD over FOI, you cry &lt;strong&gt;Letters&lt;/strong&gt; The postbag, and your miscellaneous musings"
Business,Sports,boxer begs bush to back bum bill member of california s congressional team make one last effort to look good for the tech industry back home,Boxer Begs Bush to Back Bum Bill Members of California's congressional team make one last effort to look good for the tech industry back home.
World,Business,what they said about cherie blair cherie blair cast aside her treasured privacy this week touring newspaper office and television studio to promote the goldfish bowl her new book which focus on downing street spouse,"What they said about ... ... Cherie Blair Cherie Blair cast aside her treasured privacy this week, touring newspapers offices and television studios to promote The Goldfish Bowl, her new book, which focuses on Downing Street spouses."
Business,Sci/Tech,thanks for the pageviews ivan bad weather ha been very good for business at weather.com and other popular forecasting site they are posting record traffic in the wake of hurricane ivan s arrival on the mainland by joanna glasner,"Thanks for the Pageviews, Ivan Bad weather has been very good for business at Weather.com and other popular forecasting sites. They are posting record traffic in the wake of Hurricane Ivan's arrival on the mainland. By Joanna Glasner."
Business,World,florida alabama pick up the piece after ivan people in florida and alabama have started to clean up after hurricane ivan the third such pummelling for florida alone in just five week,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks."
World,Sports,ryder cup europe close on victory another good day at oakland hill see europe move 11-5 clear of the usa going into sunday s ryder cup single,Ryder Cup: Europe close on victory Another good day at Oakland Hills sees Europe move 11-5 clear of the USA going into Sunday's Ryder Cup singles.
Business,Sci/Tech,voip becomes new option jackson is one of the first to take advantage of time warner cable 39 s new venture into voice over internet provider voip telephone service here and she say it work great,VoIP becomes new option Jackson is one of the first to take advantage of Time Warner Cable #39;s new venture into Voice over Internet Provider (VoIP) telephone service here and she says it works great.
Business,Sci/Tech,oracle v peoplesoft the joke is on opinion i thought it wa a joke when oracle first announced that it wa going to try to buy peoplesoft or at best a spoiling tactic over peoplesoft 39 s acquisition of jd edward,"Oracle v. Peoplesoft: the joke is on... Opinion I thought it was a joke when Oracle first announced that it was going to try to buy PeopleSoft; or, at best, a spoiling tactic over PeopleSoft #39;s acquisition of JD Edwards."
Sports,Sci/Tech,united apology over website abuse manchester united have been forced to issue an embarrassing apology to liverpool for an ill-advised attack on the anfield outfit on it own website,United Apology over Website Abuse Manchester United have been forced to issue an embarrassing apology to Liverpool for an ill-advised attack on the Anfield outfit on its own website.
Business,Sci/Tech,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
Sci/Tech,Business,hyperion target broader base new essbase 7x is intended to draw customer beyond hyperion s usual corporate-finance crowd,Hyperion targets broader base New Essbase 7X is intended to draw customers beyond Hyperion's usual corporate-finance crowd.
Business,Sci/Tech,aol push into internet shopping looking for new way to boost it revenue america online is launching an online shopping service that won 39 t require an aol account to access,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access."
Sci/Tech,World,bush scrap most u.s sanction on libya reuters reuters president bush on monday formally\ended the u.s trade embargo on libya to reward it for giving\up weapon of mass destruction but left in place u.s.\terrorism-related sanction,Bush Scraps Most U.S. Sanctions on Libya (Reuters) Reuters - President Bush on Monday formally\ended the U.S. trade embargo on Libya to reward it for giving\up weapons of mass destruction but left in place U.S.\terrorism-related sanctions.
Sci/Tech,World,study wreck jump 3 day after terrorism fatal traffic accident increase sharply in israel on the third day after a terrorist attack and researcher are searching for an explanation why,"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why."
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying to create a party-like atmosphere at it annual customer conference but this week s gathering may feel more like a wake with rival oracle corp s 7.7 billion takeover bid looming larger than ever,"Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc. is trying to create a party-like atmosphere at its annual customer conference, but this week's gathering may feel more like a wake with rival Oracle Corp.'s \$7.7 billion takeover bid looming larger than ever."
Business,Sci/Tech,ask jeeves retools search engine in bid to catch google yahoo san francisco hoping to emerge from the shadow of it more popular rival ask jeeves inc is adding new tool for visitor to save and organize link to web page they find through the company s online search engine,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine."
World,Sports,india seek new tv bid the indian board re-opens the bidding for tv right after australian threaten to cancel their tour,India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.
Sci/Tech,Business,internet ad revenue jump 40 percent internet advertising revenue jumped 40 percent in the first half of this year driven largely by the growing popularity of keyword ad tied to search result,"Internet Ad Revenues Jump 40 Percent Internet advertising revenues jumped 40 percent in the first half of this year, driven largely by the growing popularity of keyword ads tied to search results."
World,Sci/Tech,election chaos u.s news world report u.s news world report michael cadigan s day job is practicing commercial law in albuquerque but over egg at the trendy gold street caffe in the heart of downtown he and a dozen other lawyer are immersing themselves in the intricacy of election law on election day they plan to be out in force for democrat john kerry at polling place across new mexico where al gore won in 2000 by just 366 vote quot we know there wa a lot of monkey business with counting ballot before quot say cadigan quot we want to make sure that doe n't happen again,"Election chaos? (U.S. News   World Report) U.S. News   World Report - Michael Cadigan's day job is practicing commercial law in Albuquerque. But over eggs at the trendy Gold Street Caffe in the heart of downtown, he and a dozen other lawyers are immersing themselves in the intricacies of election law. On Election Day, they plan to be out in force for Democrat John Kerry at polling places across New Mexico, where Al Gore won in 2000 by just 366 votes.  quot;We know there was a lot of monkey business with counting ballots before, quot; says Cadigan.  quot;We want to make sure that doesn't happen again. ..."
Sci/Tech,World,u star slam sweet-rustlin phone beepin theatre crowd afp afp kevin spacey the u screen star who is spending a season working for one of london s top west end theatre lashed out at member of the audience who rustle sweet wrapper and forget to turn off their mobile phone during performance,"US star slams sweet-rustlin', phone beepin' theatre crowd (AFP) AFP - Kevin Spacey, the US screen star who is spending a season working for one of London's top West End theatres, lashed out at members of the audience who rustle sweet wrappers and forget to turn off their mobile phones during performances."
Business,World,jury call wtc attack two event silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attack a two occurrence,Jury calls WTC attack two events Silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attacks as two occurrences.
Sci/Tech,Sports,nothing robotic about robo-art the artbots show in new york this past weekend proved that robot can wax artistic too or at least carry out the instruction of their artistic creator cyrus farivar report from new york,"Nothing Robotic About Robo-Art The ArtBots show in New York this past weekend proved that robots can wax artistic, too -- or at least carry out the instructions of their artistic creators. Cyrus Farivar reports from New York."
World,Business,stock close higher on brokerage earnings new york stock dashed higher tuesday a investor welcomed strong earnings from financial service company upbeat economic data and some reassuring news from the federal reserve the fed s decision to raise short-term interest rate by another quarter-percentage point to 1.75 percent did not come a a surprise to the market,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve.    The Fed's decision to raise short-term interest rates by another quarter-percentage point to 1.75 percent did not come as a surprise to the market..."
Business,Sci/Tech,"peoplesoft ceo conway maintains defiant tone september 21 2004 idg news service with 15,000 attendee at peoplesoft inc 39 s connect 2004 user show waiting to hear how the company would handle oracle corp","PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc. #39;s Connect 2004 user show waiting to hear how the company would handle Oracle Corp."
World,Sci/Tech,senate panel give nasa extra money ap ap nasa would get 36 16.4 billion next year under a bill a senate committee approved tuesday reversing a decision by house lawmaker to cut the space agency s budget below this year s level,"Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels."
Business,Sci/Tech,guilty plea seen in computer associate case steven woghin the former general counsel of computer associate will plead guilty to criminal charge,"Guilty Plea Seen in Computer Associates Case Steven Woghin, the former general counsel of Computer Associates, will plead guilty to criminal charges."
Business,Sci/Tech,spread of gm grass raise fear of crossbreeding pollen from a genetically modified grass wa found 21 kilometre from where it wa planted scientist reported in a study published tuesday raising fear of transgenic crossbreeding,"Spread of GM grass raises fears of crossbreeding Pollen from a genetically modified grass was found 21 kilometres from where it was planted, scientists reported in a study published Tuesday, raising fears of transgenic crossbreeding."
World,Business,asia to outperform this year lower growth seen in 2005 adb afp afp developing asia is set to outperform this year with higher-than-expected growth of 7.0 percent despite high oil price but it will slow in 2005 in tandem with the developed world the asian development bank adb said,"Asia to outperform this year, lower growth seen in 2005: ADB (AFP) AFP - Developing Asia is set to outperform this year with higher-than-expected growth of 7.0 percent despite high oil prices but it will slow in 2005 in tandem with the developed world, the Asian Development Bank (ADB) said."
Sci/Tech,Business,number of kid on antidepressant drop dramatically new york ap the number of child taking antidepressant ha dropped dramatically since the food and drug administration cautioned that the drug can provoke suicidal behavior according to a study pharmacy benefit manager medco health solution found that the number of child taking antidepressant fell 18 percent in the first quarter and an additional 5 percent in the second quarter,"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter..."
Business,Sci/Tech,vz wireless slam national 411 directory washington verizon wireless the nation 39 s largest wireless carrier clashed with other cellular carrier on tuesday telling a u senate committee that a proposal for a national wireless telephone directory is a quot terrible idea quot and that the proposal,"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal "
Business,World,saudi arabia qatar kuwait still risky investment study afp afp investing remains risky in saudi arabia qatar and kuwait notably because the presence of u force in the region make these country vulnerable to terrorist attack a security consulting firm said,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said."
