Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sci/Tech,Business,global sale of mobile phone hit record level paris global cellphone sale rose to record level in the second quarter a nokia clawed back some of it lost market share according to figure released thursday,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday."
Business,World,world brief london a man wielding a machete and a knife attacked two security guard at the building housing the headquarters of the british domestic intelligence service mi5 on friday police said,"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said."
Business,Sci/Tech,british industry at best in 10 year manufacturing industry is enjoying it strongest performance for almost 10 year according to a survey by the engineering employer federation,"British industry at best in 10 years Manufacturing industry is enjoying its strongest performance for almost 10 years, according to a survey by the Engineering Employers Federation."
World,Sci/Tech,public warning over letter bomb the discovery of 10 letter bomb ha prompted a police warning to the public to exercise caution bedfordshire police said none of the improvised device containing lighter fluid had ignited despite the fact that some had been opened,"Public warning over letter bombs The discovery of 10 letter bombs has prompted a police warning to the public to exercise caution. Bedfordshire Police said none of the improvised devices - containing lighter fluid - had ignited, despite the fact that some had been opened."
Sci/Tech,Business,so long xmlhack it s been a lot of fun writing xmlhack since 1999 but it s time for u to take\a rest xmlhack ha always been run by volunteer writing in their spare time and now\most of u have so little of that precious commodity it s infeasible to keep the\site going at anything like the rate we want it to be a editor i d like to extend my grateful thanks to all the contributor over\time a list of whom you can see on the contributor page my special thanks go\to simon st.laurent my co-conspirator from the start so long guy i ve been a subscriber to xmlhack for probably 3 year now they were one of\the earlier blog-like site to have rss in what i d call a modern and rich\f,"So Long XMLHack! \\""It's been a lot of fun writing XMLhack since 1999, but it's time for us to take\a rest.""\\""XMLhack has always been run by volunteers writing in their spare time, and now\most of us have so little of that precious commodity it's infeasible to keep the\site going at anything like the rate we want it to be.""\\""As editor, I'd like to extend my grateful thanks to all the contributors over\time, a list of whom you can see on the contributors page. My special thanks go\to Simon St.Laurent, my co-conspirator from the start.""\\So long guys!\\I've been a subscriber to XMLHack for probably &gt; 3 years now.  They were one of\the earlier blog-like sites to have RSS in what I'd call a 'modern' and rich\f ...\\"
Sci/Tech,Sports,next gen game prove a challenge making game for the future console is going to take a lot of time and money a game conference is told,"Next gen games prove a challenge Making games for the future consoles is going to take a lot of time and money, a games conference is told."
Sci/Tech,World,philippine mourns dead in russian school siege the philippine saturday expressed quot deepest sympathy quot to the family of the dead in the russian school siege on friday in which 322 people were killed when russian troop stormed,"Philippines mourns dead in Russian school siege The Philippines Saturday expressed quot;deepest sympathy quot; to the families of the dead in the Russian school siege on Friday, in which 322 people were killed when Russian troops stormed "
Business,Sci/Tech,drug maker target counterfeit big pharmaceutical company are testing new tracking technology they hope will help them spot counterfeit drug before they reach consumer medicine cabinet,Drug makers target counterfeits Big pharmaceutical companies are testing new tracking technology they hope will help them spot counterfeit drugs before they reach consumers' medicine cabinets.
Business,World,israel to close erez industrial zone before march israel would start liquidating the erez industrial zone in the northern gaza strip before launching the first stage of the disengagement plan in march 2005 local newspaper ha 39 aretz reported on tuesday,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday."
Business,Sci/Tech,florida weather may help israeli citrus industry a sunshine state lick it wound from hurricane france gan shmuel could reap the benefit the most important news for florida 39 s 2.8 million resident this week ha not been from the republican,"Florida weather may help Israeli citrus industry As sunshine state licks its wounds from Hurricane Frances, Gan Shmuel could reap the benefits. The most important news for Florida #39;s 2.8 million residents this week has not been from the Republican "
Sports,World,florida death blamed on hurricane france state and local official tuesday said nine people have died in florida because of hurricane france the following describes those death a 15-year-old grandson and a former son,Florida deaths blamed on Hurricane Frances State and local officials Tuesday said nine people have died in Florida because of Hurricane Frances. The following describes those deaths: - A 15-year-old grandson and a former son 
Business,Sci/Tech,movie in a snap netflix and tivo discus downloads bee staff writer the high-tech ground is shifting underfoot again amid rumbling of a new silicon valley alliance that would let owner of tivo inc,"Movies in a snap: Netflix and TiVo discuss downloads Bee Staff Writer. The high-tech ground is shifting underfoot again, amid rumblings of a new Silicon Valley alliance that would let owners of TiVo Inc."
Sci/Tech,Business,hyundai sign deal for china truck plant hyundai motor co said yesterday that it ha signed an agreement with a chinese company jianghuai automobile corp to build a commercial vehicle and engine plant in china 39 s anhui province,"Hyundai signs deal for China truck plant Hyundai Motor Co. said yesterday that it has signed an agreement with a Chinese company, Jianghuai Automobile Corp., to build a commercial vehicle and engine plant in China #39;s Anhui province."
Sci/Tech,World,group offer beer for blood donation ap ap some in michigan who roll up their sleeve to donate blood will get a racetrack t-shirt hat and pin sponsor in san diego have given away whale-watching trip on wednesday the cleveland regional transit authority handed out voucher for a pint of any beverage including beer in exchange for a pint of blood,"Groups Offers Beer for Blood Donations (AP) AP - Some in Michigan who roll up their sleeves to donate blood will get a racetrack T-shirt, hat and pin. Sponsors in San Diego have given away whale-watching trips. On Wednesday, the Cleveland Regional Transit Authority handed out vouchers for a pint of any beverage, including beer, in exchange for a pint of blood."
Business,Sci/Tech,ex-worldcom ceo want witness immunity reuters reuters lawyer for former worldcom chief\executive bernard ebbers are seeking immunity for two witnesses\who they believe could clear their client of fraud charges\related to the company s 36 11 billion accounting scandal according to court paper filed on wednesday,"Ex-WorldCom CEO Wants Witness Immunity (Reuters) Reuters - Lawyers for former WorldCom  Chief\Executive Bernard Ebbers are seeking immunity for two witnesses\who they believe could clear their client of fraud charges\related to the company's  #36;11 billion accounting scandal,\according to court papers filed on Wednesday."
Business,Sci/Tech,realnetworks end download 49-cent promo seattle reuters realnetworks inc rnwk.o is ending it 49 cent-per-song music download service but will keep the promotional price in place for top 10 song the internet medium and software company said on thursday,"RealNetworks Ends Download 49-Cent Promo  SEATTLE (Reuters) - RealNetworks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RNWK.O target=/stocks/quickinfo/fullquote""&gt;RNWK.O&lt;/A&gt; is ending  its 49 cent-per-song music download service but will keep the  promotional prices in place for top 10 songs, the Internet  media and software company said on Thursday."
Sci/Tech,Business,florida start to recover in the wake of hurricane france president bush will travel to florida wednesday to survey damage from hurricane france he sent a letter to congress asking for 2 billion to help with recovery effort,Florida Starts To Recover in the Wake of Hurricane Frances President Bush will travel to Florida Wednesday to survey damage from Hurricane Frances. He sent a letter to Congress asking for \$2 billion to help with recovery efforts.
World,Sports,"colt lead pat early in third quarter foxboro mass peyton manning reached the 25,000-yard passing mark faster than anyone but dan marino and the indianapolis colt shredded the new england patriot for a 17-13 halftime lead thursday night","Colts Lead Pats Early in Third Quarter FOXBORO, Mass. - Peyton Manning reached the 25,000-yard passing mark faster than anyone but Dan Marino, and the Indianapolis Colts shredded the New England Patriots for a 17-13 halftime lead Thursday night..."
World,Sci/Tech,telescope snap distant planet the first direct image of a planet circling another star may have been obtained by a us-european team of astronomer,Telescope snaps distant 'planet' The first direct image of a planet circling another star may have been obtained by a US-European team of astronomers.
Sci/Tech,Business,tough to predict a hurricane landfall this season 39 s busy season of landfalling atlantic hurricane ha seen a few less-than-perfect call by tropical,Tough to predict a hurricane landfall this season #39;s busy season of landfalling Atlantic hurricanes has seen a few less-than-perfect calls by tropical 
Business,World,post-olympic greece tightens purse sell family silver to fill budget hole afp afp squeezed by a swelling public deficit and debt following last month s costly athens olympics the greek government said it would cut defence spending and boost revenue by 1.5 billion euro 1.84 billion dollar in privatisation receipt,"Post-Olympic Greece tightens purse, sells family silver to fill budget holes (AFP) AFP - Squeezed by a swelling public deficit and debt following last month's costly Athens Olympics, the Greek government said it would cut defence spending and boost revenue by 1.5 billion euros (1.84 billion dollars) in privatisation receipts."
Business,Sci/Tech,let a thousand idea flower china is a new hotbed of research in recent year hundred of multinational company have set up research laboratory in china,"Let a Thousand Ideas Flower: China Is a New Hotbed of Research In recent years, hundreds of multinational companies have set up research laboratories in China."
Business,Sports,for craigslist city wa just the ticket hadley weinzierl used craigslist to furnish her jamaica plain apartment and when she bought a maltese puppy she sought advice from fellow craigslisters on a good vet a cheap dog-walker and a park where she could let the dog run without a leash,"For Craigslist, city was just the ticket Hadley Weinzierl used Craigslist to furnish her Jamaica Plain apartment, and when she bought a Maltese puppy, she sought advice from fellow Craigslisters on a good vet, a cheap dog-walker, and a park where she could let the dog run without a leash."
World,Sports,at last success on the road for lion the detroit lion went three full season without winning an away game setting an nfl record for road futility they ended that ignominious streak sunday in their first opportunity of the season beating the chicago bear 20-16 at soldier field,"At Last, Success on the Road for Lions The Detroit Lions went three full seasons without winning an away game, setting an NFL record for road futility. They ended that ignominious streak Sunday in their first opportunity of the season, beating the Chicago Bears 20-16 at Soldier Field..."
Sci/Tech,Sports,meditation practice helping arthritis patient by alex dominguez baltimore ap dalia isicoff know pain a lifelong sufferer of rheumatoid arthritis she ha had seven hip replacement surgery,"Meditation Practice Helping Arthritis Patients By ALEX DOMINGUEZ    BALTIMORE (AP) -- Dalia Isicoff knows pain. A lifelong sufferer of rheumatoid arthritis, she has had seven hip replacement surgeries..."
Sci/Tech,Sports,training is the key to defibrillator success by daniel yee alpharetta ga ap because defibrillator are more affordable than ever they are quickly becoming commonplace in school business and other public place such a airport,"Training is the Key to Defibrillator Success By DANIEL YEE     ALPHARETTA, Ga. (AP) -- Because defibrillators are more affordable than ever, they are quickly becoming commonplace in schools, businesses and other public places such as airports..."
World,Sci/Tech,fda approves lens implant to sharpen sight washington there s a new option for people who suffer from extreme nearsightedness whose world loses it crisp edge just a few inch from their nose the first implantable lens for nearsightedness wa approved monday by the food and drug administration,"FDA Approves Lens Implant to Sharpen Sight WASHINGTON - There's a new option for people who suffer from extreme nearsightedness, whose world loses its crisp edge just a few inches from their noses. The first implantable lens for nearsightedness was approved Monday by the Food and Drug Administration..."
Business,World,eu increase pressure for right in myanmar eu foreign minister agreed monday to tighten sanction against myanmar if it doe not improve it human right record by oct 8 when an eu meeting with asian country start in vietnam,"EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct. 8, when an EU meeting with Asian countries starts in Vietnam."
Sci/Tech,Business,help wanted by it service firm the growing service industry is hiring but tech worker looking for a job may need to do more than brush up on their coding,"Help wanted by IT services firms The growing services industry is hiring, but tech workers looking for a job may need to do more than brush up on their coding."
World,Business,german investor confidence slumped in september berlin german investor confidence dropped sharply in september a key economic indicator released tuesday showed amid concern about the impact of high oil price on consumer demand and the outlook for the global economy,"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy."
Sports,Business,tyncastle sale get official go ahead of the vote received by proxy and from shareholder in the room at a stormy extraordinary general meeting last night 62.5 were in favour of the resolution,"Tyncastle sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution."
Business,Sci/Tech,ibm lg electronics to end joint venture international business machine corp and lg electronics inc will end an eight-year alliance that helped expand the u computer maker 39 s presence in the booming south korean pc market,"IBM, LG Electronics to End Joint Venture International Business Machines Corp. and LG Electronics Inc. will end an eight-year alliance that helped expand the US computer maker #39;s presence in the booming South Korean PC market."
World,Sci/Tech,letter from europe the all-too-human hitler on your big screen the release of a major movie about hitler is by definition a remarkable event in germany especially if it portrays one of history 39 s great monster a a human being given,"LETTER FROM EUROPE The All-Too-Human Hitler, on Your Big Screen The release of a major movie about Hitler is, by definition, a remarkable event in Germany, especially if it portrays one of history #39;s great monsters as a human being, given "
World,Business,same-sex divorce rule still hazy now that an ontario couple ha been given canada 39 s first same-sex divorce expert are divided over just how easy it will be for gay and lesbian in other province to end their marriage,"Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their marriages."
Sci/Tech,World,slowing population lack fund rich country are giving only half the amount they promised to help to slow world population growth the un say,"Slowing population 'lacks funds' Rich countries are giving only half the amount they promised to help to slow world population growth, the UN says."
World,Business,stock sink on coke s gloomy forecast new york stock headed lower wednesday after beverage giant coca-cola co issued a gloomy forecast and a lower-than-expected reading on industrial production for august threw the nation s broader economic outlook into question,"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question..."
Sci/Tech,World,city in crisis leader warn world leader warn that rapid urbanisation will become one of the biggest challenge of the 21st century,'Cities in crisis' leaders warn World leaders warn that rapid urbanisation will become one of the biggest challenges of the 21st Century.
Business,Sci/Tech,hp win defense contract hp quote chart wa awarded a 290 million 10-year outsourcing contract with the defense logistics agency 39 s dla enterprise data center edc program official announced wednesday,"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday."
Business,Sci/Tech,infineon to pay a fine in the fixing of chip price federal prosecutor announced on wednesday that they had cracked a global cartel that had illegally fixed price of memory chip in personal computer and server for,Infineon to Pay a Fine in the Fixing Of Chip Prices Federal prosecutors announced on Wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for 
Sci/Tech,Business,shareholder approve aether changeover shareholder approved aether system inc s sale of one of it two remaining operating division wednesday a deal that will take the owings mill company out of the wireless business and nearly complete it transformation into a mortgage investment fund.\-the washington post,"Shareholders Approve Aether Changeover Shareholders approved Aether Systems Inc.'s sale of one of its two remaining operating divisions Wednesday, a deal that will take the Owings Mills company out of the wireless business and nearly complete its transformation into a mortgage investment fund.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
World,Sci/Tech,mexico migrant smuggler turning to sea ap ap migrant smuggler are skirting heightened security along the border by using small boat to shuttle people from the under-supervised baja coast into southern california marina and harbor already jammed with legal commercial ship and pleasure boat traffic,"Mexico Migrant Smugglers Turning to Sea (AP) AP - Migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised Baja coast into Southern California marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic."
Sports,Sci/Tech,icing call out of money out of patience out of time and for the foreseeable future out of business,"Icing call Out of money, out of patience, out of time, and for the foreseeable future, out of business."
Business,World,senate panel opposes overtime rule a senate committee voted yesterday to scuttle new rule that critic say would deny overtime pay to million of worker a democrat won the latest round in their election-year bout with president bush over the issue,"Senate panel opposes overtime rules  A Senate committee voted yesterday to scuttle new rules that critics say would deny overtime pay to millions of workers, as Democrats won the latest round in their election-year bout with President Bush over the issue."
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
Sci/Tech,Business,netopia to restate result reuters reuters netopia inc a maker of\networking gear on thursday said it auditor kpmg llp\resigned and said it will restate two year of result and\revise the result in it most recent fiscal quarter,"Netopia to Restate Results (Reuters) Reuters - Netopia Inc.  a maker of\networking gear, on Thursday said its auditor KPMG LLP\resigned, and said it will restate two years of results and\revise the results in its most recent fiscal quarter."
Business,World,keep it in the family the irs is gunning for your inherited ira follow these step to avoid costly penalty,Keep It in the Family The IRS is gunning for your inherited IRA. Follow these steps to avoid costly penalties.
Sci/Tech,Sports,czech republic s cell operator fined ap ap all three cell phone operator in the czech republic were fined a total of 36 1.7 million for breaching competition rule official said thursday,"Czech Republic's Cell Operators Fined (AP) AP - All three cell phone operators in the Czech Republic were fined a total of  #36;1.7 million for breaching competition rules, officials said Thursday."
Sci/Tech,World,hurricane ivan slam u.s gulf coast hurricane ivan roared into the gulf coast near mobile alabama early this morning with peak wind exceeding 125 mile an hour 200 kilometer an hour,"Hurricane Ivan Slams U.S. Gulf Coast Hurricane Ivan roared into the Gulf Coast near Mobile, Alabama, early this morning with peak winds exceeding 125 miles an hour (200 kilometers an hour)."
Sci/Tech,Business,nortel lower expectation nortel said it expects revenue for the third quarter to fall short of expectation,Nortel lowers expectations Nortel said it expects revenue for the third quarter to fall short of expectations.
Sci/Tech,Business,texas instrument plan buyback reuters reuters texas instrument inc the\largest maker of chip for cellular phone on thursday said it\plans to buy back 36 1 billion in stock and boost it quarterly\dividend by more than 17 percent becoming the latest\technology company to return extra cash to investor,"Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc., the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors."
Sci/Tech,Business,forecaster more hurricane may be on way ivan france and charley delivered three staggering blow to the gulf coast and florida a well a caribbean island nation all in just five week,"Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean island nations, all in just five weeks."
Business,Sports,boxer begs bush to back bum bill member of california s congressional team make one last effort to look good for the tech industry back home,Boxer Begs Bush to Back Bum Bill Members of California's congressional team make one last effort to look good for the tech industry back home.
World,Sports,show light up paralympics the xii paralympics begin in athens after a spectacular opening ceremony,"Show lights up Paralympics The XII Paralympics begins in Athens, after a spectacular opening ceremony."
Business,Sci/Tech,thanks for the pageviews ivan bad weather ha been very good for business at weather.com and other popular forecasting site they are posting record traffic in the wake of hurricane ivan s arrival on the mainland by joanna glasner,"Thanks for the Pageviews, Ivan Bad weather has been very good for business at Weather.com and other popular forecasting sites. They are posting record traffic in the wake of Hurricane Ivan's arrival on the mainland. By Joanna Glasner."
Business,World,florida alabama pick up the piece after ivan people in florida and alabama have started to clean up after hurricane ivan the third such pummelling for florida alone in just five week,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks."
World,Sports,ryder cup europe close on victory another good day at oakland hill see europe move 11-5 clear of the usa going into sunday s ryder cup single,Ryder Cup: Europe close on victory Another good day at Oakland Hills sees Europe move 11-5 clear of the USA going into Sunday's Ryder Cup singles.
Sports,Business,pitcher finally getting job done at least it 39 s a start this is a mirage or a sight to behold this is something you can 39 t trust with your own eye or maybe what you 39 re watching is real,"Pitchers finally getting job done? At least it #39;s a start This is a mirage or a sight to behold. This is something you can #39;t trust with your own eyes, or maybe what you #39;re watching is real."
Business,Sports,mall setting curfew for unchaperoned teen columbus ohio it s 10 on a friday night and all 15-year-old sylvia fallon want is to hang out with her friend at the mall,"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants is to hang out with her friends at the mall."
Business,Sci/Tech,voip becomes new option jackson is one of the first to take advantage of time warner cable 39 s new venture into voice over internet provider voip telephone service here and she say it work great,VoIP becomes new option Jackson is one of the first to take advantage of Time Warner Cable #39;s new venture into Voice over Internet Provider (VoIP) telephone service here and she says it works great.
Business,Sci/Tech,oracle v peoplesoft the joke is on opinion i thought it wa a joke when oracle first announced that it wa going to try to buy peoplesoft or at best a spoiling tactic over peoplesoft 39 s acquisition of jd edward,"Oracle v. Peoplesoft: the joke is on... Opinion I thought it was a joke when Oracle first announced that it was going to try to buy PeopleSoft; or, at best, a spoiling tactic over PeopleSoft #39;s acquisition of JD Edwards."
Sci/Tech,World,cure a 4-letter word for cancer doctor at a time when more people are cured of cancer than ever before fewer doctor seem willing to say so they call the cancer undetectable or in remission they tell patient they can quit seeing cancer specialist they quote statistic and say chance are slim that the disease will come back,"'Cure' a 4-Letter Word for Cancer Doctors At a time when more people are cured of cancer than ever before, fewer doctors seem willing to say so. They call the cancer undetectable, or in remission. They tell patients they can quit seeing cancer specialists. They quote statistics and say chances are slim that the disease will come back."
World,Business,malaysia expects to resume poultry export to singapore soon by channel newsasia 39 s malaysia correspondent melissa goh kuala lumpur malaysia expects to resume export of poultry and egg from two state to singapore by the end of this month but only after meeting condition set by the island,Malaysia expects to resume poultry exports to Singapore soon By Channel NewsAsia #39;s Malaysia Correspondent Melissa Goh. KUALA LUMPUR : Malaysia expects to resume export of poultry and eggs from two states to Singapore by the end of this month but only after meeting conditions set by the island.
Sports,Sci/Tech,united apology over website abuse manchester united have been forced to issue an embarrassing apology to liverpool for an ill-advised attack on the anfield outfit on it own website,United Apology over Website Abuse Manchester United have been forced to issue an embarrassing apology to Liverpool for an ill-advised attack on the Anfield outfit on its own website.
Business,Sci/Tech,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
Business,Sci/Tech,aol push into internet shopping looking for new way to boost it revenue america online is launching an online shopping service that won 39 t require an aol account to access,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access."
Sci/Tech,World,bush scrap most u.s sanction on libya reuters reuters president bush on monday formally\ended the u.s trade embargo on libya to reward it for giving\up weapon of mass destruction but left in place u.s.\terrorism-related sanction,Bush Scraps Most U.S. Sanctions on Libya (Reuters) Reuters - President Bush on Monday formally\ended the U.S. trade embargo on Libya to reward it for giving\up weapons of mass destruction but left in place U.S.\terrorism-related sanctions.
Sci/Tech,World,study wreck jump 3 day after terrorism fatal traffic accident increase sharply in israel on the third day after a terrorist attack and researcher are searching for an explanation why,"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why."
Sci/Tech,Business,a 39 plan b 39 for peoplesoft customer com september 20 2004 6:13 pm pt this fourth priority 39 s main focus ha been improving or obtaining crm and erp software for the past year and a half,"A  #39;Plan B #39; for PeopleSoft customers com September 20, 2004, 6:13 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half."
Business,Sci/Tech,ask jeeves retools search engine in bid to catch google yahoo san francisco hoping to emerge from the shadow of it more popular rival ask jeeves inc is adding new tool for visitor to save and organize link to web page they find through the company s online search engine,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine."
World,Sports,india seek new tv bid the indian board re-opens the bidding for tv right after australian threaten to cancel their tour,India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.
Sci/Tech,Business,internet ad revenue jump 40 percent internet advertising revenue jumped 40 percent in the first half of this year driven largely by the growing popularity of keyword ad tied to search result,"Internet Ad Revenues Jump 40 Percent Internet advertising revenues jumped 40 percent in the first half of this year, driven largely by the growing popularity of keyword ads tied to search results."
World,Sci/Tech,election chaos u.s news world report u.s news world report michael cadigan s day job is practicing commercial law in albuquerque but over egg at the trendy gold street caffe in the heart of downtown he and a dozen other lawyer are immersing themselves in the intricacy of election law on election day they plan to be out in force for democrat john kerry at polling place across new mexico where al gore won in 2000 by just 366 vote quot we know there wa a lot of monkey business with counting ballot before quot say cadigan quot we want to make sure that doe n't happen again,"Election chaos? (U.S. News   World Report) U.S. News   World Report - Michael Cadigan's day job is practicing commercial law in Albuquerque. But over eggs at the trendy Gold Street Caffe in the heart of downtown, he and a dozen other lawyers are immersing themselves in the intricacies of election law. On Election Day, they plan to be out in force for Democrat John Kerry at polling places across New Mexico, where Al Gore won in 2000 by just 366 votes.  quot;We know there was a lot of monkey business with counting ballots before, quot; says Cadigan.  quot;We want to make sure that doesn't happen again. ..."
Business,World,jury call wtc attack two event silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attack a two occurrence,Jury calls WTC attack two events Silverstein had hoped the 11-member jury would determine that the language of the insurance policy treated the attacks as two occurrences.
Business,Sci/Tech,"peoplesoft ceo conway maintains defiant tone september 21 2004 idg news service with 15,000 attendee at peoplesoft inc 39 s connect 2004 user show waiting to hear how the company would handle oracle corp","PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc. #39;s Connect 2004 user show waiting to hear how the company would handle Oracle Corp."
World,Sci/Tech,senate panel give nasa extra money ap ap nasa would get 36 16.4 billion next year under a bill a senate committee approved tuesday reversing a decision by house lawmaker to cut the space agency s budget below this year s level,"Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels."
Business,Sci/Tech,spread of gm grass raise fear of crossbreeding pollen from a genetically modified grass wa found 21 kilometre from where it wa planted scientist reported in a study published tuesday raising fear of transgenic crossbreeding,"Spread of GM grass raises fears of crossbreeding Pollen from a genetically modified grass was found 21 kilometres from where it was planted, scientists reported in a study published Tuesday, raising fears of transgenic crossbreeding."
World,Sci/Tech,walking link to low dementia risk walking may protect the elderly from developing dementia research suggests,"Walking link to low dementia risk Walking may protect the elderly from developing dementia, research suggests."
Sci/Tech,World,number of kid on antidepressant drop dramatically new york ap the number of child taking antidepressant ha dropped dramatically since the food and drug administration cautioned that the drug can provoke suicidal behavior according to a study pharmacy benefit manager medco health solution found that the number of child taking antidepressant fell 18 percent in the first quarter and an additional 5 percent in the second quarter,"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter..."
Sci/Tech,Business,peoplesoft ibm strike middleware alliance peoplesoft inc is deepening it tie with ibm corp announcing on tuesday a sale and development partnership it called the most significant enterprise application alliance in the company history,"PeopleSoft, IBM strike middleware alliance PeopleSoft Inc. is deepening its ties with IBM Corp., announcing on Tuesday a sales and development partnership it called the most significant enterprise applications alliance in the companies' history."
Business,Sci/Tech,vz wireless slam national 411 directory washington verizon wireless the nation 39 s largest wireless carrier clashed with other cellular carrier on tuesday telling a u senate committee that a proposal for a national wireless telephone directory is a quot terrible idea quot and that the proposal,"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal "
Business,World,saudi arabia qatar kuwait still risky investment study afp afp investing remains risky in saudi arabia qatar and kuwait notably because the presence of u force in the region make these country vulnerable to terrorist attack a security consulting firm said,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said."
Sci/Tech,Business,toyota some security firm promise too much if it sound like you are being offered a panacea then it s time to change the conversation say an exec for the firm,"Toyota: Some security firms promise too much If ""it sounds like you are being offered a panacea, then it's time to change the conversation,"" says an exec for the firm."
World,Sci/Tech,something positive in zanu pf believe it or not i still have personal friend who are ardent zanu pf supporter with whom i socialize now and then with one of them however our political difference were beginning to affect our personal relationship,"Something Positive in Zanu Pf BELIEVE it or not, I still have personal friends who are ardent Zanu PF supporters with whom I socialize now and then. With one of them however, our political differences were beginning to affect our personal relationship."
Business,Sci/Tech,peoplesofts big bash see you next year in la vega proclaimed a marquee at the peoplesoft user conference in san francisco in late september it wa one of many not-so-subtle attempt by the company to reassure it customer,"PeopleSofts big bash See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers "
