Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Sports,show light up paralympics the xii paralympics begin in athens after a spectacular opening ceremony,"Show lights up Paralympics The XII Paralympics begins in Athens, after a spectacular opening ceremony."
Business,World,florida alabama pick up the piece after ivan people in florida and alabama have started to clean up after hurricane ivan the third such pummelling for florida alone in just five week,"Florida, Alabama pick up the pieces after Ivan People in Florida and Alabama have started to clean up after hurricane Ivan - the third such pummelling for Florida alone in just five weeks."
World,Sports,ryder cup europe close on victory another good day at oakland hill see europe move 11-5 clear of the usa going into sunday s ryder cup single,Ryder Cup: Europe close on victory Another good day at Oakland Hills sees Europe move 11-5 clear of the USA going into Sunday's Ryder Cup singles.
Business,Sports,mall setting curfew for unchaperoned teen columbus ohio it s 10 on a friday night and all 15-year-old sylvia fallon want is to hang out with her friend at the mall,"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants is to hang out with her friends at the mall."
World,Sci/Tech,in china s changing society psychotherapy gain acceptance beijing step back confucius move over mao dr freud is making the round once vilified by the communist a a remnant of bourgeois imperialism the practice of psychology and especially the western ritual of going to a therapist is gaining popularity in this country of budding capitalist,"In China's changing society, psychotherapy gains acceptance BEIJING -- Step back, Confucius. Move over, Mao. Dr. Freud is making the rounds. Once vilified by the communists as a remnant of bourgeois imperialism, the practice of psychology -- and especially the Western ritual of going to a therapist -- is gaining popularity in this country of budding capitalists."
World,Business,eu transport chief hail alitalia accord afp afp eu transport and energy commissioner loyola de palacio hailed the accord reached between alitalia management and staff on a major restructuring plan aimed at keeping the struggling airline in the air,EU transport chief hails Alitalia accord (AFP) AFP - EU transport and energy commissioner Loyola de Palacio hailed the accord reached between Alitalia management and staff on a major restructuring plan aimed at keeping the struggling airline in the air.
Business,Sci/Tech,voip becomes new option jackson is one of the first to take advantage of time warner cable 39 s new venture into voice over internet provider voip telephone service here and she say it work great,VoIP becomes new option Jackson is one of the first to take advantage of Time Warner Cable #39;s new venture into Voice over Internet Provider (VoIP) telephone service here and she says it works great.
World,Sci/Tech,bush video awarded turner prize artist jeremy deller win this year s turner prize for a film about u president george bush s home town,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town.
Sci/Tech,Business,cure a 4-letter word for cancer doctor at a time when more people are cured of cancer than ever before fewer doctor seem willing to say so they call the cancer undetectable or in remission they tell patient they can quit seeing cancer specialist they quote statistic and say chance are slim that the disease will come back,"'Cure' a 4-Letter Word for Cancer Doctors At a time when more people are cured of cancer than ever before, fewer doctors seem willing to say so. They call the cancer undetectable, or in remission. They tell patients they can quit seeing cancer specialists. They quote statistics and say chances are slim that the disease will come back."
World,Business,malaysia expects to resume poultry export to singapore soon by channel newsasia 39 s malaysia correspondent melissa goh kuala lumpur malaysia expects to resume export of poultry and egg from two state to singapore by the end of this month but only after meeting condition set by the island,Malaysia expects to resume poultry exports to Singapore soon By Channel NewsAsia #39;s Malaysia Correspondent Melissa Goh. KUALA LUMPUR : Malaysia expects to resume export of poultry and eggs from two states to Singapore by the end of this month but only after meeting conditions set by the island.
Business,Sci/Tech,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
Business,Sci/Tech,aol push into internet shopping looking for new way to boost it revenue america online is launching an online shopping service that won 39 t require an aol account to access,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access."
Sci/Tech,World,bush scrap most u.s sanction on libya reuters reuters president bush on monday formally\ended the u.s trade embargo on libya to reward it for giving\up weapon of mass destruction but left in place u.s.\terrorism-related sanction,Bush Scraps Most U.S. Sanctions on Libya (Reuters) Reuters - President Bush on Monday formally\ended the U.S. trade embargo on Libya to reward it for giving\up weapons of mass destruction but left in place U.S.\terrorism-related sanctions.
Sci/Tech,Business,"u ponders 250,000 bounty on spammer authority in the u are considering a 250,000 bounty on spammer in an attempt to close them down the u federal trade commission ftc ha suggested reward of anything from 100,000 to 250,000 for information","US ponders \$250,000 bounty on spammers Authorities in the US are considering a \$250,000 bounty on spammers in an attempt to close them down. The US Federal Trade Commission (FTC) has suggested rewards of anything from \$100,000 to \$250,000 for information."
World,Business,france brazil lead charge for new global anti-poverty campaign united nation the president of brazil and france called for new effort to fight poverty and hunger in the developing world including the controversial creation of an international tax to combat the negative effect of globalization,"France, Brazil lead charge for new global anti-poverty campaign UNITED NATIONS : The presidents of Brazil and France called for new efforts to fight poverty and hunger in the developing world, including the controversial creation of an international tax, to combat the negative effects of globalization."
Sci/Tech,World,study wreck jump 3 day after terrorism fatal traffic accident increase sharply in israel on the third day after a terrorist attack and researcher are searching for an explanation why,"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why."
Business,Sci/Tech,ask jeeves retools search engine in bid to catch google yahoo san francisco hoping to emerge from the shadow of it more popular rival ask jeeves inc is adding new tool for visitor to save and organize link to web page they find through the company s online search engine,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc. is adding new tools for visitors to save and organize links to Web pages they find through the company's online search engine."
World,Sports,india seek new tv bid the indian board re-opens the bidding for tv right after australian threaten to cancel their tour,India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.
Sci/Tech,Business,internet ad revenue jump 40 percent internet advertising revenue jumped 40 percent in the first half of this year driven largely by the growing popularity of keyword ad tied to search result,"Internet Ad Revenues Jump 40 Percent Internet advertising revenues jumped 40 percent in the first half of this year, driven largely by the growing popularity of keyword ads tied to search results."
Sci/Tech,Business,"gate ballmer pay hold at about 900,000 paycheck stay the same for the top two but compensation change for other microsoft worker a stock grant replace option","Gates, Ballmer pay holds at about \$900,000 Paychecks stay the same for the top two, but compensation changes for other Microsoft workers as stock grants replace options."
World,Business,stock close higher on brokerage earnings new york stock dashed higher tuesday a investor welcomed strong earnings from financial service company upbeat economic data and some reassuring news from the federal reserve the fed s decision to raise short-term interest rate by another quarter-percentage point to 1.75 percent did not come a a surprise to the market,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve.    The Fed's decision to raise short-term interest rates by another quarter-percentage point to 1.75 percent did not come as a surprise to the market..."
Sci/Tech,Business,microsoft cfo expect more acquisition microsoft may seek to become a more distributed company a it eye future large acquisition cfo john connors said yesterday,"Microsoft CFO: Expect more acquisitions Microsoft may seek to become a more distributed company as it eyes future large acquisitions, CFO John Connors said yesterday."
World,Sci/Tech,senate panel give nasa extra money ap ap nasa would get 36 16.4 billion next year under a bill a senate committee approved tuesday reversing a decision by house lawmaker to cut the space agency s budget below this year s level,"Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels."
Business,Sci/Tech,guilty plea seen in computer associate case steven woghin the former general counsel of computer associate will plead guilty to criminal charge,"Guilty Plea Seen in Computer Associates Case Steven Woghin, the former general counsel of Computer Associates, will plead guilty to criminal charges."
Business,Sci/Tech,spread of gm grass raise fear of crossbreeding pollen from a genetically modified grass wa found 21 kilometre from where it wa planted scientist reported in a study published tuesday raising fear of transgenic crossbreeding,"Spread of GM grass raises fears of crossbreeding Pollen from a genetically modified grass was found 21 kilometres from where it was planted, scientists reported in a study published Tuesday, raising fears of transgenic crossbreeding."
World,Sci/Tech,walking link to low dementia risk walking may protect the elderly from developing dementia research suggests,"Walking link to low dementia risk Walking may protect the elderly from developing dementia, research suggests."
World,Business,asia to outperform this year lower growth seen in 2005 adb afp afp developing asia is set to outperform this year with higher-than-expected growth of 7.0 percent despite high oil price but it will slow in 2005 in tandem with the developed world the asian development bank adb said,"Asia to outperform this year, lower growth seen in 2005: ADB (AFP) AFP - Developing Asia is set to outperform this year with higher-than-expected growth of 7.0 percent despite high oil prices but it will slow in 2005 in tandem with the developed world, the Asian Development Bank (ADB) said."
Business,Sci/Tech,vodafone target japan with 3g offensive vodafone ha unveiled plan for 10 new third-generation handset for christmas to help shore up it struggling japanese unit vodafone vod,Vodafone targets Japan with 3G offensive Vodafone has unveiled plans for 10 new third-generation handsets for Christmas to help shore up its struggling Japanese unit. Vodafone VOD.
Sci/Tech,Business,number of kid on antidepressant drop dramatically new york ap the number of child taking antidepressant ha dropped dramatically since the food and drug administration cautioned that the drug can provoke suicidal behavior according to a study pharmacy benefit manager medco health solution found that the number of child taking antidepressant fell 18 percent in the first quarter and an additional 5 percent in the second quarter,"Number of Kids on Antidepressants Drops Dramatically NEW YORK (AP) -- The number of children taking antidepressants has dropped dramatically since the Food and Drug Administration cautioned that the drugs can provoke suicidal behavior, according to a study.    Pharmacy benefit manager Medco Health Solutions found that the number of children taking antidepressants fell 18 percent in the first quarter and an additional 5 percent in the second quarter..."
Sci/Tech,Business,peoplesoft ibm strike middleware alliance peoplesoft inc is deepening it tie with ibm corp announcing on tuesday a sale and development partnership it called the most significant enterprise application alliance in the company history,"PeopleSoft, IBM strike middleware alliance PeopleSoft Inc. is deepening its ties with IBM Corp., announcing on Tuesday a sales and development partnership it called the most significant enterprise applications alliance in the companies' history."
Sci/Tech,Business,toyota some security firm promise too much if it sound like you are being offered a panacea then it s time to change the conversation say an exec for the firm,"Toyota: Some security firms promise too much If ""it sounds like you are being offered a panacea, then it's time to change the conversation,"" says an exec for the firm."
World,Sci/Tech,something positive in zanu pf believe it or not i still have personal friend who are ardent zanu pf supporter with whom i socialize now and then with one of them however our political difference were beginning to affect our personal relationship,"Something Positive in Zanu Pf BELIEVE it or not, I still have personal friends who are ardent Zanu PF supporters with whom I socialize now and then. With one of them however, our political differences were beginning to affect our personal relationship."
Sci/Tech,Business,mobile boom draw telecom manufacturing to india bangalore india an anticipated boom in mobile telephony use in india is attracting multinational and local company to establish manufacturing operation in the country,"Mobile boom draws telecom manufacturing to India BANGALORE, INDIA - An anticipated boom in mobile telephony use in India is attracting multinational and local companies to establish manufacturing operations in the country."
Business,Sci/Tech,peoplesofts big bash see you next year in la vega proclaimed a marquee at the peoplesoft user conference in san francisco in late september it wa one of many not-so-subtle attempt by the company to reassure it customer,"PeopleSofts big bash See you next year in Las Vegas , proclaimed a marquee at the PeopleSoft user conference in San Francisco in late September. It was one of many not-so-subtle attempts by the company to reassure its customers "
Business,World,commission back 5bn british energy deal british energy the nuclear generator yesterday welcomed a decision by the european commission to approve a government-backed 5bn rescue plan,"Commission backs 5bn British Energy deal British Energy, the nuclear generator, yesterday welcomed a decision by the European commission to approve a government-backed 5bn rescue plan."
World,Sci/Tech,job-loss panic rise in western europe ap ap stephane zervos first suspected his job wa threatened when his boss removed most of the heavy equipment from the car wheel factory where he d worked for 24 year,Job-Loss Panic Rises in Western Europe (AP) AP - Stephane Zervos first suspected his job was threatened when his bosses removed most of the heavy equipment from the car wheel factory where he'd worked for 24 years.
World,Business,deal in congress to keep tax cut widening deficit republican and democratic leader agreed to extend 150 billion worth of tax cut sought by president bush without trying to pay for them,"Deal in Congress to Keep Tax Cuts, Widening Deficit Republican and Democratic leaders agreed to extend \$150 billion worth of tax cuts sought by President Bush without trying to pay for them."
Business,Sci/Tech,rumour surround google browser the search giant google is rumoured to be working on it own web browser,Rumours surround Google browser The search giant Google is rumoured to be working on its own web browser.
Sci/Tech,Business,former dot-com commerce one eye closure commerce one inc an internet software maker valued at 20 billion at the peak of dot-com mania is poised to go out of business a a pauper,"Former Dot-Com Commerce One Eyes Closure Commerce One Inc., an Internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper."
Sci/Tech,Business,take-two see higher sport price for new console new york reuters take-two interactive software inc ttwo.o on monday said that price for it sport video game will likely return to higher level once new game console arrive in late 2005 or 2006,"Take-Two Sees Higher Sports Prices for New Consoles  NEW YORK (Reuters) - Take-Two Interactive Software Inc.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=TTWO.O qtype=sym infotype=info qcat=news""&gt;TTWO.O&lt;/A&gt; on Monday said that prices for its sports video games  will likely return to higher levels once new game consoles  arrive in late 2005 or 2006."
Sci/Tech,Sports,dinosaur may have been stealth hunter ap ap the strike would have come out of nowhere one second the fish wa swimming placidly no danger in sight a moment later it wa lunch,"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch."
Sports,World,mass court denies new trial for convict boston the state appeal court on thursday declined to allow a new trial for a father convicted of beating a man to death at their son 39 hockey practice,Mass. court denies new trial for convict BOSTON -- The state appeals court on Thursday declined to allow a new trial for a father convicted of beating a man to death at their sons #39; hockey practice.
World,Business,in indonesia business hopeful after election after suffering through two shambling administration indonesia appears to have a new president who many of it business leader say they believe will uproot corruption and revive investment,"In Indonesia, Businesses Hopeful After Election After suffering through two shambling administrations, Indonesia appears to have a new president who many of its business leaders say they believe will uproot corruption and revive investment."
Sports,Business,"world awaits chinese grand prix a quarter of a billion dollar to build the track ten of million in racing fee more than 150,000 live spectator and a television audience of hundred of million","World awaits Chinese Grand Prix A quarter of a billion dollars to build the track. Tens of millions in racing fees. More than 150,000 live spectators and a television audience of hundreds of millions."
World,Business,feed-tube law is struck down in florida case the court said that gov jeb bush violated separation of power when he signed a law to keep theresa schiavo alive,Feed-Tube Law Is Struck Down in Florida Case The court said that Gov. Jeb Bush violated separation of powers when he signed a law to keep Theresa Schiavo alive.
World,Sci/Tech,dog said to smell cancer sign london it ha long been suspected that man s best friend ha a special ability to sense when something is wrong with u now the first experiment to verify that scientifically ha demonstrated that dog are able to smell cancer,"Dogs said to smell cancer signs  LONDON -- It has long been suspected that man's best friend has a special ability to sense when something is wrong with us. Now, the first experiment to verify that scientifically has demonstrated that dogs are able to smell cancer."
Sci/Tech,Business,airbus drop out of microsoft appeal aircraft builder withdraws it request to intervene in microsoft s antitrust appeal boeing also forgoes intervention,Airbus drops out of Microsoft appeal Aircraft builder withdraws its request to intervene in Microsoft's antitrust appeal; Boeing also forgoes intervention.
Sci/Tech,World,mom hug miracle baby after ovarian transplant reuters reuters ouarda touirat her day-old baby\daughter nestling in her arm said friday she had never lost\hope that she could conceive after cancer treatment left her\infertile,"Mom Hugs 'Miracle' Baby After Ovarian Transplant (Reuters) Reuters - Ouarda Touirat, her day-old baby\daughter nestling in her arms, said Friday she had never lost\hope that she could conceive after cancer treatment left her\infertile."
Sports,Sci/Tech,calvin murphy removed a rocket broadcaster murphy will go to trial nov 4 on charge he molested his daughter a state district judge said tuesday murphy is charged with three count of indecency with a child and three count of aggravated sexual assault punishable by up to life in prison,"Calvin Murphy removed as Rockets broadcaster Murphy will go to trial Nov. 4 on charges he molested his daughters, a state district judge said Tuesday. Murphy is charged with three counts of indecency with a child and three counts of aggravated sexual assault, punishable by up to life in prison."
World,Business,bush kerry economic budget exceed 1t washington president bush and democratic sen john kerry have starkly different economic priority with a common thread price tag exceeding 1 trillion that could pump already huge deficit skyward over the next decade,"Bush, Kerry Economic Budgets Exceed \$1T WASHINGTON - President Bush and Democratic Sen. John Kerry have starkly different economic priorities with a common thread: price tags exceeding \$1 trillion that could pump already huge deficits skyward over the next decade..."
Sci/Tech,World,locust encroach on west african rice-growing area reuters reuters west africa s worst locust plague for 15\years ha encroached on one of the region s largest\rice-growing area authority in mali said on friday,"Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plague for 15\years has encroached on one of the region's largest\rice-growing areas, authorities in Mali said on Friday."
World,Business,calif ok world s toughest smog rule los angeles california air regulator friday unanimously approved the world s most stringent rule to reduce auto emission that contribute to global warming a move that could affect car and truck buyer from coast to coast under the regulation the auto industry must cut exhaust from car and light truck by 25 percent and from larger truck and sport utility vehicle by 18 percent,"Calif. OKs World's Toughest Smog Rules LOS ANGELES - California air regulators Friday unanimously approved the world's most stringent rules to reduce auto emissions that contribute to global warming - a move that could affect car and truck buyers from coast to coast.    Under the regulations, the auto industry must cut exhaust from cars and light trucks by 25 percent and from larger trucks and sport utility vehicles by 18 percent..."
Business,Sci/Tech,ca partner move on a kumar face charge concern over the fate of former computer associate international chairman and ceo sanjay kumar accompanied the collective sigh of relief felt by ca partner last week when federal prosecutor settled a two-year-old accounting fraud investigation with the,"CA, Partners Move On As Kumar Faces Charges Concern over the fate of former Computer Associates International chairman and CEO Sanjay Kumar accompanied the collective sigh of relief felt by CA partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the "
World,Sci/Tech,scientist ramanna mourned bombay raja ramanna the scientist who pioneered india 39 s drive to become a nuclear power died yesterday in bombay at age 79,"Scientist Ramanna mourned BOMBAY: Raja Ramanna, the scientist who pioneered India #39;s drive to become a nuclear power, died yesterday in Bombay at age 79."
World,Sports,dodger nip giant 3-2 in crucial series san francisco shawn green can sit out saturday knowing he wa a huge help to the dodger during their crucial series against san francisco green hit a two-run homer in los angeles 3-2 victory over the giant on friday night a day before the first baseman will miss a game to observe the jewish holiday yom kippur,"Dodgers Nip Giants 3-2 in Crucial Series SAN FRANCISCO - Shawn Green can sit out Saturday knowing he was a huge help to the Dodgers during their crucial series against San Francisco. Green hit a two-run homer in Los Angeles' 3-2 victory over the Giants on Friday night, a day before the first baseman will miss a game to observe the Jewish holiday Yom Kippur..."
World,Sci/Tech,men woman more different than thought chicago beyond the tired cliche and sperm-and-egg basic taught in grade school science class researcher are discovering that men and woman are even more different than anyone realized it turn out that major illness like heart disease and lung cancer are influenced by gender and that perhaps treatment for woman ought to be slightly different from the approach used for men,"Men, Women More Different Than Thought CHICAGO - Beyond the tired cliches and sperm-and-egg basics taught in grade school science class, researchers are discovering that men and women are even more different than anyone realized.    It turns out that major illnesses like heart disease and lung cancer are influenced by gender and that perhaps treatments for women ought to be slightly different from the approach used for men..."
Sports,Sci/Tech,robby gordon planning to proceed with caution robby gordon plan to join the oil spill the tire chunk the sharp piece of debris and the other typical racetrack hazard on sunday,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday."
Sports,World,cricket swing to calypso once again from the time you touch down in the british isle you get an overwhelming sense of grey the sky are almost always leaden the clothes people wear are generally either black or neutral shade guaranteed,"Cricket swings to Calypso once again From the time you touch down in the British Isles, you get an overwhelming sense of grey. The skies are almost always leaden, the clothes people wear are generally either black or neutral shades guaranteed "
Sci/Tech,World,soldier war blog detail life in iraq iraq war blog are a varied a the soldier who write them some site feature practical news war picture and advice some are overtly political with more slanting to the right than to the left some question the war some cheer it,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it."
Sci/Tech,Business,medimmune ceo talk finance and science david mott a dartmouth-educated wall street investment banker is increasingly leveraging his reputation in the local and national biotech communities.-the washington post,"MedImmune CEO Talks Finance and Science David Mott, a Dartmouth-educated Wall Street investment banker, is increasingly leveraging his reputation in the local and national biotech communities.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;"
Business,World,a wandering congress trip over the u constitution that is the one-word message of advice that citizen wanted to send to member of congress at the end of last week both the house of representative and the senate looked a if they are having trouble seizing,A wandering Congress trips over the US Constitution That is the one-word message of advice that citizens wanted to send to members of Congress at the end of last week. Both the House of Representatives and the Senate looked as if they are having trouble seizing 
Business,Sci/Tech,adobe update raw plug-in with digital negative format adobe ha updated photoshop 39 s support for digital camera 39 raw image format the new plug-in add to the number of camera model supported and includes a utility for converting image into the dng digital negative format,"Adobe updates RAW plug-in with digital negative format Adobe has updated Photoshop #39;s support for digital cameras #39; RAW image formats. The new plug-in adds to the number of camera models supported and includes a utility for converting images into the DNG, digital negative format."
Sci/Tech,Sports,kill the poor i ve been a soup van volunteer for three month plus a couple of week i ve also been casually mentioning this example of my beneficence in everyday conversation for about the same length of time i use this particular phrasing rather than i work on a soup van because what i m trying to emphasise is that i did n't take it up lightly or gingerly in the beginning i did n't know exactly how it would turn out but i did know that i wanted to be good between then and now an awful lot became clear,"Kill The Poor I've been a soup van volunteer for three months plus a couple of weeks. I've also been casually mentioning this example of my beneficence in everyday conversation for about the same length of time. I use this particular phrasing, rather than ""I work on a soup van"", because what I'm trying to emphasise is that I didn't take it up lightly or gingerly. In the beginning, I didn't know exactly how it would turn out, but I did know that I wanted to be good. Between then and now, an awful lot became clear."
Sci/Tech,Business,plan b proposes it own alternative donnie down president and chief executive of plan b technology inc said the company itself is a plan b,"Plan B Proposes Its Own Alternatives Donnie Downs, president and chief executive of Plan B Technologies Inc., said the company itself is a ""plan B."""
Sports,Business,sc to hear zee petition tommorrow five judge of the top court will hear a petition filed by zee telefilm on tuesday a three-judge panel of the supreme court said a five-judge bench would hear the dispute that threatens the right of india 39 s,SC to hear Zee petition tommorrow Five judges of the top court will hear a petition filed by Zee Telefilms on Tuesday. A three-judge panel of the Supreme Court said a five-judge bench would hear the dispute that threatens the rights of India #39;s 
World,Sports,sport court hears hamm gold medal appeal lausanne switzerland paul hamm appeared before the sport world s highest court monday to argue why he should he keep his olympic gymnastics gold medal the court of arbitration for sport convened to hear the appeal from a south korean gymnast who belief he wa unfairly deprived of the gold in the men s all-around event in athens last month because of a scoring error,"Sports Court Hears Hamm Gold Medal Appeal LAUSANNE, Switzerland - Paul Hamm appeared before the sports world's highest court Monday to argue why he should he keep his Olympic gymnastics gold medal.    The Court of Arbitration for Sport convened to hear the appeal from a South Korean gymnast who believes he was unfairly deprived of the gold in the men's all-around event in Athens last month because of a scoring error..."
World,Business,holiday stamp to be issued in oct ap ap holiday postage stamp celebrating christmas hanukkah and kwanzaa will be issued next month the u.s postal service announced monday,"Holiday Stamps to Be Issued in Oct. (AP) AP - Holiday postage stamps celebrating Christmas, Hanukkah and Kwanzaa will be issued next month, the U.S. Postal Service announced Monday."
World,Business,embattled mortgage giant agrees to meet new standard fannie mae agreed to keep more cash on hand while it corrects accounting problem a u.s regulator said,"Embattled Mortgage Giant Agrees to Meet New Standards Fannie Mae agreed to keep more cash on hand while it corrects accounting problems, a U.S. regulator said."
World,Business,5 dead in dubai airport accident dubai a steel mesh wall collapsed on worker building a multi-billion-dollar extension to dubai 39 s international airport yesterday leaving five dead and 12 injured authority said,"5 dead in Dubai airport accident DUBAI - A steel mesh wall collapsed on workers building a multi-billion-dollar extension to Dubai #39;s international airport yesterday, leaving five dead and 12 injured, authorities said."
World,Sports,cowboy defeat redskin 21-18 landover md bill parcells celebrated the touchdown with a big smile and his fist thrust high in the air,"Cowboys Defeat Redskins 21-18 LANDOVER, Md. - Bill Parcells celebrated the touchdown with a big smile and his fist thrust high in the air..."
Sci/Tech,Business,gas price up 5 cent after hurricane ivan camarillo calif gas price jumped more than 5 cent a gallon in the past two week largely because of supply problem related to hurricane ivan an industry analyst said,"Gas prices up 5 cents after Hurricane Ivan CAMARILLO, Calif. - Gas prices jumped more than 5 cents a gallon in the past two weeks, largely because of supply problems related to Hurricane Ivan, an industry analyst said."
World,Business,nigerian oil flow despite rebel threat-companies oil should continue to flow from nigeria the world 39 s seventh largest exporter despite a rebel threat to attack foreign oil worker in an quot all-out war quot due to start on friday multinational energy company said,"Nigerian oil flows despite rebel threat-companies Oil should continue to flow from Nigeria, the world #39;s seventh largest exporter, despite a rebel threat to attack foreign oil workers in an  quot;all-out war quot; due to start on Friday, multinational energy companies said."
Sci/Tech,Business,microsoft amazon.com file phishing spamming lawsuit microsoft and amazon.com monday filed one joint and several separate lawsuit against company and individual accusing them variously of trying to defraud consumer by imitating amazon and microsoft the company said tuesday,"Microsoft, Amazon.com file phishing, spamming lawsuits Microsoft and Amazon.com Monday filed one joint and several separate lawsuits against companies and individuals accusing them variously of trying to defraud consumers by imitating Amazon and Microsoft, the companies said Tuesday."
Sci/Tech,Business,first look intuit s quickbooks for newbie new simple start edition accounting software target small business still using pencil and paper,First Look: Intuit's QuickBooks for Newbies New Simple Start Edition accounting software targets small businesses still using pencil and paper.
World,Business,oil company in nigeria say they won 39 t give in to threat major oil company operating in nigeria 39 s oil-rich southern region say they will not give in to threat of attack on their facility and employee by militia,Oil Companies In Nigeria Say They Won #39;t Give In To Threats Major oil companies operating in Nigeria #39;s oil-rich southern region say they will not give in to threats of attacks on their facilities and employees by militias.
World,Business,consumer confidence dip in september new york job worry helped push consumer confidence down in september for the second consecutive month a new york-based private research group said tuesday the consumer confidence index fell 1.9 point to 96.8 from a revised reading of 98.7 in august according to the conference board,"Consumer Confidence Dips in September NEW YORK - Job worries helped push consumer confidence down in September for the second consecutive month, a New York-based private research group said Tuesday.    The Consumer Confidence Index fell 1.9 points to 96.8 from a revised reading of 98.7 in August, according to The Conference Board..."
Sci/Tech,Business,virgin start 70 mile-high club with the misery that ha plagued the airline industry recently the last place you 39 d expect to see some inspiring heck potentially rule-breaking thinking would be from an airline entrepreneur,"Virgin Starts (70) Mile-High Club With the misery that has plagued the airline industry recently, the last place you #39;d expect to see some inspiring -- heck, potentially rule-breaking -- thinking would be from an airline entrepreneur."
Sci/Tech,Business,cendant near deal to buy orbitz for 36 1.2 bln-source reuters reuters travel and real estate company\cendant corp is close to an agreement to buy online\travel site orbitz inc for about 36 1.2 billion in\cash a source close to the talk said on tuesday,"Cendant Near Deal to Buy Orbitz for  #36;1.2 Bln-Source (Reuters) Reuters - Travel and real estate company\Cendant Corp.  is close to an agreement to buy online\travel site Orbitz Inc.  for about  #36;1.2 billion in\cash, a source close to the talks said on Tuesday."
World,Business,taiwan acknowledges minister 39 s improper wording 39 on singapore taiwan foreign minister chen tan sun who dismissed singapore a a country the size of a booger 39 39 regretted his improper wording 39 39 said foreign ministry spokesman michel lu,"Taiwan Acknowledges Minister #39;s Improper Wording #39; on Singapore Taiwan Foreign Minister Chen Tan- sun, who dismissed Singapore as a country the size of a booger, #39; #39; regretted his improper wording, #39; #39; said Foreign Ministry spokesman Michel Lu."
World,Sports,official mlb to move expo to washington washington major league baseball will announce wednesday that washington will be the new home of the montreal expo bringing the national pastime back to the nation s capital for the first time in 33 year the associated press ha learned a city official speaking on condition of anonymity said washington ha been notified by major league baseball of the impending announcement,"Official: MLB to Move Expos to Washington WASHINGTON - Major League Baseball will announce Wednesday that Washington will be the new home of the Montreal Expos, bringing the national pastime back to the nation's capital for the first time in 33 years, The Associated Press has learned.    A city official, speaking on condition of anonymity, said Washington has been notified by Major League Baseball of the impending announcement..."
Business,Sci/Tech,new 50 bill designed to counter counterfeit washington the green is still there but with touch of blue red and yellow a stylized image of the star and stripe now wave in the background,"New \$50 bill designed to counter counterfeits WASHINGTON - The green is still there, but with touches of blue, red and yellow. A stylized image of the Stars and Stripes now waves in the background."
Business,Sci/Tech,bluegene sneak past earth simulator the earth simulator an nec supercomputer is surpassed at last ibm announced yesterday that it blue gene/l supercomputer had achieved a sustained performance of 36,"BlueGene sneaks past Earth Simulator The Earth Simulator, an NEC supercomputer, is surpassed, at last. IBM announced yesterday that its Blue Gene/L supercomputer had achieved a sustained performance of 36."
World,Sports,cricket dubai global academy the international cricket council are to open a global cricket academy designed to improve standard of lesser nation,Cricket: Dubai global academy The International Cricket Council are to open a global cricket academy designed to improve standards of lesser nations.
